 time                   v(vdd)                 v(vdda)                i(vcored)              i(vcorea)              i(vpadd)               i(vpada)              
 7.354198232235394e-06  1.199999999301707e+00  3.299999999401705e+00  6.722468101469463e-10  8.823027651164654e-11  7.243391478442458e-10  1.108384086640902e-09 
 7.355198232235394e-06  1.199999999301707e+00  3.299999999401683e+00  6.722469071184544e-10  8.823029463609850e-11  7.243390508727377e-10  1.108426701080596e-09 
 7.356198232235393e-06  1.199999999301707e+00  3.299999999401660e+00  6.722468420176653e-10  8.823033275996958e-11  7.243391159735268e-10  1.108472848234549e-09 
 7.357198232235393e-06  1.199999999301707e+00  3.299999999401645e+00  6.722468719492273e-10  8.823020685889170e-11  7.243390860419648e-10  1.108490737704021e-09 
 7.358198232235393e-06  1.199999999301707e+00  3.299999999401634e+00  6.722468981842059e-10  8.823023958169032e-11  7.243390598069862e-10  1.108513797620134e-09 
 7.359198232235392e-06  1.199999999301707e+00  3.299999999401626e+00  6.722468925888098e-10  8.823037395906681e-11  7.243390654023823e-10  1.108524321383794e-09 
 7.360198232235392e-06  1.199999999301707e+00  3.299999999401622e+00  6.722467936624421e-10  8.823033139751448e-11  7.243391643287500e-10  1.108524363945346e-09 
 7.361198232235392e-06  1.199999999301707e+00  3.299999999401623e+00  6.722468836568876e-10  8.823022069012108e-11  7.243390743343045e-10  1.108522698295900e-09 
 7.362198232235391e-06  1.199999999301707e+00  3.299999999401627e+00  6.722468986154958e-10  8.823029070747708e-11  7.243390593756963e-10  1.108510193780669e-09 
 7.363198232235391e-06  1.199999999301707e+00  3.299999999401638e+00  6.722468867357336e-10  8.823031272542347e-11  7.243390712554585e-10  1.108481750053292e-09 
 7.364198232235391e-06  1.199999999301707e+00  3.299999999401651e+00  6.722468476550858e-10  8.823030359212922e-11  7.243391103361063e-10  1.108451561120316e-09 
 7.365198232235390e-06  1.199999999301707e+00  3.299999999401669e+00  6.722467947504140e-10  8.823019809938145e-11  7.243391632407781e-10  1.108414363119437e-09 
 7.366198232235390e-06  1.199999999301707e+00  3.299999999401691e+00  6.722469580326184e-10  8.823033751104619e-11  7.243389999585738e-10  1.108364485716269e-09 
 7.367198232235390e-06  1.199999999301707e+00  3.299999999401715e+00  6.722468483515734e-10  8.823036167937464e-11  7.243391096396187e-10  1.108312947199598e-09 
 7.368198232235389e-06  1.199999999301707e+00  3.299999999401744e+00  6.722468201153384e-10  8.823034428354705e-11  7.243391378758537e-10  1.108250792106046e-09 
 7.369198232235389e-06  1.199999999301707e+00  3.299999999401777e+00  6.722468185997601e-10  8.823036802817692e-11  7.243391393914321e-10  1.108181490444680e-09 
 7.370198232235388e-06  1.199999999301707e+00  3.299999999401809e+00  6.722469023005986e-10  8.823032702822726e-11  7.243390556905935e-10  1.108121135312090e-09 
 7.371198232235388e-06  1.199999999301707e+00  3.299999999401844e+00  6.722468728517424e-10  8.823044056240913e-11  7.243390851394497e-10  1.108046414790653e-09 
 7.372198232235388e-06  1.199999999301707e+00  3.299999999401881e+00  6.722468613075035e-10  8.823028525135425e-11  7.243390966836886e-10  1.107970186757614e-09 
 7.373198232235387e-06  1.199999999301707e+00  3.299999999401919e+00  6.722469066332286e-10  8.823035063683853e-11  7.243390513579635e-10  1.107893738028035e-09 
 7.374198232235387e-06  1.199999999301707e+00  3.299999999401959e+00  6.722468244925132e-10  8.823029499458715e-11  7.243391334986790e-10  1.107812081255674e-09 
 7.375198232235387e-06  1.199999999301707e+00  3.299999999402001e+00  6.722468331178377e-10  8.823030150568138e-11  7.243391248733544e-10  1.107725033259449e-09 
 7.376198232235386e-06  1.199999999301707e+00  3.299999999402040e+00  6.722469777983124e-10  8.823031193270563e-11  7.243389801928797e-10  1.107650415845170e-09 
 7.377198232235386e-06  1.199999999301707e+00  3.299999999402083e+00  6.722468866765420e-10  8.823036265329822e-11  7.243390713146501e-10  1.107557994568929e-09 
 7.378198232235386e-06  1.199999999301707e+00  3.299999999402122e+00  6.722469383337627e-10  8.823036876164939e-11  7.243390196574294e-10  1.107488710543841e-09 
 7.379198232235385e-06  1.199999999301707e+00  3.299999999402161e+00  6.722468649898491e-10  8.823037997922536e-11  7.243390930013430e-10  1.107408763268492e-09 
 7.380198232235385e-06  1.199999999301707e+00  3.299999999402200e+00  6.722468847623715e-10  8.823039039705692e-11  7.243390732288206e-10  1.107328816792888e-09 
 7.381198232235385e-06  1.199999999301707e+00  3.299999999402238e+00  6.722468257440784e-10  8.823040731426257e-11  7.243391322471137e-10  1.107255969245267e-09 
 7.382198232235384e-06  1.199999999301707e+00  3.299999999402275e+00  6.722470127083086e-10  8.823034401518668e-11  7.243389452828835e-10  1.107184978270766e-09 
 7.383198232235384e-06  1.199999999301707e+00  3.299999999402309e+00  6.722469430846726e-10  8.823022524257818e-11  7.243390149065196e-10  1.107121148197156e-09 
 7.384198232235384e-06  1.199999999301707e+00  3.299999999402341e+00  6.722468756135010e-10  8.823033641740684e-11  7.243390823776911e-10  1.107057088176110e-09 
 7.385198232235383e-06  1.199999999301707e+00  3.299999999402368e+00  6.722469062269250e-10  8.823042226463251e-11  7.243390517642671e-10  1.107007264337381e-09 
 7.386198232235383e-06  1.199999999301707e+00  3.299999999402393e+00  6.722469376680558e-10  8.823036731934879e-11  7.243390203231363e-10  1.106959357648001e-09 
 7.387198232235383e-06  1.199999999301707e+00  3.299999999402416e+00  6.722469827342267e-10  8.823029717266890e-11  7.243389752569654e-10  1.106916795230535e-09 
 7.388198232235382e-06  1.199999999301707e+00  3.299999999402437e+00  6.722470153063660e-10  8.823031064257198e-11  7.243389426848262e-10  1.106875925553325e-09 
 7.389198232235382e-06  1.199999999301707e+00  3.299999999402454e+00  6.722469415664448e-10  8.823026560861417e-11  7.243390164247473e-10  1.106845772521014e-09 
 7.390198232235381e-06  1.199999999301707e+00  3.299999999402469e+00  6.722469617335098e-10  8.823034910100076e-11  7.243389962576823e-10  1.106817267319197e-09 
 7.391198232235381e-06  1.199999999301707e+00  3.299999999402482e+00  6.722468118617456e-10  8.823030973852708e-11  7.243391461294465e-10  1.106792437685919e-09 
 7.392198232235381e-06  1.199999999301707e+00  3.299999999402488e+00  6.722469656455123e-10  8.823028979717701e-11  7.243389923456799e-10  1.106788904913590e-09 
 7.393198232235380e-06  1.199999999301707e+00  3.299999999402493e+00  6.722469992456342e-10  8.823031639101531e-11  7.243389587455579e-10  1.106781772892394e-09 
 7.394198232235380e-06  1.199999999301707e+00  3.299999999402492e+00  6.722469782140506e-10  8.823025591031376e-11  7.243389797771415e-10  1.106790715157293e-09 
 7.395198232235380e-06  1.199999999301707e+00  3.299999999402488e+00  6.722470087885303e-10  8.823024092712413e-11  7.243389492026618e-10  1.106799611924679e-09 
 7.396198232235379e-06  1.199999999301707e+00  3.299999999402480e+00  6.722469103100816e-10  8.823028051467738e-11  7.243390476811105e-10  1.106820888619199e-09 
 7.397198232235379e-06  1.199999999301707e+00  3.299999999402470e+00  6.722469261810701e-10  8.823030608448688e-11  7.243390318101220e-10  1.106838626617783e-09 
 7.398198232235379e-06  1.199999999301707e+00  3.299999999402456e+00  6.722469745312313e-10  8.823031314852636e-11  7.243389834599609e-10  1.106874146690532e-09 
 7.399198232235378e-06  1.199999999301707e+00  3.299999999402439e+00  6.722469317720074e-10  8.823020307593276e-11  7.243390262191847e-10  1.106909783899913e-09 
 7.400198232235378e-06  1.199999999301707e+00  3.299999999402419e+00  6.722469008171584e-10  8.823024300001123e-11  7.243390571740338e-10  1.106954152896820e-09 
 7.401198232235378e-06  1.199999999301707e+00  3.299999999402397e+00  6.722469099090985e-10  8.823028859432471e-11  7.243390480820937e-10  1.107000292580331e-09 
 7.402198232235377e-06  1.199999999301707e+00  3.299999999402372e+00  6.722469567507680e-10  8.823029799242107e-11  7.243390012404241e-10  1.107051797530577e-09 
 7.403198232235377e-06  1.199999999301707e+00  3.299999999402346e+00  6.722469035885669e-10  8.823035879825700e-11  7.243390544026252e-10  1.107103251073084e-09 
 7.404198232235377e-06  1.199999999301707e+00  3.299999999402318e+00  6.722468607013765e-10  8.823031803007141e-11  7.243390972898156e-10  1.107160135260130e-09 
 7.405198232235376e-06  1.199999999301707e+00  3.299999999402290e+00  6.722469691120514e-10  8.823024609303515e-11  7.243389888791408e-10  1.107218826972867e-09 
 7.406198232235376e-06  1.199999999301707e+00  3.299999999402260e+00  6.722470002989698e-10  8.823026577641670e-11  7.243389576922224e-10  1.107279203422025e-09 
 7.407198232235376e-06  1.199999999301707e+00  3.299999999402229e+00  6.722469372515640e-10  8.823042104036050e-11  7.243390207396281e-10  1.107342997004299e-09 
 7.408198232235375e-06  1.199999999301707e+00  3.299999999402195e+00  6.722469688606608e-10  8.823023278623330e-11  7.243389891305313e-10  1.107414239532003e-09 
 7.409198232235375e-06  1.199999999301707e+00  3.299999999402163e+00  6.722469164299279e-10  8.823030261891417e-11  7.243390415612642e-10  1.107474565831861e-09 
 7.410198232235375e-06  1.199999999301707e+00  3.299999999402130e+00  6.722469688981404e-10  8.823026498463254e-11  7.243389890930517e-10  1.107542105026040e-09 
 7.411198232235374e-06  1.199999999301707e+00  3.299999999402097e+00  6.722469744999984e-10  8.823025297624466e-11  7.243389834911937e-10  1.107607842237486e-09 
 7.412198232235374e-06  1.199999999301707e+00  3.299999999402063e+00  6.722469823469000e-10  8.823031974931698e-11  7.243389756442921e-10  1.107677053381150e-09 
 7.413198232235373e-06  1.199999999301707e+00  3.299999999402031e+00  6.722470189548723e-10  8.823021821513090e-11  7.243389390363198e-10  1.107739327404715e-09 
 7.414198232235373e-06  1.199999999301707e+00  3.299999999401999e+00  6.722469862514278e-10  8.823034185501172e-11  7.243389717397643e-10  1.107801376254213e-09 
 7.415198232235373e-06  1.199999999301707e+00  3.299999999401972e+00  6.722470024765934e-10  8.823020783753492e-11  7.243389555145987e-10  1.107853024620033e-09 
 7.416198232235372e-06  1.199999999301707e+00  3.299999999401944e+00  6.722470656206706e-10  8.823031884663298e-11  7.243388923705215e-10  1.107911533386635e-09 
 7.417198232235372e-06  1.199999999301707e+00  3.299999999401916e+00  6.722469933685196e-10  8.823028626812926e-11  7.243389646226725e-10  1.107963080313481e-09 
 7.418198232235372e-06  1.199999999301707e+00  3.299999999401893e+00  6.722468940937263e-10  8.823029278244046e-11  7.243390638974658e-10  1.108007482720155e-09 
 7.419198232235371e-06  1.199999999301707e+00  3.299999999401869e+00  6.722469736395081e-10  8.823026680645063e-11  7.243389843516840e-10  1.108053693973969e-09 
 7.420198232235371e-06  1.199999999301707e+00  3.299999999401851e+00  6.722469957572540e-10  8.823035678953641e-11  7.243389622339382e-10  1.108085578413993e-09 
 7.421198232235371e-06  1.199999999301707e+00  3.299999999401834e+00  6.722469708670010e-10  8.823040923262409e-11  7.243389871241912e-10  1.108115724037175e-09 
 7.422198232235370e-06  1.199999999301707e+00  3.299999999401819e+00  6.722468944880537e-10  8.823034673520217e-11  7.243390635031384e-10  1.108144208244027e-09 
 7.423198232235370e-06  1.199999999301707e+00  3.299999999401809e+00  6.722470374365836e-10  8.823034196016241e-11  7.243389205546085e-10  1.108158423873782e-09 
 7.424198232235370e-06  1.199999999301707e+00  3.299999999401800e+00  6.722470193898026e-10  8.823026692511532e-11  7.243389386013895e-10  1.108178038834063e-09 
 7.425198232235369e-06  1.199999999301707e+00  3.299999999401793e+00  6.722470610251477e-10  8.823043465207733e-11  7.243388969660444e-10  1.108188529248137e-09 
 7.426198232235369e-06  1.199999999301707e+00  3.299999999401791e+00  6.722469977466421e-10  8.823039503231244e-11  7.243389602445500e-10  1.108186792511063e-09 
 7.427198232235369e-06  1.199999999301707e+00  3.299999999401790e+00  6.722470545209041e-10  8.823032998378781e-11  7.243389034702881e-10  1.108192186630105e-09 
 7.428198232235368e-06  1.199999999301707e+00  3.299999999401793e+00  6.722470991925537e-10  8.823032032124913e-11  7.243388587986384e-10  1.108177985437929e-09 
 7.429198232235368e-06  1.199999999301707e+00  3.299999999401798e+00  6.722470964152432e-10  8.823034668004642e-11  7.243388615759489e-10  1.108169077294934e-09 
 7.430198232235368e-06  1.199999999301707e+00  3.299999999401805e+00  6.722470471439565e-10  8.823037223326563e-11  7.243389108472356e-10  1.108153064530161e-09 
 7.431198232235367e-06  1.199999999301707e+00  3.299999999401816e+00  6.722470569039733e-10  8.823036644830389e-11  7.243389010872189e-10  1.108124648605692e-09 
 7.432198232235367e-06  1.199999999301707e+00  3.299999999401829e+00  6.722470543488453e-10  8.823032867092208e-11  7.243389036423468e-10  1.108099817387322e-09 
 7.433198232235367e-06  1.199999999301707e+00  3.299999999401841e+00  6.722469528148567e-10  8.823034857138900e-11  7.243390051763354e-10  1.108076704847943e-09 
 7.434198232235366e-06  1.199999999301707e+00  3.299999999401858e+00  6.722471514929723e-10  8.823031256861466e-11  7.243388064982198e-10  1.108034108286572e-09 
 7.435198232235366e-06  1.199999999301707e+00  3.299999999401876e+00  6.722470282735832e-10  8.823042620132920e-11  7.243389297176089e-10  1.107998467517069e-09 
 7.436198232235365e-06  1.199999999301707e+00  3.299999999401897e+00  6.722469532545475e-10  8.823032539421342e-11  7.243390047366446e-10  1.107954159403200e-09 
 7.437198232235365e-06  1.199999999301707e+00  3.299999999401918e+00  6.722470690944473e-10  8.823028763393642e-11  7.243388888967448e-10  1.107911564599331e-09 
 7.438198232235365e-06  1.199999999301707e+00  3.299999999401942e+00  6.722470933255411e-10  8.823025204523704e-11  7.243388646656510e-10  1.107860085839688e-09 
 7.439198232235364e-06  1.199999999301707e+00  3.299999999401968e+00  6.722470706090563e-10  8.823037174984913e-11  7.243388873821358e-10  1.107806675429894e-09 
 7.440198232235364e-06  1.199999999301707e+00  3.299999999401996e+00  6.722470102745564e-10  8.823028453156562e-11  7.243389477166357e-10  1.107751695586156e-09 
 7.441198232235364e-06  1.199999999301707e+00  3.299999999402022e+00  6.722469593594235e-10  8.823036346397744e-11  7.243389986317686e-10  1.107700102305402e-09 
 7.442198232235363e-06  1.199999999301707e+00  3.299999999402047e+00  6.722471297586978e-10  8.823034612187527e-11  7.243388282324943e-10  1.107650381656001e-09 
 7.443198232235363e-06  1.199999999301707e+00  3.299999999402076e+00  6.722469467795334e-10  8.823034694171697e-11  7.243390112116587e-10  1.107586431989941e-09 
 7.444198232235363e-06  1.199999999301707e+00  3.299999999402103e+00  6.722470954986845e-10  8.823032747825265e-11  7.243388624925077e-10  1.107536713461902e-09 
 7.445198232235362e-06  1.199999999301707e+00  3.299999999402130e+00  6.722471202629955e-10  8.823033399653891e-11  7.243388377281966e-10  1.107485192595273e-09 
 7.446198232235362e-06  1.199999999301707e+00  3.299999999402156e+00  6.722470833512691e-10  8.823027147955580e-11  7.243388746399231e-10  1.107431964407074e-09 
 7.447198232235362e-06  1.199999999301707e+00  3.299999999402179e+00  6.722470517302604e-10  8.823040422227128e-11  7.243389062609317e-10  1.107389199100213e-09 
 7.448198232235361e-06  1.199999999301707e+00  3.299999999402203e+00  6.722470731936725e-10  8.823019266637202e-11  7.243388847975196e-10  1.107341449021448e-09 
 7.449198232235361e-06  1.199999999301707e+00  3.299999999402225e+00  6.722471668371843e-10  8.823027002669558e-11  7.243387911540078e-10  1.107298739096979e-09 
 7.450198232235361e-06  1.199999999301707e+00  3.299999999402245e+00  6.722470593182110e-10  8.823027908151031e-11  7.243388986729811e-10  1.107261426548537e-09 
 7.451198232235360e-06  1.199999999301707e+00  3.299999999402264e+00  6.722470905081451e-10  8.823034197680721e-11  7.243388674830470e-10  1.107224060159613e-09 
 7.452198232235360e-06  1.199999999301707e+00  3.299999999402282e+00  6.722470484850853e-10  8.823040836705465e-11  7.243389095061068e-10  1.107188466632577e-09 
 7.453198232235360e-06  1.199999999301707e+00  3.299999999402299e+00  6.722470985627110e-10  8.823032471507016e-11  7.243388594284812e-10  1.107153023147774e-09 
 7.454198232235359e-06  1.199999999301707e+00  3.299999999402313e+00  6.722470256711537e-10  8.823031357182133e-11  7.243389323200384e-10  1.107131718008950e-09 
 7.455198232235359e-06  1.199999999301707e+00  3.299999999402325e+00  6.722470829558433e-10  8.823027581607052e-11  7.243388750353488e-10  1.107110439482628e-09 
 7.456198232235358e-06  1.199999999301707e+00  3.299999999402337e+00  6.722471260666807e-10  8.823018951914574e-11  7.243388319245114e-10  1.107085656783801e-09 
 7.457198232235358e-06  1.199999999301707e+00  3.299999999402345e+00  6.722471230753732e-10  8.823034870173306e-11  7.243388349158189e-10  1.107073063103338e-09 
 7.458198232235358e-06  1.199999999301707e+00  3.299999999402352e+00  6.722470833799171e-10  8.823031799166506e-11  7.243388746112750e-10  1.107062435672370e-09 
 7.459198232235357e-06  1.199999999301707e+00  3.299999999402355e+00  6.722470998267266e-10  8.823027865970059e-11  7.243388581644655e-10  1.107057145933816e-09 
 7.460198232235357e-06  1.199999999301707e+00  3.299999999402353e+00  6.722470157405214e-10  8.823029949101874e-11  7.243389422506707e-10  1.107066006886695e-09 
 7.461198232235357e-06  1.199999999301707e+00  3.299999999402353e+00  6.722471152575074e-10  8.823030563906842e-11  7.243388427336847e-10  1.107066000738645e-09 
 7.462198232235356e-06  1.199999999301707e+00  3.299999999402352e+00  6.722470686019842e-10  8.823027280298288e-11  7.243388893892079e-10  1.107067809931570e-09 
 7.463198232235356e-06  1.199999999301707e+00  3.299999999402346e+00  6.722470489163107e-10  8.823026326657418e-11  7.243389090748814e-10  1.107083806679533e-09 
 7.464198232235356e-06  1.199999999301707e+00  3.299999999402339e+00  6.722471078910070e-10  8.823015883411645e-11  7.243388501001852e-10  1.107099898323545e-09 
 7.465198232235355e-06  1.199999999301707e+00  3.299999999402328e+00  6.722470688167350e-10  8.823035502346605e-11  7.243388891744571e-10  1.107128123843626e-09 
 7.466198232235355e-06  1.199999999301707e+00  3.299999999402316e+00  6.722471193908737e-10  8.823040139738277e-11  7.243388386003184e-10  1.107152946465461e-09 
 7.467198232235355e-06  1.199999999301707e+00  3.299999999402302e+00  6.722470922750492e-10  8.823035464659359e-11  7.243388657161429e-10  1.107179638568841e-09 
 7.468198232235354e-06  1.199999999301707e+00  3.299999999402286e+00  6.722471041641815e-10  8.823029186627864e-11  7.243388538270106e-10  1.107217004842784e-09 
 7.469198232235354e-06  1.199999999301707e+00  3.299999999402271e+00  6.722470723385026e-10  8.823022814108997e-11  7.243388856526895e-10  1.107241937563724e-09 
 7.470198232235354e-06  1.199999999301707e+00  3.299999999402253e+00  6.722471456187872e-10  8.823032624962058e-11  7.243388123724049e-10  1.107282695662500e-09 
 7.471198232235353e-06  1.199999999301707e+00  3.299999999402235e+00  6.722470766289142e-10  8.823031119510862e-11  7.243388813622779e-10  1.107316461496960e-09 
 7.472198232235353e-06  1.199999999301707e+00  3.299999999402217e+00  6.722470322169910e-10  8.823032851131642e-11  7.243389257742011e-10  1.107355524031219e-09 
 7.473198232235353e-06  1.199999999301707e+00  3.299999999402194e+00  6.722471016027421e-10  8.823034684568593e-11  7.243388563884500e-10  1.107407020045192e-09 
 7.474198232235352e-06  1.199999999301707e+00  3.299999999402170e+00  6.722470074567079e-10  8.823040550448543e-11  7.243389505344842e-10  1.107453146664217e-09 
 7.475198232235352e-06  1.199999999301707e+00  3.299999999402150e+00  6.722470706000313e-10  8.823028576277681e-11  7.243388873911608e-10  1.107490569899553e-09 
 7.476198232235352e-06  1.199999999301707e+00  3.299999999402130e+00  6.722471173967038e-10  8.823017390995216e-11  7.243388405944883e-10  1.107527985246005e-09 
 7.477198232235351e-06  1.199999999301707e+00  3.299999999402107e+00  6.722471219966853e-10  8.823030097953678e-11  7.243388359945068e-10  1.107579372524763e-09 
 7.478198232235351e-06  1.199999999301707e+00  3.299999999402087e+00  6.722471649210322e-10  8.823032187039608e-11  7.243387930701599e-10  1.107616655127531e-09 
 7.479198232235350e-06  1.199999999301707e+00  3.299999999402064e+00  6.722470892081796e-10  8.823035804935792e-11  7.243388687830125e-10  1.107664580583233e-09 
 7.480198232235350e-06  1.199999999301707e+00  3.299999999402043e+00  6.722471187045533e-10  8.823021123699531e-11  7.243388392866388e-10  1.107705583602902e-09 
 7.481198232235350e-06  1.199999999301707e+00  3.299999999402024e+00  6.722471838006897e-10  8.823033565092890e-11  7.243387741905025e-10  1.107740986325757e-09 
 7.482198232235349e-06  1.199999999301707e+00  3.299999999402004e+00  6.722471222048883e-10  8.823033400992370e-11  7.243388357863038e-10  1.107780067817229e-09 
 7.483198232235349e-06  1.199999999301707e+00  3.299999999401989e+00  6.722471674910875e-10  8.823034800757861e-11  7.243387905001046e-10  1.107806699172165e-09 
 7.484198232235349e-06  1.199999999301707e+00  3.299999999401973e+00  6.722471219926142e-10  8.823033670210515e-11  7.243388359985779e-10  1.107838684900747e-09 
 7.485198232235348e-06  1.199999999301707e+00  3.299999999401957e+00  6.722471189184858e-10  8.823038962383713e-11  7.243388390727063e-10  1.107872382758964e-09 
 7.486198232235348e-06  1.199999999301707e+00  3.299999999401945e+00  6.722471670617149e-10  8.823029923926203e-11  7.243387909294772e-10  1.107888460355094e-09 
 7.487198232235348e-06  1.199999999301707e+00  3.299999999401932e+00  6.722471085559388e-10  8.823032604541219e-11  7.243388494352533e-10  1.107918631615213e-09 
 7.488198232235347e-06  1.199999999301707e+00  3.299999999401920e+00  6.722472052201601e-10  8.823023535664575e-11  7.243387527710320e-10  1.107940038586053e-09 
 7.489198232235347e-06  1.199999999301707e+00  3.299999999401912e+00  6.722471261194540e-10  8.823037725831950e-11  7.243388318717382e-10  1.107950554825415e-09 
 7.490198232235347e-06  1.199999999301707e+00  3.299999999401907e+00  6.722472611656385e-10  8.823021539087581e-11  7.243386968255536e-10  1.107961374833895e-09 
 7.491198232235346e-06  1.199999999301707e+00  3.299999999401902e+00  6.722471744748062e-10  8.823036767449399e-11  7.243387835163859e-10  1.107970104334474e-09 
 7.492198232235346e-06  1.199999999301707e+00  3.299999999401899e+00  6.722471460243586e-10  8.823032946929192e-11  7.243388119668335e-10  1.107973695253355e-09 
 7.493198232235346e-06  1.199999999301707e+00  3.299999999401899e+00  6.722472019728525e-10  8.823032758439358e-11  7.243387560183396e-10  1.107971920781414e-09 
 7.494198232235345e-06  1.199999999301707e+00  3.299999999401900e+00  6.722471777306006e-10  8.823025642124362e-11  7.243387802605915e-10  1.107968439230885e-09 
 7.495198232235345e-06  1.199999999301707e+00  3.299999999401900e+00  6.722471232538727e-10  8.823021474936850e-11  7.243388347373194e-10  1.107972033616439e-09 
 7.496198232235345e-06  1.199999999301707e+00  3.299999999401904e+00  6.722470612406964e-10  8.823028702211246e-11  7.243388967504957e-10  1.107955974132140e-09 
 7.497198232235344e-06  1.199999999301707e+00  3.299999999401910e+00  6.722471510584734e-10  8.823029560268349e-11  7.243388069327187e-10  1.107943531053693e-09 
 7.498198232235344e-06  1.199999999301707e+00  3.299999999401918e+00  6.722471193464155e-10  8.823029297894702e-11  7.243388386447767e-10  1.107925770109036e-09 
 7.499198232235344e-06  1.199999999301707e+00  3.299999999401927e+00  6.722471386968670e-10  8.823022011875990e-11  7.243388192943251e-10  1.107906303043990e-09 
 7.500198232235343e-06  1.199999999301707e+00  3.299999999401939e+00  6.722471965414596e-10  8.823026260227470e-11  7.243387614497325e-10  1.107877838851044e-09 
 7.501198232235343e-06  1.199999999301707e+00  3.299999999401950e+00  6.722472150256046e-10  8.823033766631739e-11  7.243387429655875e-10  1.107860000218608e-09 
 7.502198232235342e-06  1.199999999301707e+00  3.299999999401961e+00  6.722472429491252e-10  8.823030248367589e-11  7.243387150420670e-10  1.107835166405498e-09 
 7.503198232235342e-06  1.199999999301707e+00  3.299999999401976e+00  6.722472329758650e-10  8.823024683915805e-11  7.243387250153271e-10  1.107799694913228e-09 
 7.504198232235342e-06  1.199999999301707e+00  3.299999999401991e+00  6.722470688685176e-10  8.823041634443232e-11  7.243388891226745e-10  1.107772880055362e-09 
 7.505198232235341e-06  1.199999999301707e+00  3.299999999402006e+00  6.722470985303156e-10  8.823025927486530e-11  7.243388594608765e-10  1.107742839058660e-09 
 7.506198232235341e-06  1.199999999301707e+00  3.299999999402023e+00  6.722471727363135e-10  8.823024848797809e-11  7.243387852548786e-10  1.107703769995080e-09 
 7.507198232235341e-06  1.199999999301707e+00  3.299999999402039e+00  6.722471813607980e-10  8.823032217739973e-11  7.243387766303941e-10  1.107675274596228e-09 
 7.508198232235340e-06  1.199999999301707e+00  3.299999999402057e+00  6.722471684001294e-10  8.823040372650287e-11  7.243387895910627e-10  1.107636113196658e-09 
 7.509198232235340e-06  1.199999999301707e+00  3.299999999402074e+00  6.722471848312361e-10  8.823028443638321e-11  7.243387731599560e-10  1.107604258063668e-09 
 7.510198232235340e-06  1.199999999301707e+00  3.299999999402095e+00  6.722471154879831e-10  8.823039244130574e-11  7.243388425032090e-10  1.107559741137761e-09 
 7.511198232235339e-06  1.199999999301707e+00  3.299999999402112e+00  6.722471585967313e-10  8.823020289831970e-11  7.243387993944608e-10  1.107529732614477e-09 
 7.512198232235339e-06  1.199999999301707e+00  3.299999999402127e+00  6.722471989737260e-10  8.823037165642548e-11  7.243387590174661e-10  1.107501142146941e-09 
 7.513198232235339e-06  1.199999999301707e+00  3.299999999402143e+00  6.722471319580341e-10  8.823033963081473e-11  7.243388260331580e-10  1.107469199749443e-09 
 7.514198232235338e-06  1.199999999301707e+00  3.299999999402158e+00  6.722471390816524e-10  8.823032409917830e-11  7.243388189095397e-10  1.107435464501130e-09 
 7.515198232235338e-06  1.199999999301707e+00  3.299999999402174e+00  6.722472275548329e-10  8.823024288793219e-11  7.243387304363592e-10  1.107405347646107e-09 
 7.516198232235338e-06  1.199999999301707e+00  3.299999999402188e+00  6.722472588193597e-10  8.823014607228872e-11  7.243386991718325e-10  1.107384128179677e-09 
 7.517198232235337e-06  1.199999999301707e+00  3.299999999402200e+00  6.722472154380042e-10  8.823033921608656e-11  7.243387425531880e-10  1.107357289683288e-09 
 7.518198232235337e-06  1.199999999301707e+00  3.299999999402215e+00  6.722471878649343e-10  8.823032062022295e-11  7.243387701262579e-10  1.107321781142364e-09 
 7.519198232235337e-06  1.199999999301707e+00  3.299999999402229e+00  6.722473037068806e-10  8.823027897640948e-11  7.243395424627313e-10  1.107300506504105e-09 
 7.520198232235336e-06  1.199999999301707e+00  3.299999999402237e+00  6.722471972261863e-10  8.823036154139236e-11  7.243387607650059e-10  1.107289765798085e-09 
 7.521198232235336e-06  1.199999999301707e+00  3.299999999402248e+00  6.722472746044683e-10  8.823028960150905e-11  7.243386833867238e-10  1.107261416028538e-09 
 7.522198232235336e-06  1.199999999301707e+00  3.299999999402255e+00  6.722472611970439e-10  8.823034165074062e-11  7.243386967941482e-10  1.107254258551949e-09 
 7.523198232235335e-06  1.199999999301707e+00  3.299999999402259e+00  6.722472258158877e-10  8.823039114776859e-11  7.243387321753044e-10  1.107250656341242e-09 
 7.524198232235335e-06  1.199999999301707e+00  3.299999999402262e+00  6.722472592527606e-10  8.823036245692281e-11  7.243386987384315e-10  1.107243579604731e-09 
 7.525198232235334e-06  1.199999999301707e+00  3.299999999402266e+00  6.722472787593097e-10  8.823035432398270e-11  7.243386792318824e-10  1.107236482310313e-09 
 7.526198232235334e-06  1.199999999301707e+00  3.299999999402267e+00  6.722472635467911e-10  8.823036403115774e-11  7.243386944444011e-10  1.107234696246299e-09 
 7.527198232235334e-06  1.199999999301707e+00  3.299999999402269e+00  6.722472596811211e-10  8.823032364643366e-11  7.243386983100710e-10  1.107231183917344e-09 
 7.528198232235333e-06  1.199999999301707e+00  3.299999999402263e+00  6.722472791579453e-10  8.823024296326060e-11  7.243386788332468e-10  1.107250804525750e-09 
 7.529198232235333e-06  1.199999999301707e+00  3.299999999402259e+00  6.722472484113851e-10  8.823028511631597e-11  7.243387095798070e-10  1.107254315086374e-09 
