 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(shp)                
 1.209129206729749e-06  0.000000000000000e+00  1.000231865233579e+00  8.048260701643255e-01  9.973174059570763e-01  1.199828752700440e+00  1.199881571913890e+00  2.000365163192805e+00  5.009150943396230e-02 
 1.210129206729749e-06  0.000000000000000e+00  1.000156948789859e+00  8.046757289942924e-01  9.973805208955276e-01  1.200169831989551e+00  1.200114737147903e+00  2.000368149219906e+00  5.009150943396230e-02 
 1.211129206729749e-06  0.000000000000000e+00  1.000237322259638e+00  8.045314982806999e-01  9.975310658326683e-01  1.199830757282710e+00  1.199883032756859e+00  2.000371352798044e+00  5.009150943396230e-02 
 1.212129206729749e-06  0.000000000000000e+00  1.000163918346376e+00  8.043928283824378e-01  9.975771703774173e-01  1.200167836104616e+00  1.200113364701683e+00  2.000374688114400e+00  5.009150943396230e-02 
 1.213129206729750e-06  0.000000000000000e+00  1.000242169868900e+00  8.042596263757171e-01  9.977099920223979e-01  1.199832743740050e+00  1.199884515408104e+00  2.000378083585349e+00  5.009150943396230e-02 
 1.214129206729750e-06  0.000000000000000e+00  1.000170291985019e+00  8.041314167079362e-01  9.977420806592650e-01  1.200165858375673e+00  1.200111965569433e+00  2.000381482109776e+00  5.009150943396230e-02 
 1.215129206729750e-06  0.000000000000000e+00  1.000246503035651e+00  8.040081336198297e-01  9.978599832485426e-01  1.199834712026647e+00  1.199886014885199e+00  2.000384841667519e+00  5.009150943396230e-02 
 1.216129206729750e-06  0.000000000000000e+00  1.000176149807784e+00  8.038893633896672e-01  9.978805415541535e-01  1.200163898842760e+00  1.200110545180828e+00  2.000388133211247e+00  5.009150943396230e-02 
 1.217129206729750e-06  0.000000000000000e+00  1.000250389576821e+00  8.037750579687920e-01  9.979858653705350e-01  1.199836662107870e+00  1.199887526891367e+00  2.000391339449083e+00  5.009150943396230e-02 
 1.218129206729750e-06  0.000000000000000e+00  1.000181550039120e+00  8.036648563446153e-01  9.979969587385737e-01  1.200161957535747e+00  1.200109108217655e+00  2.000394451683056e+00  5.009150943396230e-02 
 1.219064603364875e-06  0.000000000000000e+00  1.000253716648006e+00  8.035654646518551e-01  9.980884833493220e-01  1.199838660340381e+00  1.199889097908508e+00  2.000397276036991e+00  5.009150943396230e-02 
 1.220000000000000e-06  0.000000000000000e+00  1.000186338303347e+00  8.034693562585520e-01  9.980892233368998e-01  1.200159902332676e+00  1.200107553504993e+00  2.000400017983052e+00  5.009150943396230e-02 
 1.220020000000000e-06  1.199999999995008e-01  1.000487524700164e+00  8.037461329954224e-01  9.981143539241495e-01  1.200024834060155e+00  1.200008405072478e+00  2.000400075824008e+00  5.009150943396230e-02 
 1.220060000000000e-06  3.599999999997729e-01  1.000910742853323e+00  8.041736684866931e-01  9.981226393596476e-01  1.199979578079497e+00  1.199989849672529e+00  2.000400192202059e+00  5.009150943396230e-02 
 1.220099467469077e-06  5.968048144593349e-01  9.993554624832692e-01  8.026427235008144e-01  9.981022873216023e-01  1.200019393867218e+00  1.200004635221843e+00  2.000400309910916e+00  5.009150943396230e-02 
 1.220140432454718e-06  8.425947283075016e-01  9.844357644274991e-01  7.911371355278450e-01  9.979890753080933e-01  1.199945995382246e+00  1.199986271789518e+00  2.000400431677942e+00  5.009150943396230e-02 
 1.220170216227359e-06  1.021297364153161e+00  9.698511889722348e-01  7.790062265159972e-01  9.979191137091300e-01  1.199675355637533e+00  1.200002387980577e+00  2.000400502675606e+00  5.009150943396230e-02 
 1.220200000000000e-06  1.200000000000000e+00  9.624870643461346e-01  7.703914157466735e-01  9.978936072488261e-01  1.200138727757968e+00  1.199996614051830e+00  2.000400505648756e+00  5.009150943396230e-02 
 1.220203847178812e-06  1.200000000000000e+00  9.620354988457810e-01  7.697839176047501e-01  9.978869722478869e-01  1.200380013084321e+00  1.199998448632517e+00  2.000400496321676e+00  5.009150943396230e-02 
 1.220211541536436e-06  1.200000000000000e+00  9.612647889463358e-01  7.688421011499259e-01  9.978773329973682e-01  1.201079243140334e+00  1.200001377202928e+00  2.000400471105533e+00  5.009150943396230e-02 
 1.220226930251685e-06  1.200000000000000e+00  9.601637466840489e-01  7.678574820058057e-01  9.978654976079753e-01  1.202049579750029e+00  1.200003479817044e+00  2.000400372091474e+00  5.009150943396230e-02 
 1.220257707682181e-06  1.200000000000000e+00  9.591384761197060e-01  7.671718862467946e-01  9.978484148219424e-01  1.202114338980909e+00  1.200002820176754e+00  2.000399872395990e+00  5.009150943396230e-02 
 1.220292079647783e-06  1.200000000000000e+00  9.591347964483501e-01  7.671575252435447e-01  9.979220904202631e-01  1.203119144543969e+00  1.200012892363399e+00  2.000398591440143e+00  5.009150943396230e-02 
 1.220343406092472e-06  1.200000000000000e+00  9.601800946426544e-01  7.673011480674353e-01  9.988804386205417e-01  1.201897048104065e+00  1.200047228473121e+00  2.000394427945340e+00  5.009150943396230e-02 
 1.220417921146383e-06  1.200000000000000e+00  9.672792309872681e-01  7.675752246186580e-01  1.005988373777739e+00  1.199821455337384e+00  1.200128411795379e+00  2.000381714583627e+00  5.009150943396230e-02 
 1.220496363285005e-06  1.200000000000000e+00  9.814980272803582e-01  7.679124332054512e-01  1.020724015921012e+00  1.199973142953311e+00  1.194937504216292e+00  2.000358423202177e+00  5.009150943396230e-02 
 1.220564695537985e-06  1.200000000000000e+00  9.927201286729923e-01  7.681545289511463e-01  1.033724032595349e+00  1.199994827949322e+00  1.202365764016265e+00  2.000330251320248e+00  5.009150943396230e-02 
 1.220630318575701e-06  1.200000000000000e+00  9.985291476949399e-01  7.683754343882874e-01  1.040126519515052e+00  1.199976399779443e+00  1.200643960435947e+00  2.000298244888781e+00  5.009150943396230e-02 
 1.220698281808700e-06  1.200000000000000e+00  1.000056432213921e+00  7.686081616077857e-01  1.041630038339270e+00  1.199984648396413e+00  1.199292971265503e+00  2.000262960340575e+00  5.009150943396230e-02 
 1.220783432541040e-06  1.200000000000000e+00  1.000040213391709e+00  7.689021529814096e-01  1.041384823879828e+00  1.199981950384494e+00  1.200643259993280e+00  2.000220568890775e+00  5.009150943396230e-02 
 1.220877775403433e-06  1.200000000000000e+00  1.000196100594115e+00  7.692276845118640e-01  1.041254161315902e+00  1.199983187489160e+00  1.199418132699613e+00  2.000181105818254e+00  5.009150943396230e-02 
 1.220997238783349e-06  1.200000000000000e+00  1.000216556843359e+00  7.696204808917123e-01  1.040870490603838e+00  1.199983975081348e+00  1.200534901528659e+00  2.000147022849911e+00  5.009150943396230e-02 
 1.221236165543182e-06  1.200000000000000e+00  1.000279218485480e+00  7.703825985868552e-01  1.040074175640920e+00  1.199984036394716e+00  1.199486561369417e+00  2.000127199473940e+00  5.009150943396230e-02 
 1.221587910995121e-06  1.200000000000000e+00  1.000297521878796e+00  7.714276045444184e-01  1.038812069870290e+00  1.199986409650128e+00  1.200497919664532e+00  2.000167684256022e+00  5.009150943396230e-02 
 1.222273583231452e-06  1.200000000000000e+00  1.000362719606024e+00  7.732808930085142e-01  1.036459381886438e+00  1.199986913672898e+00  1.199508711791694e+00  2.000287604016334e+00  5.009150943396230e-02 
 1.223273583231452e-06  1.200000000000000e+00  1.000416552318099e+00  7.756213001325786e-01  1.033262158764547e+00  1.199990358327300e+00  1.200485461375808e+00  2.000388366669805e+00  5.009150943396230e-02 
 1.224273583231452e-06  1.200000000000000e+00  1.000467162643492e+00  7.776409096088759e-01  1.030361745384912e+00  1.199990238259961e+00  1.199518769806169e+00  2.000415118457568e+00  5.009150943396230e-02 
 1.225273583231452e-06  1.200000000000000e+00  1.000483913435822e+00  7.794007743721330e-01  1.027681279733209e+00  1.199992941538644e+00  1.200475507855134e+00  2.000424748393731e+00  5.009150943396230e-02 
 1.226273583231452e-06  1.200000000000000e+00  1.000509364198021e+00  7.809571784535196e-01  1.025217988081740e+00  1.199992073987438e+00  1.199528666938581e+00  2.000430249911337e+00  5.009150943396230e-02 
 1.227273583231452e-06  1.200000000000000e+00  1.000512950643615e+00  7.823319013121574e-01  1.022921285873109e+00  1.199994537281827e+00  1.200465713567593e+00  2.000432596360075e+00  5.009150943396230e-02 
 1.228273583231453e-06  1.200000000000000e+00  1.000527550936678e+00  7.835600218185336e-01  1.020801056325405e+00  1.199993223864437e+00  1.199538403709036e+00  2.000432982214071e+00  5.009150943396230e-02 
 1.229273583231453e-06  1.200000000000000e+00  1.000525427687579e+00  7.846511328469068e-01  1.018826103511349e+00  1.199995632532415e+00  1.200456078008782e+00  2.000432606455387e+00  5.009150943396230e-02 
 1.230273583231453e-06  1.200000000000000e+00  1.000534010505356e+00  7.856322656060086e-01  1.017011188772286e+00  1.199994001633116e+00  1.199547980739715e+00  2.000432319636677e+00  5.009150943396230e-02 
 1.231273583231453e-06  1.200000000000000e+00  1.000529101211924e+00  7.865081395775894e-01  1.015333781613119e+00  1.199996438749938e+00  1.200446600577210e+00  2.000432676976973e+00  5.009150943396230e-02 
 1.232273583231453e-06  1.200000000000000e+00  1.000533982792381e+00  7.873018120836710e-01  1.013805589280912e+00  1.199994555284266e+00  1.199557398740649e+00  2.000433931896701e+00  5.009150943396230e-02 
 1.233273583231453e-06  1.200000000000000e+00  1.000527739796941e+00  7.880152198733184e-01  1.012406337923131e+00  1.199997062656554e+00  1.200437280589547e+00  2.000436108524946e+00  5.009150943396230e-02 
 1.234273583231453e-06  1.200000000000000e+00  1.000530248092144e+00  7.886683512602102e-01  1.011142104660437e+00  1.199994963767880e+00  1.199566658492704e+00  2.000439072066246e+00  5.009150943396230e-02 
 1.235273583231453e-06  1.200000000000000e+00  1.000523464013315e+00  7.892607213466437e-01  1.009993127240581e+00  1.199997563959911e+00  1.200428117293326e+00  2.000442623943878e+00  5.009150943396230e-02 
 1.236273583231453e-06  1.200000000000000e+00  1.000524411506595e+00  7.898094290486808e-01  1.008960576450225e+00  1.199995273050233e+00  1.199575760842448e+00  2.000446560868223e+00  5.009150943396230e-02 
 1.237273583231453e-06  1.200000000000000e+00  1.000517516264265e+00  7.903117685775815e-01  1.008025797865573e+00  1.199997978683232e+00  1.200419109872466e+00  2.000450724244707e+00  5.009150943396230e-02 
 1.238273583231453e-06  1.200000000000000e+00  1.000517409436016e+00  7.907822618847055e-01  1.007187010212175e+00  1.199995511708415e+00  1.199584706693851e+00  2.000455014151092e+00  5.009150943396230e-02 
 1.239273583231453e-06  1.200000000000000e+00  1.000510625145411e+00  7.912164049396413e-01  1.006427839146468e+00  1.199998329853529e+00  1.200410257451834e+00  2.000459392271293e+00  5.009150943396230e-02 
 1.240273583231453e-06  1.200000000000000e+00  1.000509790284038e+00  7.916266717387888e-01  1.005745366794363e+00  1.199995698439094e+00  1.199593497006241e+00  2.000463863153963e+00  5.009150943396230e-02 
 1.241273583231454e-06  1.200000000000000e+00  1.000503229039760e+00  7.920073251731626e-01  1.005126275003624e+00  1.199998632879550e+00  1.200401559102281e+00  2.000468454582575e+00  5.009150943396230e-02 
 1.242273583231454e-06  1.200000000000000e+00  1.000501892204520e+00  7.923693784358348e-01  1.004567618557281e+00  1.199995845987782e+00  1.199602132791368e+00  2.000473191618216e+00  5.009150943396230e-02 
 1.243273583231454e-06  1.200000000000000e+00  1.000495613607744e+00  7.927063970881387e-01  1.004059259627826e+00  1.199998898466151e+00  1.200393013838603e+00  2.000478079037236e+00  5.009150943396230e-02 
 1.244273583231454e-06  1.200000000000000e+00  1.000493943885852e+00  7.930284264911375e-01  1.003598634412465e+00  1.199995963338040e+00  1.199610615110658e+00  2.000483086690066e+00  5.009150943396230e-02 
 1.245273583231454e-06  1.200000000000000e+00  1.000487980500021e+00  7.933287307233337e-01  1.003178414390636e+00  1.199999134282159e+00  1.200384620624551e+00  2.000488146258960e+00  5.009150943396230e-02 
 1.246273583231454e-06  1.200000000000000e+00  1.000486106360800e+00  7.936167201563724e-01  1.002796386183582e+00  1.199996057002163e+00  1.199618945076812e+00  2.000493152719546e+00  5.009150943396230e-02 
 1.247273583231454e-06  1.200000000000000e+00  1.000480468949267e+00  7.938855908231446e-01  1.002447443229119e+00  1.199999345968158e+00  1.200376378373744e+00  2.000497974467219e+00  5.009150943396230e-02 
 1.248273583231454e-06  1.200000000000000e+00  1.000478480778261e+00  7.941443017010857e-01  1.002129528776637e+00  1.199996131815823e+00  1.199627123848533e+00  2.000502465165617e+00  5.009150943396230e-02 
 1.249273583231454e-06  1.200000000000000e+00  1.000473156355105e+00  7.943860869496691e-01  1.001839179391821e+00  1.199999537767648e+00  1.200368285947485e+00  2.000506479110919e+00  5.009150943396230e-02 
 1.250273583231454e-06  1.200000000000000e+00  1.000471106881371e+00  7.946195366573364e-01  1.001574318628418e+00  1.199996191440893e+00  1.199635152634020e+00  2.000509884314552e+00  5.009150943396230e-02 
 1.251273583231454e-06  1.200000000000000e+00  1.000466058960757e+00  7.948379551279076e-01  1.001332669283486e+00  1.199999712934964e+00  1.200360342159909e+00  2.000512574725283e+00  5.009150943396230e-02 
 1.252273583231454e-06  1.200000000000000e+00  1.000463968114263e+00  7.950495957038946e-01  1.001112046320959e+00  1.199996238701531e+00  1.199643032687633e+00  2.000514477721154e+00  5.009150943396230e-02 
 1.253273583231454e-06  1.200000000000000e+00  1.000459142681970e+00  7.952478350238267e-01  1.000911042718701e+00  1.199999874011208e+00  1.200352545774556e+00  2.000515558716445e+00  5.009150943396230e-02 
 1.254273583231455e-06  1.200000000000000e+00  1.000457007707247e+00  7.954406067046759e-01  1.000727358734650e+00  1.199996275806646e+00  1.199650765308849e+00  2.000515820908224e+00  5.009150943396230e-02 
 1.255273583231455e-06  1.200000000000000e+00  1.000452343524115e+00  7.956213579357480e-01  1.000560250588675e+00  1.200000023008014e+00  1.200344895509939e+00  2.000515302396399e+00  5.009150943396230e-02 
 1.256273583231455e-06  1.200000000000000e+00  1.000450151476649e+00  7.957977213134486e-01  1.000407345454557e+00  1.199996304510520e+00  1.199658351842198e+00  2.000514070025109e+00  5.009150943396230e-02 
 1.257273583231455e-06  1.200000000000000e+00  1.000445591018214e+00  7.959632181535911e-01  1.000268421545875e+00  1.200000161543037e+00  1.200337390037328e+00  2.000512212123617e+00  5.009150943396230e-02 
 1.258273583231455e-06  1.200000000000000e+00  1.000443329842528e+00  7.961252039271535e-01  1.000141087988617e+00  1.199996326220208e+00  1.199665793676155e+00  2.000509830119388e+00  5.009150943396230e-02 
 1.259273583231455e-06  1.200000000000000e+00  1.000438827443248e+00  7.962772827039716e-01  1.000025536239518e+00  1.200000290930517e+00  1.200330027983804e+00  2.000507030695369e+00  5.009150943396230e-02 
 1.260273583231455e-06  1.200000000000000e+00  1.000436492986492e+00  7.964265592137295e-01  9.999194054460709e-01  1.199996342077324e+00  1.199673092239529e+00  2.000503918566686e+00  5.009150943396230e-02 
 1.261273583231455e-06  1.200000000000000e+00  1.000432018481446e+00  7.965667302782382e-01  9.998232067404527e-01  1.200000412252372e+00  1.200322807933599e+00  2.000500590814976e+00  5.009150943396230e-02 
 1.262273583231455e-06  1.200000000000000e+00  1.000429616763738e+00  7.967046750509303e-01  9.997346440658197e-01  1.199996353016436e+00  1.199680249003474e+00  2.000497132725039e+00  5.009150943396230e-02 
 1.263273583231455e-06  1.200000000000000e+00  1.000425154846904e+00  7.968341913820267e-01  9.996544646459447e-01  1.200000526406756e+00  1.200315728428430e+00  2.000493615353879e+00  5.009150943396230e-02 
 1.264273583231455e-06  1.200000000000000e+00  1.000422700569022e+00  7.969619545441423e-01  9.995804607442554e-01  1.199996359808225e+00  1.199687265476792e+00  2.000490094654590e+00  5.009150943396230e-02 
 1.265273583231455e-06  1.200000000000000e+00  1.000418247355727e+00  7.970818686662045e-01  9.995135426319021e-01  1.200000634147280e+00  1.200308787971675e+00  2.000486611869053e+00  5.009150943396230e-02 
 1.266273583231455e-06  1.200000000000000e+00  1.000415760438497e+00  7.972004229242490e-01  9.994516076228603e-01  1.199996363094463e+00  1.199694143205637e+00  2.000483195019847e+00  5.009150943396230e-02 
 1.267273583231455e-06  1.200000000000000e+00  1.000411319075728e+00  7.973116301504113e-01  9.993956678506887e-01  1.200000736111678e+00  1.200301985028027e+00  2.000479860933505e+00  5.009150943396230e-02 
 1.268273583231456e-06  1.200000000000000e+00  1.000408820965705e+00  7.974218079412082e-01  9.993437390445147e-01  1.199996363412559e+00  1.199700883770973e+00  2.000476617773417e+00  5.009150943396230e-02 
 1.269273583231456e-06  1.200000000000000e+00  1.000404397757948e+00  7.975250782640707e-01  9.992968857801212e-01  1.200000832844006e+00  1.200295318027485e+00  2.000473467422924e+00  5.009150943396230e-02 
 1.270200000000000e-06  1.200000000000000e+00  1.000402162051724e+00  7.976202857276605e-01  9.992563153414986e-01  1.199996357692970e+00  1.199707748434095e+00  2.000470630082703e+00  5.009150943396230e-02 
 1.270220000000000e-06  1.080000000000777e+00  1.000177336945794e+00  7.974126460229563e-01  9.992507323841864e-01  1.199975530853795e+00  1.199963766538180e+00  2.000470569603827e+00  5.009150943396230e-02 
 1.270260000000000e-06  8.400000000005051e-01  9.999113124495005e-01  7.971630283971708e-01  9.992427130172533e-01  1.200009790116304e+00  1.200027453346596e+00  2.000470448101813e+00  5.009150943396230e-02 
 1.270330000000000e-06  4.200000000003464e-01  1.004363795065255e+00  8.013087017474183e-01  9.993227666979225e-01  1.200172497706147e+00  1.199977588379490e+00  2.000470240051452e+00  5.009150943396230e-02 
 1.270400000000000e-06  1.878497357665765e-13  1.023379722444069e+00  8.192537545860800e-01  9.997356637923522e-01  1.193631425918538e+00  1.200021612347356e+00  2.000470167351674e+00  5.009150943396230e-02 
 1.270408982629510e-06  0.000000000000000e+00  1.026992295771995e+00  8.220630154741343e-01  9.998165921950933e-01  1.196730887926313e+00  1.200005068024525e+00  2.000470184937353e+00  5.009150943396230e-02 
 1.270426947888531e-06  0.000000000000000e+00  1.033221137225807e+00  8.265781253545655e-01  9.999575740813629e-01  1.202445313105229e+00  1.199994927707948e+00  2.000470245835307e+00  5.009150943396230e-02 
 1.270454313990355e-06  0.000000000000000e+00  1.039019692883476e+00  8.307984105680932e-01  9.999546334618579e-01  1.200642704688506e+00  1.199999844476585e+00  2.000470476352578e+00  5.009150943396230e-02 
 1.270484691169543e-06  0.000000000000000e+00  1.041302079481528e+00  8.329439897612289e-01  9.992534450138700e-01  1.200002538742415e+00  1.199996224711699e+00  2.000471046694924e+00  5.009150943396230e-02 
 1.270521969013264e-06  0.000000000000000e+00  1.039551211618519e+00  8.336741215504999e-01  9.967105055539237e-01  1.200355827629401e+00  1.199999618591507e+00  2.000472495396694e+00  5.009150943396230e-02 
 1.270571091672109e-06  0.000000000000000e+00  1.030910978898899e+00  8.337451368518290e-01  9.878448255089577e-01  1.199668611304347e+00  1.199981683175748e+00  2.000476358422898e+00  5.009150943396230e-02 
 1.270615852575556e-06  0.000000000000000e+00  1.018025391546917e+00  8.336530515539143e-01  9.755030616904510e-01  1.200340087807130e+00  1.199860530604316e+00  2.000482450445119e+00  5.009150943396230e-02 
 1.270660730912065e-06  0.000000000000000e+00  1.005806180819470e+00  8.335258074515908e-01  9.624106127363897e-01  1.199672587263640e+00  1.199915086272631e+00  2.000491454584458e+00  5.009150943396230e-02 
 1.270717894749671e-06  0.000000000000000e+00  1.000264607024136e+00  8.333633999196642e-01  9.567478461025470e-01  1.200310307891286e+00  1.201214671149009e+00  2.000507009470959e+00  5.009150943396230e-02 
 1.270771706279970e-06  0.000000000000000e+00  9.993622045926750e-01  8.331941210716445e-01  9.563660644337734e-01  1.199710372119312e+00  1.203058853999709e+00  2.000525006442048e+00  5.009150943396230e-02 
 1.270830969869698e-06  0.000000000000000e+00  9.987073536418866e-01  8.330036549084233e-01  9.559833574750551e-01  1.200268572339986e+00  1.200840030938470e+00  2.000546860420763e+00  5.009150943396230e-02 
 1.270896815643757e-06  0.000000000000000e+00  9.988740390644343e-01  8.327924368558702e-01  9.563391855467793e-01  1.199749897106120e+00  1.200154811903983e+00  2.000571233648946e+00  5.009150943396230e-02 
 1.270986376395150e-06  0.000000000000000e+00  9.988182105859529e-01  8.325044439587503e-01  9.565989064729370e-01  1.200235919078664e+00  1.200009248120997e+00  2.000600606667628e+00  5.009150943396230e-02 
 1.271080867090224e-06  0.000000000000000e+00  9.990318806537386e-01  8.322034144018194e-01  9.570723942030777e-01  1.199776479147713e+00  1.199901297976400e+00  2.000623966571027e+00  5.009150943396230e-02 
 1.271269848480372e-06  0.000000000000000e+00  9.990368978052345e-01  8.316110858170549e-01  9.577460180713055e-01  1.200216833933363e+00  1.200104356482647e+00  2.000645771825010e+00  5.009150943396230e-02 
 1.271578495895332e-06  0.000000000000000e+00  9.992976255147453e-01  8.306792454648115e-01  9.590018089491052e-01  1.199786565579285e+00  1.199876532638136e+00  2.000632191947540e+00  5.009150943396230e-02 
 1.272195790725252e-06  0.000000000000000e+00  9.993375953574777e-01  8.289477280386877e-01  9.611235424307335e-01  1.200211144799223e+00  1.200114470295273e+00  2.000552565758615e+00  5.009150943396230e-02 
 1.273129206830623e-06  0.000000000000000e+00  9.995730277897014e-01  8.266273067740507e-01  9.642031644358205e-01  1.199789695351952e+00  1.199873128674937e+00  2.000466638342340e+00  5.009150943396230e-02 
 1.274129206830623e-06  0.000000000000000e+00  9.995392556346057e-01  8.244683619419073e-01  9.670340208059022e-01  1.200208745413095e+00  1.200117935048375e+00  2.000438787934764e+00  5.009150943396230e-02 
 1.275129206830624e-06  0.000000000000000e+00  9.997162243014929e-01  8.225817403909089e-01  9.697545272817445e-01  1.199792003987816e+00  1.199871560859361e+00  2.000430588634233e+00  5.009150943396230e-02 
 1.276129206830624e-06  0.000000000000000e+00  9.996550094768032e-01  8.209193734545908e-01  9.721199192274051e-01  1.200206443746513e+00  1.200120500693666e+00  2.000426756627919e+00  5.009150943396230e-02 
 1.277129206830624e-06  0.000000000000000e+00  9.998115184864541e-01  8.194476588774247e-01  9.744466908473296e-01  1.199794297625272e+00  1.199870397581229e+00  2.000425852344895e+00  5.009150943396230e-02 
 1.278129206830624e-06  0.000000000000000e+00  9.997391472417122e-01  8.181395175720865e-01  9.764678874276850e-01  1.200204157247697e+00  1.200122399492072e+00  2.000426800484859e+00  5.009150943396230e-02 
 1.279129206830624e-06  0.000000000000000e+00  9.998838007585147e-01  8.169741615778269e-01  9.784771920153300e-01  1.199796575945211e+00  1.199869611811480e+00  2.000428452378022e+00  5.009150943396230e-02 
 1.280129206830624e-06  0.000000000000000e+00  9.998056673369390e-01  8.159327908063583e-01  9.802004953776975e-01  1.200201886225377e+00  1.200123749084690e+00  2.000429991401187e+00  5.009150943396230e-02 
 1.281129206830624e-06  0.000000000000000e+00  9.999419190209392e-01  8.150000971724162e-01  9.819204449916512e-01  1.199798838648737e+00  1.199869166388524e+00  2.000430828781925e+00  5.009150943396230e-02 
 1.282129206830624e-06  0.000000000000000e+00  9.998605317164958e-01  8.141612922605890e-01  9.833662902519567e-01  1.200199630968803e+00  1.200124641176576e+00  2.000430673490592e+00  5.009150943396230e-02 
 1.283129206830624e-06  0.000000000000000e+00  9.999900992253432e-01  8.134043035690934e-01  9.848160887176199e-01  1.199801085456813e+00  1.199869022010101e+00  2.000429472582522e+00  5.009150943396230e-02 
 1.284129206830624e-06  0.000000000000000e+00  9.999068180373444e-01  8.127173592200784e-01  9.860065795298366e-01  1.200197391747125e+00  1.200125149511311e+00  2.000427358472479e+00  5.009150943396230e-02 
 1.285129206830624e-06  0.000000000000000e+00  1.000030685220365e+00  8.120912410727107e-01  9.872125408965324e-01  1.199803316109195e+00  1.199869140777538e+00  2.000424544622385e+00  5.009150943396230e-02 
 1.286129206830624e-06  0.000000000000000e+00  9.999463486277664e-01  8.115170128910199e-01  9.881784758445786e-01  1.200195168810809e+00  1.200125334571900e+00  2.000421258517608e+00  5.009150943396230e-02 
 1.287129206830624e-06  0.000000000000000e+00  1.000065166559662e+00  8.109881082877808e-01  9.891747831315988e-01  1.199805530365395e+00  1.199869487716564e+00  2.000417684409327e+00  5.009150943396230e-02 
 1.288129206830625e-06  0.000000000000000e+00  9.999803550457501e-01  8.104981068153790e-01  9.899524887741324e-01  1.200192962392001e+00  1.200125246608347e+00  2.000413942785688e+00  5.009150943396230e-02 
 1.289129206830625e-06  0.000000000000000e+00  1.000094608033660e+00  8.100426436983920e-01  9.907759926911865e-01  1.199807728001528e+00  1.199870031320633e+00  2.000410086620630e+00  5.009150943396230e-02 
 1.290129206830625e-06  0.000000000000000e+00  1.000009751198126e+00  8.096172591869395e-01  9.914015407564343e-01  1.200190772705548e+00  1.200124927726891e+00  2.000406117698300e+00  5.009150943396230e-02 
 1.291129206830625e-06  0.000000000000000e+00  1.000119820126711e+00  8.092191796543849e-01  9.920863855046168e-01  1.199809908811976e+00  1.199870743621080e+00  2.000402009226128e+00  5.009150943396230e-02 
 1.292129206830625e-06  0.000000000000000e+00  1.000035240484056e+00  8.088452864541462e-01  9.925912324718295e-01  1.200188599949180e+00  1.200124413419420e+00  2.000397731213041e+00  5.009150943396230e-02 
 1.293129206830625e-06  0.000000000000000e+00  1.000141430060113e+00  8.084938133623896e-01  9.931657633615955e-01  1.199812072607295e+00  1.199871600020710e+00  2.000393272009628e+00  5.009150943396230e-02 
 1.294129206830625e-06  0.000000000000000e+00  1.000057369128803e+00  8.081624621814136e-01  9.935749599522009e-01  1.200186444304023e+00  1.200123733727299e+00  2.000388652665540e+00  5.009150943396230e-02 
 1.295129206830625e-06  0.000000000000000e+00  1.000159928630975e+00  8.078500369284892e-01  9.940610790814360e-01  1.199814219213747e+00  1.199872579027943e+00  2.000383933818376e+00  5.009150943396230e-02 
 1.296129206830625e-06  0.000000000000000e+00  1.000076571502825e+00  8.075547091191705e-01  9.943935501193787e-01  1.200184305934785e+00  1.200122914158300e+00  2.000379213484603e+00  5.009150943396230e-02 
 1.297129206830625e-06  0.000000000000000e+00  1.000175715966882e+00  8.072755882589754e-01  9.948076397005788e-01  1.199816348474246e+00  1.199873661945554e+00  2.000374619668361e+00  5.009150943396230e-02 
 1.298129206830625e-06  0.000000000000000e+00  1.000093214533642e+00  8.070111243215735e-01  9.950775016212364e-01  1.200182184993292e+00  1.200121976421154e+00  2.000370297037448e+00  5.009150943396230e-02 
 1.299129206830625e-06  0.000000000000000e+00  1.000189142974822e+00  8.067606040982326e-01  9.954319021746436e-01  1.199818460244886e+00  1.199874832559007e+00  2.000366393327546e+00  5.009150943396230e-02 
 1.300129206830625e-06  0.000000000000000e+00  1.000107632948996e+00  8.065226737310730e-01  9.956499370961570e-01  1.200180081614463e+00  1.200120939025927e+00  2.000363044217198e+00  5.009150943396230e-02 
 1.301129206830625e-06  0.000000000000000e+00  1.000200538989717e+00  8.062967498473964e-01  9.959542916086634e-01  1.199820554397144e+00  1.199876076838073e+00  2.000360362202447e+00  5.009150943396230e-02 
 1.302129206830626e-06  0.000000000000000e+00  1.000120147588720e+00  8.060816475211942e-01  9.961290995068830e-01  1.200177995920739e+00  1.200119817781120e+00  2.000358426865767e+00  5.009150943396230e-02 
 1.303129206830626e-06  0.000000000000000e+00  1.000210221147995e+00  8.058768992452450e-01  9.963912826101935e-01  1.199822630815791e+00  1.199877382661641e+00  2.000357281082115e+00  5.009150943396230e-02 
 1.304129206830626e-06  0.000000000000000e+00  1.000131066252484e+00  8.056814788244231e-01  9.965299969734343e-01  1.200175928020937e+00  1.200118626206955e+00  2.000356929190549e+00  5.009150943396230e-02 
 1.305129206830626e-06  0.000000000000000e+00  1.000218488669614e+00  8.054950261661469e-01  9.967566391762901e-01  1.199824689398235e+00  1.199878739570019e+00  2.000357340705902e+00  5.009150943396230e-02 
