time v(gate) v(gfet) v(tripped) v(isense) v(cmp_soft) v(cmp_hard) v(trip_d) v(clr_d) v(fast_en) v(osc_clk) v(cmp_clk) v(vref) v(en_core) v(shp) v(shn) v(fault_n) v(gate_core) v(vdda) v(vdd) v(iovdd) v(iprof) v(osc_en_g) v(icmp) v(vth_soft) v(vth_hard) v(dig_trip) v(cause1) v(cause0) v(sclk_pad) v(sdi_pad) v(soft0) v(soft1) v(soft2) v(soft3) v(soft4) v(soft5) v(soft6) v(soft7) v(hard0) v(hard1) v(hard2) v(hard3) v(hard4) v(hard5) v(hard6) v(hard7) v(sp0) v(sp1) v(sp2) v(sp3) v(sp4) v(sp5) v(sp6) v(sp7) v(sp8) v(sp9) v(sp10) v(sp11) v(sp12) v(sp13) v(sp14) v(sp15) v(inrush_active) v(soft_armed) i(vim) i(vma) i(vmi) i(v12) i(vm_bgr) i(vm_sense) i(vm_tripa) i(vm_tripd) i(vm_osc) i(vm_gatea) i(vm_gated)
3.7066829999999976e-06 2.9452628321247012 2.8538641434344152 4.5836610287131149e-08 1.4989257330407255 0 0 0 0 0 1.1999999999546984 0 1.04 1.2 0.034999999588364972 0.0099999998967616605 3.2953272515757623 1.1999995888664403 3.2999999997068579 1.1999999991155661 3.2954209762958016 1 1.2000000000000002 0.74943967717404369 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998565368609 5.8958526949481893e-10 0.0091580474116979005 -1.7700680920995637e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6008474647792278e-12 2.3999999982311323e-12 2.4003075200923068e-12 5.6318337234124511e-10 1.0749814035063456e-09
3.7100977999999991e-06 2.9502877730096619 2.8600664250862295 4.5836610196817003e-08 1.4989278279838969 0 0 0 0 0 1.1999999999546984 0 1.04 1.2 0.034999999625322659 0.009999999907202229 3.2953870980534923 1.1999995888646364 3.299999999706857 1.1999999991155652 3.2954799224010052 1 1.2000000000000002 0.74944271771971172 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998673101942 5.8958704585165833e-10 0.009040155201290645 -1.7700698684564031e-09 6.5999999994137141e-12 6.5999999994137141e-12 6.6013128564829589e-12 2.3999999982311303e-12 2.400549079781712e-12 5.6318379512796108e-10 1.0749831316142018e-09
3.7135126000000001e-06 2.9552467399811757 2.866188723179202 4.5836610619873279e-08 1.4989297401379627 0 0 0 0 0 1.1999999999544602 0 1.04 1.2 0.03499999966063351 0.0099999999171241378 3.2954463357633221 1.1999995888654855 3.2999999997068574 1.1999999991155661 3.295538200061785 1 1.2000000000000002 0.74944549394452453 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998776997401 5.8958615767323863e-10 0.0089235998797310145 -1.7700680920995637e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6004320641455809e-12 2.3999999982311323e-12 2.399968856708783e-12 5.6318378774187876e-10 1.0749822061900477e-09
3.7136125999999999e-06 2.9553894584186451 2.8663667685588639 4.5836624788399978e-08 1.4989297933176071 0 0 0 0 0 1.0799999999592353 0 1.04 1.2 0.034999999660583467 0.009999999917179897 3.2954480612869612 1.1999995888494763 3.2999999997068574 1.1999999991155657 3.2955399085969637 1 1.2000000000000002 0.74944557117152899 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998775592314 5.8958615767323863e-10 0.0089201828093736779 -1.7700689802779834e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.600485489885566e-12 2.3999999982311311e-12 2.4014266600831966e-12 5.6318373431613877e-10 1.0749851423645815e-09
3.7138125999999999e-06 2.9556776254996313 2.8667226966916641 4.5836634948908145e-08 1.498929899342035 0 0 0 0 0 0.83999999996827779 0 1.04 1.2 0.034999999662542677 0.0099999999177280384 3.2954515114642287 1.1999995889303339 3.2999999997068574 1.1999999991155692 3.2955433199966486 1 1.2000000000000002 0.74944572514094343 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998781399546 5.8958615767323863e-10 0.0089133600100037569 -1.7700618748506258e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6003067587170615e-12 2.3999999982311384e-12 2.4001207962225809e-12 5.6318391304730728e-10 1.0749469679550079e-09
3.7141625999999998e-06 2.9561814523123369 2.8673449483820654 4.5836547238352563e-08 1.4989300836087065 0 0 0 0 0 0.41999999998422882 0 1.04 1.2 0.034999999665763469 0.0099999999186009322 3.2954575453644082 1.1999995888373463 3.2999999997068574 1.1999999991155668 3.2955492726128939 1 1.2000000000000002 0.749445992740708 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998791454392 5.8958615767323863e-10 0.0089014547775132513 -1.7700667598319342e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6003050992458247e-12 2.3999999982311335e-12 2.3962220508752423e-12 5.6318391470677851e-10 1.0749999686853116e-09
3.7145125999999997e-06 2.9566845899165997 2.8679663839067779 4.5836638100609097e-08 1.4989302662125923 0 0 0 0 0 1.7985612998248553e-13 0 1.04 1.2 0.034999999669028732 0.0099999999194981797 3.2954635735228277 1.199999588859358 3.2999999997068579 1.1999999991155652 3.2955552083421864 1 1.2000000000000002 0.74944625793403308 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.9999999880142677 5.8958526949481893e-10 0.0088895833189281959 -1.7700698684564031e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6003307896259714e-12 2.3999999982311303e-12 2.4031838652839071e-12 5.6318388901639837e-10 1.0749866333409981e-09
3.7145825999999995e-06 2.9567851217380019 2.8680905562983536 4.5836624367218953e-08 1.4989303025002354 0 0 0 0 0 0 0 1.04 1.2 0.034999999669690071 0.0099999999196818696 3.2954647783189213 1.1999995888635009 3.2999999997068583 1.1999999991155668 3.295556393390016 1 1.2000000000000002 0.74944631063529332 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998803411161 5.8958438131639923e-10 0.0088872132232689083 -1.7700667598319342e-09 6.5999999994137165e-12 6.5999999994137165e-12 6.6002898234187637e-12 2.3999999982311335e-12 2.3951564078433476e-12 5.6318392998260558e-10 1.0749847054440267e-09
3.7147225999999996e-06 2.9569861177426073 2.8683388216689694 4.5836610352303717e-08 1.4989303749154232 0 0 0 0 0 0 0 1.04 1.2 0.034999999671016503 0.0099999999200514455 3.2954671872798076 1.1999995888667399 3.2999999997068588 1.1999999991155685 3.29555876255997 1 1.2000000000000002 0.74944641580609728 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.9999999880737046 5.8958349313797953e-10 0.0088824748833609135 -1.7700632071182554e-09 6.5999999994137173e-12 6.5999999994137173e-12 6.6004246470288897e-12 2.3999999982311371e-12 2.398662828825076e-12 5.6318379515899545e-10 1.0749825554277254e-09
3.7150025999999997e-06 2.9573877900455616 2.8688349714358936 4.5836609491673542e-08 1.4989305189807083 0 0 0 0 0 0 0 1.04 1.2 0.034999999673673503 0.0099999999207944015 3.2954720021426978 1.1999995888674073 3.2999999997068588 1.1999999991155694 3.2955634968044731 1 1.2000000000000002 0.74944662504033766 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998815253577 5.8958349313797953e-10 0.0088730063943547322 -1.770061430761416e-09 6.5999999994137173e-12 6.5999999994137173e-12 6.6002743006394124e-12 2.3999999982311388e-12 2.3991078434579188e-12 5.6318394550538493e-10 1.074980900158865e-09
3.7155625999999995e-06 2.9581898179553696 2.8698256981344366 4.5836609619933097e-08 1.4989308039788662 0 0 0 0 0 0 0 1.04 1.2 0.034999999678964923 0.0099999999222781522 3.2954816190714507 1.1999995888666053 3.2999999997068579 1.1999999991155692 3.2955729501678293 1 1.2000000000000002 0.74944703897483189 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998830877956 5.8958526949481893e-10 0.008854099667642501 -1.7700618748506258e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6010439082957751e-12 2.3999999982311384e-12 2.3998944132728915e-12 5.6318317589772856e-10 1.0749809285872112e-09
3.7166825999999991e-06 2.9597885879854116 2.8718008348944277 4.5836608533461155e-08 1.4989313616066688 0 0 0 0 0 0 0 1.04 1.2 0.03499999968938633 0.0099999999252050071 3.2955008009446538 1.1999995888652883 3.2999999997068574 1.1999999991155674 3.2955918019741843 1 1.2000000000000002 0.7494478489393035 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998861566675 5.8958615767323863e-10 0.0088163960549323406 -1.7700654275643046e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6001670976655845e-12 2.3999999982311347e-12 2.397820847817652e-12 5.6318405270835875e-10 1.074982966507826e-09
3.7189225999999986e-06 2.9629650664115967 2.8757259322284887 4.5836610429221734e-08 1.4989324292030703 0 0 0 0 0 0 0 1.04 1.2 0.034999999709493045 0.0099999999308526214 3.2955389561920194 1.1999995888640842 3.299999999706857 1.1999999991155652 3.2956292972905845 1 1.2000000000000002 0.74944939986391512 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999998920765099 5.8958704585165833e-10 0.0087414054221319759 -1.7700698684564031e-09 6.5999999994137141e-12 6.5999999994137141e-12 6.6023668144334402e-12 2.3999999982311303e-12 2.401138215524116e-12 5.631836293484303e-10 1.0749840859241082e-09
3.7234025999999978e-06 2.9692346211613025 2.8834763734890463 4.5836610699191807e-08 1.498934387711248 0 0 0 0 0 0 0 1.04 1.2 0.034999999746833155 0.0099999999413288281 3.2956144375394198 1.1999995888647275 3.299999999706857 1.1999999991155657 3.2957034692849279 1 1.2000000000000002 0.74945224580362724 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999030917697 5.8958704585165833e-10 0.0085930614334452926 -1.7700689802779834e-09 6.5999999994137141e-12 6.5999999994137141e-12 6.6009659208071341e-12 2.3999999982311311e-12 2.3993439767116043e-12 5.6318414206363691e-10 1.0749829273984433e-09
3.7284025999999977e-06 2.9760994746754954 2.8919711187668531 4.5836610495457646e-08 1.4989363209199846 0 0 0 0 0 0 0 1.04 1.2 0.034999999782346414 0.009999999951289586 3.2956974299030981 1.1999995888668913 3.2999999997068574 1.1999999991155645 3.2957850874860202 1 1.2000000000000002 0.74945505601517459 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999135733408 5.8958615767323863e-10 0.0084298250312606626 -1.7700712007240327e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6006736451756255e-12 2.3999999982311291e-12 2.4009363748840279e-12 5.6318354616084871e-10 1.0749811710655143e-09
3.7334025999999977e-06 2.982827794646679 2.9003042689068437 4.5836609822984206e-08 1.4989380165400981 0 0 0 0 0 0 0 1.04 1.2 0.034999999812831972 0.0099999999598014734 3.2957791425806464 1.1999995888660251 3.2999999997068579 1.199999999115565 3.2958654610194364 1 1.2000000000000002 0.74945752178544589 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999226407421 5.8958526949481893e-10 0.0082690779644281065 -1.770070312545613e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6008102461899893e-12 2.3999999982311299e-12 2.4002857120040253e-12 5.6318340955983435e-10 1.0749824014059797e-09
3.7384025999999976e-06 2.9894224849369033 2.908478266825651 4.5836610714577783e-08 1.4989395025892567 0 0 0 0 0 0 0 1.04 1.2 0.034999999839441145 0.0099999999672003674 3.2958595861401987 1.199999588866804 3.2999999997068579 1.1999999991155652 3.295944561702576 1 1.2000000000000002 0.74945968357348935 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999306104326 5.8958526949481893e-10 0.0081108765981490194 -1.7700698684564031e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6007898082848266e-12 2.3999999982311303e-12 2.4007793302249019e-12 5.6318342999773951e-10 1.074981741778195e-09
3.7434025999999976e-06 2.9958858993929356 2.9164956182089106 4.5836610087366899e-08 1.4989408045566441 0 0 0 0 0 0 0 1.04 1.2 0.034999999862739432 0.0099999999736558598 3.2959387622668865 1.1999995888660018 3.2999999997068579 1.1999999991155652 3.2960223920290033 1 1.2000000000000002 0.74946157821330139 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999376295357 5.8958526949481893e-10 0.0079552159452944693 -1.7700698684564031e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.600671014037657e-12 2.3999999982311303e-12 2.4009364581323119e-12 5.6318354879198668e-10 1.0749818144189859e-09
3.7484025999999975e-06 3.0022203833779684 2.9243588383374171 4.5836610314019396e-08 1.4989419451007637 0 0 0 0 0 0 0 1.04 1.2 0.034999999883163067 0.009999999979291959 3.2960166736477667 1.1999995888669006 3.2999999997068579 1.1999999991155657 3.2960989610279605 1 1.2000000000000002 0.74946323847212859 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999438238196 5.8958526949481893e-10 0.0078020779473799706 -1.7700689802779834e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6007147570281425e-12 2.3999999982311311e-12 2.4007133504344501e-12 5.631835050489962e-10 1.0749817769052338e-09
3.7534025999999975e-06 3.0084282593596514 2.9320704334396321 4.583661049394274e-08 1.4989429441851296 0 0 0 0 0 0 0 1.04 1.2 0.034999999901086501 0.0099999999842152552 3.296093325772349 1.1999995888668011 3.2999999997068579 1.1999999991155663 3.2961742781426393 1 1.2000000000000002 0.74946469324046827 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.9999999949300985 5.8958526949481893e-10 0.0076514437180223993 -1.7700676480103539e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6008765756004246e-12 2.3999999982311327e-12 2.399593021783986e-12 5.6318334323042391e-10 1.0749812597408968e-09
3.7584025999999975e-06 3.0145118216879636 2.9396328936727576 4.583661039349133e-08 1.4989438193372062 0 0 0 0 0 0 0 1.04 1.2 0.034999999916833432 0.0099999999885182714 3.2961687263493737 1.1999995888666488 3.2999999997068579 1.1999999991155665 3.2962483531324591 1 1.2000000000000002 0.74946596790074305 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999541534534 5.8958526949481893e-10 0.0075032937383827658 -1.770067203921144e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6007525034267507e-12 2.3999999982311331e-12 2.3996154707296199e-12 5.6318346730259759e-10 1.074981327395928e-09
3.7634025999999974e-06 3.020473334802722 2.9470486900643897 4.5836610088234287e-08 1.4989445859242367 0 0 0 0 0 0 0 1.04 1.2 0.03499999993068257 0.0099999999922807271 3.2962428845289189 1.1999995888665316 3.2999999997068579 1.1999999991155657 3.296321196264187 1 1.2000000000000002 0.74946708472137669 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999584606869 5.8958526949481893e-10 0.0073576074749270859 -1.7700689802779834e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.6006935840930792e-12 2.3999999982311311e-12 2.4002828691430786e-12 5.6318352622193126e-10 1.0749815932414751e-09
3.7662537999999987e-06 3.0238175192606005 2.9512125100127715 4.5836610731996175e-08 1.4989449787306561 0 0 0 0 0 0 0 1.04 1.2 0.034999999937458864 0.0099999999941257477 3.2962846341842629 1.199999588867569 3.2999999997068574 1.1999999991155663 3.2963622384728897 1 1.2000000000000002 0.74946765710668706 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999605608458 5.8958615767323863e-10 0.0072755230575216601 -1.7700676480103539e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6006161112960677e-12 2.3999999982311327e-12 2.4005272438279903e-12 5.6318360369472827e-10 1.0749806007194339e-09
3.769105e-06 3.0271244432504063 2.9553297953297921 4.5836610058878442e-08 1.4989453426003316 0 0 0 0 0 0 0 1.04 1.2 0.03499999994400408 0.0099999999958652139 3.2963259860614769 1.1999995888672543 3.2999999997068579 1.1999999991155665 3.2964028434194783 1 1.2000000000000002 0.74946818739730392 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.9999999962666215 5.8958526949481893e-10 0.0071943131643443792 -1.770067203921144e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.5999554420827121e-12 2.3999999982311331e-12 2.400002937854484e-12 5.6318426436394163e-10 1.074980926454203e-09
3.7692049999999998e-06 3.0272390991300506 2.9554733268742446 4.5836614622950095e-08 1.4989453548226963 0 0 0 0 0 0.11999999999522473 0 1.04 1.2 0.034999999944219533 0.0099999999959537039 3.2963274290156739 1.1999995888593757 3.2999999997068579 1.1999999991155661 3.2964042644998086 1 1.2000000000000002 0.74946820521115776 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999626792568 5.8958526949481893e-10 0.0071914710036837803 -1.7700680920995637e-09 6.5999999994137157e-12 6.5999999994137157e-12 6.600290275587016e-12 2.3999999982311323e-12 2.4022213791390824e-12 5.6318392953043732e-10 1.0749832036631558e-09
3.7694049999999998e-06 3.0274694902282642 2.9557602542760213 4.5836622697275491e-08 1.4989453791904639 0 0 0 0 0 0.35999999998618243 0 1.04 1.2 0.034999999944661561 0.0099999999960709973 3.296330313894174 1.1999995888942256 3.2999999997068574 1.1999999991155668 3.2964071036931375 1 1.2000000000000002 0.74946824072687268 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999628217595 5.8958615767323863e-10 0.00718579261702601 -1.7700667598319342e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6073660293136605e-12 2.3999999982311335e-12 2.4035820083547561e-12 5.6318395920406828e-10 1.074966886959638e-09
3.7697550000000001e-06 3.0278722733548178 2.9562618577577142 4.5836583547510078e-08 1.4989454215407725 0 0 0 0 0 0.77999999997073965 0 1.04 1.2 0.034999999945358219 0.0099999999962429691 3.2963353582505892 1.1999995888535557 3.2999999997068574 1.1999999991155657 3.2964120626456799 1 1.2000000000000002 0.74946830245259466 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999630695779 5.8958615767323863e-10 0.0071758747119412547 -1.7700689802779834e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.6007034984319539e-12 2.3999999982311311e-12 2.3987751889434936e-12 5.6318351630759239e-10 1.0749903147480738e-09
3.770105e-06 3.0282744900226208 2.9567627802305045 4.5836621248602936e-08 1.4989454635089181 0 0 0 0 0 1.1999999999546984 0 1.04 1.2 0.034999999946079101 0.0099999999964268099 3.2963403968757108 1.199999588862529 3.2999999997068574 1.1999999991155645 3.2964170114092486 1 1.2000000000000002 0.74946836362219382 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 0.99999999633154102 5.8958615767323863e-10 0.0071659771848038289 -1.7700712007240327e-09 6.5999999994137149e-12 6.5999999994137149e-12 6.600297915278261e-12 2.3999999982311291e-12 2.4020163883191502e-12 5.6318392189074608e-10 1.0749848111914586e-09
