 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.410000000000000e-01  3.409999999999798e-01  9.999999999998304e-01  1.638932603805381e-13  5.637851296924623e-16  1.884777056648789e-15 -2.345859800565636e-15  1.034968846486578e-10 -5.244801383171033e-12  2.547009397451682e-10  0.000000000000000e+00 -3.819596711242008e-10 
 3.420000000000000e-01  3.419999999999793e-01  9.999999999998233e-01  1.708134162619120e-13  5.785302792382652e-16  1.963706974805733e-15 -2.444910337836479e-15  1.031933419028138e-10 -5.244880713430803e-12  2.547010387957053e-10  0.000000000000000e+00 -3.816660865231265e-10 
 3.430000000000000e-01  3.429999999999786e-01  9.999999999998155e-01  1.780536352250450e-13  5.967448757360216e-16  2.049575786866583e-15 -2.548542046507547e-15  1.028903804507778e-10 -5.244967916624726e-12  2.547011424274143e-10  0.000000000000000e+00 -3.813730639724584e-10 
 3.440000000000000e-01  3.439999999999777e-01  9.999999999998073e-01  1.856293462983920e-13  6.201636426617085e-16  2.140648769355364e-15 -2.656975767494005e-15  1.025880027026703e-10 -5.245057655225352e-12  2.547012508611352e-10  0.000000000000000e+00 -3.810807214333929e-10 
 3.450000000000000e-01  3.449999999999774e-01  9.999999999997981e-01  1.935567386234936e-13  6.314393452555578e-16  2.242997454437994e-15 -2.770443221467336e-15  1.022862348976209e-10 -5.245160470930560e-12  2.547013643285890e-10  0.000000000000000e+00 -3.807889825780970e-10 
 3.460000000000000e-01  3.459999999999765e-01  9.999999999997901e-01  2.018527993326732e-13  6.548581121812447e-16  2.332335713450798e-15 -2.889187551011639e-15  1.019850353195515e-10 -5.245250209531186e-12  2.547014830729188e-10  0.000000000000000e+00 -3.804978474065708e-10 
 3.470000000000000e-01  3.469999999999757e-01  9.999999999997806e-01  2.105353533254068e-13  6.756747938929664e-16  2.437286483747393e-15 -3.013463889956284e-15  1.016844308817345e-10 -5.245354759959869e-12  2.547016073492576e-10  0.000000000000000e+00 -3.802072812243447e-10 
 3.480000000000000e-01  3.479999999999752e-01  9.999999999997708e-01  2.196231050387232e-13  6.912873051767576e-16  2.545706700995942e-15 -3.143539961249828e-15  1.013844118460232e-10 -5.245463580518731e-12  2.547017374253288e-10  0.000000000000000e+00 -3.799173187258882e-10 
 3.490000000000000e-01  3.489999999999746e-01  9.999999999997595e-01  2.291356823119259e-13  7.103692634125025e-16  2.671474153004258e-15 -3.279696704810653e-15  1.010849775106399e-10 -5.245588947629126e-12  2.547018735820725e-10  0.000000000000000e+00 -3.796279321556257e-10 
 3.500000000000000e-01  3.499999999999737e-01  9.999999999997486e-01  2.390936824509821e-13  7.337880303381894e-16  2.792904796322632e-15 -3.422228936862175e-15  1.007861243108243e-10 -5.245709911252319e-12  2.547020161143046e-10  0.000000000000000e+00 -3.793393088636927e-10 
 3.510000000000000e-01  3.509999999999731e-01  9.999999999997368e-01  2.495187206031349e-13  7.494005416219807e-16  2.923876418758878e-15 -3.571446042335062e-15  1.004878562825862e-10 -5.245842217256619e-12  2.547021653314098e-10  0.000000000000000e+00 -3.790510949665000e-10 
 3.520000000000000e-01  3.519999999999722e-01  9.999999999997250e-01  2.604334805578932e-13  7.762887554996212e-16  3.054848041195125e-15 -3.727672701999043e-15  1.001901734585012e-10 -5.245971854497192e-12  2.547023215580697e-10  0.000000000000000e+00 -3.787634847530770e-10 
 3.530000000000000e-01  3.529999999999716e-01  9.999999999997119e-01  2.718617680965552e-13  7.919012667834124e-16  3.200564813177173e-15 -3.891249656072724e-15  9.989307184374695e-11 -5.246118038289299e-12  2.547024851350237e-10  0.000000000000000e+00 -3.784766516957712e-10 
 3.540000000000000e-01  3.539999999999708e-01  9.999999999996995e-01  2.838285670182356e-13  8.144526719711109e-16  3.339342691255314e-15 -4.062534506143082e-15  9.959654770711325e-11 -5.246256349147252e-12  2.547026564198736e-10  0.000000000000000e+00 -3.781903112999325e-10 
 3.550000000000000e-01  3.549999999999700e-01  9.999999999996847e-01  2.963600979772429e-13  8.344019919448442e-16  3.502406697997131e-15 -4.241902557324819e-15  9.930060885202168e-11 -5.246419880174119e-12  2.547028357879249e-10  0.000000000000000e+00 -3.779044496877733e-10 
 3.560000000000000e-01  3.559999999999691e-01  9.999999999996703e-01  3.094838802730265e-13  8.621575675604731e-16  3.663735981262969e-15 -4.429747702680841e-15  9.900524129843074e-11 -5.246580742437260e-12  2.547030236330704e-10  0.000000000000000e+00 -3.776192403316410e-10 
 3.570000000000000e-01  3.569999999999683e-01  9.999999999996535e-01  3.232287967413697e-13  8.829742492721948e-16  3.849351393192483e-15 -4.626483352031850e-15  9.871045901053608e-11 -5.246766824869314e-12  2.547032203687195e-10  0.000000000000000e+00 -3.773346346592783e-10 
 3.580000000000000e-01  3.579999999999673e-01  9.999999999996373e-01  3.376251619026876e-13  9.115971866258121e-16  4.029762634694066e-15 -4.832543407386079e-15  9.841624596412979e-11 -5.246946769090691e-12  2.547034264287750e-10  0.000000000000000e+00 -3.770505077705950e-10 
 3.590000000000000e-01  3.589999999999664e-01  9.999999999996211e-01  3.527047935315035e-13  9.358833152894874e-16  4.210173876195648e-15 -5.048383287337469e-15  9.812260775211669e-11 -5.247127647352318e-12  2.547036422686549e-10  0.000000000000000e+00 -3.767673662048461e-10 
 3.600000000000000e-01  3.599999999999657e-01  9.999999999996020e-01  3.685010878189616e-13  9.566999970012091e-16  4.421810140264813e-15 -5.274481002892182e-15  9.782956019372037e-11 -5.247338816596262e-12  2.547038683663704e-10  0.000000000000000e+00 -3.764842315779911e-10 
 3.610000000000000e-01  3.609999999999647e-01  9.999999999995830e-01  3.850490983093983e-13  9.835882108788496e-16  4.632579042595988e-15 -5.511338287314494e-15  9.753707231479285e-11 -5.247550919880456e-12  2.547041052236551e-10  0.000000000000000e+00 -3.762019504350862e-10 
 3.620000000000000e-01  3.619999999999636e-01  9.999999999995637e-01  4.023856188007572e-13  1.014813233446432e-15  4.847684753617105e-15 -5.759481782708589e-15  9.724516136377359e-11 -5.247763823847876e-12  2.547043533671504e-10  0.000000000000000e+00 -3.759204048149352e-10 
 3.630000000000000e-01  3.629999999999627e-01  9.999999999995424e-01  4.205492704083219e-13  1.039099362110107e-15  5.083607146349942e-15 -6.019464286191231e-15  9.695382489252364e-11 -5.248001947984210e-12  2.547046133496536e-10  0.000000000000000e+00 -3.756393241006757e-10 
 3.640000000000000e-01  3.639999999999616e-01  9.999999999995216e-01  4.395805930012488e-13  1.071191746415678e-15  5.314325368654848e-15 -6.291866058653900e-15  9.666305017402747e-11 -5.248232199186390e-12  2.547048857514262e-10  0.000000000000000e+00 -3.753587638034590e-10 
 3.650000000000000e-01  3.649999999999606e-01  9.999999999994974e-01  4.595221412320474e-13  1.098079960293319e-15  5.583207507431244e-15 -6.577296199265252e-15  9.637286110459335e-11 -5.248501548345291e-12  2.547051711815669e-10  0.000000000000000e+00 -3.750787863733303e-10 
 3.660000000000000e-01  3.659999999999596e-01  9.999999999994735e-01  4.804185853900492e-13  1.125835535908948e-15  5.848620199255684e-15 -6.876394089021083e-15  9.608323360719001e-11 -5.248766494016991e-12  2.547054702794564e-10  0.000000000000000e+00 -3.747994681381224e-10 
 3.670000000000000e-01  3.669999999999585e-01  9.999999999994473e-01  5.023168173217518e-13  1.158795281952507e-15  6.140053743219775e-15 -7.189830906818034e-15  9.579418069631376e-11 -5.249056659857604e-12  2.547057837162746e-10  0.000000000000000e+00 -3.745207952200476e-10 
 3.680000000000000e-01  3.679999999999574e-01  9.999999999994214e-01  5.252660616729898e-13  1.189152942782101e-15  6.428885201969900e-15 -7.518311221700586e-15  9.550569091604891e-11 -5.249345891657967e-12  2.547061121965893e-10  0.000000000000000e+00 -3.742425108800314e-10 
 3.690000000000001e-01  3.689999999999562e-01  9.999999999993932e-01  5.493179927208455e-13  1.222112688825661e-15  6.742002789383700e-15 -7.862574665115742e-15  9.521777238236092e-11 -5.249658608903768e-12  2.547064564600325e-10  0.000000000000000e+00 -3.739649134905116e-10 
 3.700000000000001e-01  3.699999999999549e-01  9.999999999993635e-01  5.745268570766243e-13  1.256807158345197e-15  7.070732888081289e-15 -8.223397687202365e-15  9.493040985321498e-11 -5.249987739344078e-12  2.547068172830549e-10  0.000000000000000e+00 -3.736879336625494e-10 
