 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 1.345371613685956e-05 -6.939141078540791e-05 -6.945990539567242e-05 -1.075962617308305e-07 -3.338882057506726e-08  1.090784568274534e-09  6.385522448488323e-10  1.277104489697665e-09  2.181569136549067e-09 
 1.345871613685956e-05 -6.938456795049735e-05 -6.945305625017538e-05 -1.100620914983627e-07 -3.330135814121121e-08  1.087429322485748e-09  6.376529412144385e-10  1.275305882428877e-09  2.174858644971496e-09 
 1.346371613685956e-05 -6.937772574664142e-05 -6.944620773573668e-05 -1.125034634795940e-07 -3.321435356123072e-08  1.084093447735314e-09  6.367565265069311e-10  1.273513053013862e-09  2.168186895470629e-09 
 1.346871613685956e-05 -6.937088417384988e-05 -6.943935985235665e-05 -1.149212674022692e-07 -3.312783846171906e-08  1.080776759985353e-09  6.358629750585615e-10  1.271725950117123e-09  2.161553519970706e-09 
 1.347371613685956e-05 -6.936404323211162e-05 -6.943251260003507e-05 -1.173153411361506e-07 -3.304181922816073e-08  1.077479088888710e-09  6.349722802054636e-10  1.269944560410927e-09  2.154958177777421e-09 
 1.347871613685956e-05 -6.935720292142713e-05 -6.942566597877159e-05 -1.196859810412071e-07 -3.295628293297033e-08  1.074200272171255e-09  6.340844197746042e-10  1.268168839549208e-09  2.148400544342510e-09 
 1.348371613685957e-05 -6.935036324179884e-05 -6.941881998856594e-05 -1.220333487758586e-07 -3.287118816783304e-08  1.070940172443564e-09  6.331993958450855e-10  1.266398791690171e-09  2.141880344887128e-09 
 1.348871613685957e-05 -6.934352419322617e-05 -6.941197462941793e-05 -1.243580096500568e-07 -3.278660781811920e-08  1.067698587038692e-09  6.323171780572447e-10  1.264634356114489e-09  2.135397174077384e-09 
 1.349371613685957e-05 -6.933668577569630e-05 -6.940512990132658e-05 -1.266600683492677e-07 -3.270246683055050e-08  1.064475390501414e-09  6.314377611018265e-10  1.262875522203653e-09  2.128950781002827e-09 
 1.349871613685957e-05 -6.932984798922436e-05 -6.939828580429164e-05 -1.289398836970036e-07 -3.261881747146646e-08  1.061270402295733e-09  6.305611241785835e-10  1.261122248357167e-09  2.122540804591466e-09 
 1.350371613685957e-05 -6.932301083379347e-05 -6.939144233831208e-05 -1.311972710902264e-07 -3.253558388241787e-08  1.058083506138726e-09  6.296872713209145e-10  1.259374542641829e-09  2.116167012277452e-09 
