 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(xt.icmp_h)          
 1.266342619241171e-06  1.200000000000000e+00  9.927483186216741e-01  7.971977197830911e-01  9.994405401200397e-01  1.199996458384877e+00  1.199691431318884e+00  2.000062939091238e+00  1.007204537032924e+00 
 1.267342619241171e-06  1.200000000000000e+00  9.929975927856374e-01  7.973090973787890e-01  9.993846115600226e-01  1.200000646760261e+00  1.200304438170207e+00  2.000059765071135e+00  1.006950715878229e+00 
 1.268342619241171e-06  1.200000000000000e+00  9.932404385061371e-01  7.974192497033590e-01  9.993334257661911e-01  1.199996454557389e+00  1.199698667995087e+00  2.000056695455241e+00  1.006705987088464e+00 
 1.269271309620586e-06  1.200000000000000e+00  9.934562895752107e-01  7.975153334866378e-01  9.992897666481766e-01  1.200000747629193e+00  1.200297013938019e+00  2.000053937927910e+00  1.006486338727850e+00 
 1.270200000000000e-06  1.200000000000000e+00  9.936673510667889e-01  7.976109817210315e-01  9.992495216058872e-01  1.199996441269902e+00  1.199706286527645e+00  2.000051267104803e+00  1.006274043311971e+00 
 1.270220000000000e-06  1.080000000000777e+00  9.934466112701624e-01  7.974033515558382e-01  9.992444800030660e-01  1.199975543392866e+00  1.199961531143997e+00  2.000051210450487e+00  1.006265327422197e+00 
 1.270260000000000e-06  8.400000000005051e-01  9.931896356936997e-01  7.971537156127280e-01  9.992368730336052e-01  1.200009770490630e+00  1.200028705633186e+00  2.000051096610434e+00  1.006250429928553e+00 
 1.270330000000000e-06  4.200000000003464e-01  9.976791734895758e-01  8.012986390214099e-01  9.993043108325272e-01  1.200172699162736e+00  1.199976733065110e+00  2.000050901961619e+00  1.006304593936133e+00 
 1.270400000000000e-06  1.878497357665765e-13  1.016711575600881e+00  8.192268090626992e-01  9.996706758728935e-01  1.193629532116133e+00  1.200022136003472e+00  2.000050841357993e+00  1.006656338564476e+00 
 1.270408985231285e-06  0.000000000000000e+00  1.020310843935152e+00  8.220377471546613e-01  9.997438488285162e-01  1.196743166429282e+00  1.200005414378239e+00  2.000050860237440e+00  1.006727602637621e+00 
 1.270426955693856e-06  0.000000000000000e+00  1.026496994372577e+00  8.265622525112740e-01  9.998743035530994e-01  1.202445298733228e+00  1.199994930699783e+00  2.000050923477236e+00  1.006854482437360e+00 
 1.270454375306038e-06  0.000000000000000e+00  1.032359298705427e+00  8.308045213410591e-01  9.998716986659352e-01  1.200634012590880e+00  1.199999914712053e+00  2.000051156804076e+00  1.006848305981190e+00 
 1.270484789214937e-06  0.000000000000000e+00  1.035342684766475e+00  8.329327437628865e-01  9.991828416307766e-01  1.200005394228348e+00  1.199996201212621e+00  2.000051727628738e+00  1.006160226872425e+00 
 1.270522062925201e-06  0.000000000000000e+00  1.036560537150108e+00  8.336512227641207e-01  9.965329224234584e-01  1.200352411130633e+00  1.199999742605704e+00  2.000053167279872e+00  1.003443266124823e+00 
 1.270565611631292e-06  0.000000000000000e+00  1.036924014699325e+00  8.337451439660516e-01  9.889753259827240e-01  1.199671888843187e+00  1.199986524474296e+00  2.000056411210394e+00  9.958602798889735e-01 
 1.270610760766236e-06  0.000000000000000e+00  1.037029973860925e+00  8.337059477525279e-01  9.769232129625569e-01  1.200337980265323e+00  1.199862611494018e+00  2.000062163397425e+00  9.836999140178718e-01 
 1.270655146263264e-06  0.000000000000000e+00  1.037038183325201e+00  8.336208701209479e-01  9.636456434346241e-01  1.199676239272258e+00  1.199790009712153e+00  2.000070606860182e+00  9.705307639033496e-01 
 1.270712307373222e-06  0.000000000000000e+00  1.036993739796088e+00  8.334826065155272e-01  9.565236188392030e-01  1.200306324025903e+00  1.200424235987788e+00  2.000085529316121e+00  9.634781602022549e-01 
 1.270767348985001e-06  0.000000000000000e+00  1.036922198627735e+00  8.333299799168752e-01  9.566351608575869e-01  1.199714034282857e+00  1.201189694682320e+00  2.000103425287155e+00  9.637884576240092e-01 
 1.270830399381373e-06  0.000000000000000e+00  1.036828216689080e+00  8.331456167598339e-01  9.564322421418523e-01  1.200266179949691e+00  1.203512029380619e+00  2.000126279547301e+00  9.631518791745997e-01 
 1.270904265833368e-06  0.000000000000000e+00  1.036710829239786e+00  8.329202338348141e-01  9.561861938840097e-01  1.199750163605716e+00  1.200606483752244e+00  2.000153199331342e+00  9.627037911820091e-01 
 1.270973460583623e-06  0.000000000000000e+00  1.036600507417083e+00  8.327063338214534e-01  9.566033230906267e-01  1.200231732215061e+00  1.199658388053475e+00  2.000176044632348e+00  9.630473398224698e-01 
 1.271075722427624e-06  0.000000000000000e+00  1.036439762895693e+00  8.323868927768449e-01  9.569403853326324e-01  1.199779570154362e+00  1.200221057931639e+00  2.000202416564640e+00  9.631864080823960e-01 
 1.271181961585580e-06  0.000000000000000e+00  1.036278804059774e+00  8.320566022717111e-01  9.574257472376319e-01  1.200209029085331e+00  1.199794192513060e+00  2.000219532536344e+00  9.635255365023997e-01 
 1.271394439901492e-06  0.000000000000000e+00  1.035974004395576e+00  8.314046221309437e-01  9.582129460576889e-01  1.199795946275588e+00  1.200165651992078e+00  2.000228064804792e+00  9.638516752794927e-01 
 1.271809622686140e-06  0.000000000000000e+00  1.035428145413620e+00  8.301851730211121e-01  9.597947331985591e-01  1.200200928003692e+00  1.199814072471272e+00  2.000194198224793e+00  9.646099226675137e-01 
 1.272435062456462e-06  0.000000000000000e+00  1.034668376411312e+00  8.284874295963471e-01  9.619125221222881e-01  1.199800461110567e+00  1.200159459823724e+00  2.000122636519105e+00  9.653674640290671e-01 
 1.273435062456462e-06  0.000000000000000e+00  1.033501380404839e+00  8.260847034079061e-01  9.650728829179924e-01  1.200198016979072e+00  1.199822019118040e+00  2.000060639824173e+00  9.666610188476422e-01 
 1.274435062456462e-06  0.000000000000000e+00  1.032358148381951e+00  8.239994963664210e-01  9.678627715111405e-01  1.199802690627739e+00  1.200158562672167e+00  2.000042723193396e+00  9.677310187354815e-01 
 1.275435062456462e-06  0.000000000000000e+00  1.031240905725033e+00  8.221721848504728e-01  9.704755041754800e-01  1.200195795021932e+00  1.199827603022821e+00  2.000035733302000e+00  9.689218350122665e-01 
 1.276435062456462e-06  0.000000000000000e+00  1.030155108187408e+00  8.205585432875685e-01  9.728279543676697e-01  1.199804904050918e+00  1.200156854506618e+00  2.000032294060477e+00  9.699167718218379e-01 
 1.277435062456462e-06  0.000000000000000e+00  1.029102614428198e+00  8.191286117001770e-01  9.750614160250823e-01  1.200193589288426e+00  1.199832124825066e+00  2.000031271917041e+00  9.710292240775901e-01 
 1.278435062456462e-06  0.000000000000000e+00  1.028083750312472e+00  8.178559522610216e-01  9.770816280148590e-01  1.199807101139864e+00  1.200154859158870e+00  2.000031517382193e+00  9.719539931154692e-01 
 1.279435062456462e-06  0.000000000000000e+00  1.027098443483435e+00  8.167217443364636e-01  9.790018827426447e-01  1.200191400010019e+00  1.199835991284152e+00  2.000032038604428e+00  9.729936394413297e-01 
 1.280435062456462e-06  0.000000000000000e+00  1.026146072905332e+00  8.157068526997030e-01  9.807290268315566e-01  1.199809281672489e+00  1.200152775093312e+00  2.000032154485138e+00  9.738531028909601e-01 
 1.281435062456463e-06  0.000000000000000e+00  1.025226002942355e+00  8.147974021107294e-01  9.823612287723199e-01  1.200189227399143e+00  1.199839407498330e+00  2.000031427809386e+00  9.748249022638968e-01 
 1.282435062456463e-06  0.000000000000000e+00  1.024337330674070e+00  8.139780065575360e-01  9.838145519508070e-01  1.199811445445652e+00  1.200150685217138e+00  2.000029705301944e+00  9.756234980441153e-01 
 1.283435062456463e-06  0.000000000000000e+00  1.023479227479669e+00  8.132379499266142e-01  9.851788096548159e-01  1.200187071649776e+00  1.199842493684217e+00  2.000027042131080e+00  9.765319802965912e-01 
 1.284435062456463e-06  0.000000000000000e+00  1.022650726361024e+00  8.125648368821160e-01  9.863814409480637e-01  1.199813592272618e+00  1.200148624564180e+00  2.000023629670854e+00  9.772738082095669e-01 
 1.285435062456463e-06  0.000000000000000e+00  1.021850943631695e+00  8.119508167532620e-01  9.875057780966426e-01  1.200184932940773e+00  1.199845327906430e+00  2.000019697132533e+00  9.781231709518428e-01 
 1.286435062456463e-06  0.000000000000000e+00  1.021078933984159e+00  8.113863065605280e-01  9.884895420697031e-01  1.199815721983524e+00  1.200146606508036e+00  2.000015454151850e+00  9.788120682153809e-01 
 1.287435062456463e-06  0.000000000000000e+00  1.020333812867422e+00  8.108660814246718e-01  9.894092108096822e-01  1.200182811434597e+00  1.199847964560701e+00  2.000011047778680e+00  9.796062384477129e-01 
 1.288435062456463e-06  0.000000000000000e+00  1.019614687882251e+00  8.103830046886142e-01  9.902106382093366e-01  1.199817834424097e+00  1.200144634209831e+00  2.000006555565408e+00  9.802458148109402e-01 
 1.289435062456463e-06  0.000000000000000e+00  1.018920691646417e+00  8.099339855087143e-01  9.909625978845390e-01  1.200180707276979e+00  1.199850443437249e+00  2.000001991264133e+00  9.809884700265776e-01 
 1.290435062456463e-06  0.000000000000000e+00  1.018250993489834e+00  8.095137524355259e-01  9.916171707810383e-01  1.199819929454867e+00  1.200142706030523e+00  1.999997328941792e+00  9.815821122554894e-01 
 1.291435062456463e-06  0.000000000000000e+00  1.017604747980937e+00  8.091207265320653e-01  9.922349779677280e-01  1.200178620601279e+00  1.199852794632570e+00  1.999992526932006e+00  9.822766837686151e-01 
 1.292435062456463e-06  0.000000000000000e+00  1.016981188396082e+00  8.087508865677059e-01  9.927731379877199e-01  1.199822006950460e+00  1.200140818228695e+00  1.999987554503307e+00  9.828275547640545e-01 
 1.293435062456463e-06  0.000000000000000e+00  1.016379493298296e+00  8.084035958207858e-01  9.932842663678882e-01  1.200176551525175e+00  1.199855041443388e+00  1.999982409054224e+00  9.834772348974529e-01 
 1.294435062456463e-06  0.000000000000000e+00  1.015798961679710e+00  8.080755854946819e-01  9.937299953596911e-01  1.199824066799556e+00  1.200138966333347e+00  1.999977128449124e+00  9.839882824533333e-01 
 1.295435062456464e-06  0.000000000000000e+00  1.015238798427204e+00  8.077667484939486e-01  9.941555109183952e-01  1.200174500153698e+00  1.199857202190509e+00  1.999971791787468e+00  9.845960427384440e-01 
 1.296435062456464e-06  0.000000000000000e+00  1.014698370279752e+00  8.074742439994410e-01  9.945268375591789e-01  1.199826108903347e+00  1.200137145850990e+00  1.999966515280052e+00  9.850700187009302e-01 
 1.297435062456464e-06  0.000000000000000e+00  1.014176910432010e+00  8.071982523804510e-01  9.948824770765075e-01  1.200172466579491e+00  1.199859291437252e+00  1.999961439923060e+00  9.856386346736170e-01 
 1.298435062456464e-06  0.000000000000000e+00  1.013673854331386e+00  8.069361899571712e-01  9.951928657496903e-01  1.199828133175330e+00  1.200135352610741e+00  1.999956718289794e+00  9.860781173052927e-01 
 1.299435062456464e-06  0.000000000000000e+00  1.013188463713959e+00  8.066884111348678e-01  9.954905353924728e-01  1.200170450882353e+00  1.199861320844244e+00  1.999952498299534e+00  9.866101916769662e-01 
 1.300435062456464e-06  0.000000000000000e+00  1.012720241487690e+00  8.064525189269528e-01  9.957503303563880e-01  1.199830139541422e+00  1.200133582918771e+00  1.999948910389885e+00  9.870176035946379e-01 
 1.301435062456464e-06  0.000000000000000e+00  1.012268475792112e+00  8.062290010448432e-01  9.959993995914572e-01  1.200168453131325e+00  1.199863299788520e+00  1.999946055630896e+00  9.875155819893369e-01 
 1.302435062456464e-06  0.000000000000000e+00  1.011832733482382e+00  8.060156247364305e-01  9.962169089822451e-01  1.199832127938239e+00  1.200131833607001e+00  1.999943999517607e+00  9.878932000629937e-01 
 1.303435062456464e-06  0.000000000000000e+00  1.011412325076296e+00  8.058129982883293e-01  9.964250744737232e-01  1.200166473383915e+00  1.199865235829239e+00  1.999942768186570e+00  9.883593783100899e-01 
 1.304435062456464e-06  0.000000000000000e+00  1.011006876487172e+00  8.056190437374782e-01  9.966072226761562e-01  1.199834098313798e+00  1.200130102025691e+00  1.999942350153029e+00  9.887093365648162e-01 
 1.305435062456464e-06  0.000000000000000e+00  1.010615715842191e+00  8.054344802347984e-01  9.967809827614943e-01  1.200164511686586e+00  1.199867135064091e+00  1.999942699805940e+00  9.891458624270719e-01 
 1.306435062456464e-06  0.000000000000000e+00  1.010238523071316e+00  8.052573723327061e-01  9.969336417100517e-01  1.199836050626138e+00  1.200128386005914e+00  1.999943744660253e+00  9.894701517551602e-01 
 1.307435062456464e-06  0.000000000000000e+00  1.009874639553421e+00  8.050885350683117e-01  9.970785262217289e-01  1.200162568077038e+00  1.199869002408926e+00  1.999945392674317e+00  9.898790254089233e-01 
 1.308435062456465e-06  0.000000000000000e+00  1.009523795013024e+00  8.049261577359035e-01  9.972066759919823e-01  1.199837984843142e+00  1.200126683813323e+00  1.999947541152196e+00  9.901794941495516e-01 
 1.309435062456465e-06  0.000000000000000e+00  1.009185340847443e+00  8.047711320545786e-01  9.973273681910321e-01  1.200160642581531e+00  1.199870841819881e+00  1.999950084105133e+00  9.905625709135172e-01 
 1.310435062456465e-06  0.000000000000000e+00  1.008859053597799e+00  8.046217519416210e-01  9.974351986165332e-01  1.199839900942490e+00  1.200124994090872e+00  1.999952919532658e+00  9.908409288372914e-01 
 1.311435062456465e-06  0.000000000000000e+00  1.008544292712571e+00  8.044789662925127e-01  9.975356316673917e-01  1.200158735218663e+00  1.199872656467943e+00  1.999955954296448e+00  9.911999256866331e-01 
 1.312435062456465e-06  0.000000000000000e+00  1.008240879714499e+00  8.043411549402234e-01  9.976266387896591e-01  1.199841798910238e+00  1.200123315806852e+00  1.999959108135619e+00  9.914577518731514e-01 
 1.313435062456465e-06  0.000000000000000e+00  1.007948181108940e+00  8.042093071991085e-01  9.977100962191290e-01  1.200156845997748e+00  1.199874448886855e+00  1.999962315264516e+00  9.917942573451358e-01 
 1.314435062456465e-06  0.000000000000000e+00  1.007666062291929e+00  8.040818736212304e-01  9.977871843760885e-01  1.199843678740988e+00  1.200121648207342e+00  1.999965525124937e+00  9.920330108488271e-01 
 1.315435062456465e-06  0.000000000000000e+00  1.007393896325165e+00  8.039598710292297e-01  9.978564028095511e-01  1.200154974919326e+00  1.199876221087059e+00  1.999968701313507e+00  9.923484967896915e-01 
 1.316435062456465e-06  0.000000000000000e+00  1.007131591616954e+00  8.038418092698979e-01  9.979219837326812e-01  1.199845540438862e+00  1.200119990768240e+00  1.999971820122775e+00  9.925695283084568e-01 
 1.317435062456465e-06  0.000000000000000e+00  1.006878527341752e+00  8.037287232287620e-01  9.979792469293880e-01  1.200153121976360e+00  1.199877974650726e+00  1.999974868069430e+00  9.928653616801220e-01 
 1.318435062456465e-06  0.000000000000000e+00  1.006634653947847e+00  8.036191736014350e-01  9.980353256650206e-01  1.199847384014000e+00  1.200118343156997e+00  1.999977839571804e+00  9.930699245983409e-01 
 1.319217531228233e-06  0.000000000000000e+00  1.006449805138363e+00  8.035367815799943e-01  9.980720610627272e-01  1.200151033525184e+00  1.199879939783967e+00  1.999980110979619e+00  9.932964163862013e-01 
 1.320000000000000e-06  1.270549420881451e-12  1.006270302213759e+00  8.034561280655554e-01  9.981115205855218e-01  1.199849713763470e+00  1.200116229978484e+00  1.999982336599031e+00  9.934381320511044e-01 
 1.320020000000000e-06  1.200000000007714e-01  1.006547980731081e+00  8.037328316627340e-01  9.981129456072240e-01  1.200002962327295e+00  1.200009010834860e+00  1.999982392986372e+00  9.934627967078746e-01 
 1.320060000000000e-06  3.600000000010435e-01  1.006976430686484e+00  8.041590581709590e-01  9.981188154734941e-01  1.199998719732113e+00  1.199989379261583e+00  1.999982506502189e+00  9.934795231042175e-01 
 1.320099491482576e-06  5.969488954548416e-01  1.005336942504868e+00  8.026116266398620e-01  9.981127507524640e-01  1.200002847647403e+00  1.200005531561763e+00  1.999982621578855e+00  9.934772161948523e-01 
 1.320140662784189e-06  8.439767051362110e-01  9.893829829433082e-01  7.910264768298710e-01  9.980787019860492e-01  1.199958990456660e+00  1.199989024337384e+00  1.999982740998788e+00  9.934512562972696e-01 
 1.320170331392095e-06  1.021988352567515e+00  9.739299730989341e-01  7.789077302908695e-01  9.980238283212143e-01  1.199662535103440e+00  1.199999791201623e+00  1.999982808839763e+00  9.933965820753092e-01 
 1.320200000000000e-06  1.200000000000000e+00  9.661835153673345e-01  7.703238328012987e-01  9.979443753241695e-01  1.200160897276252e+00  1.199991692573135e+00  1.999982806667449e+00  9.933199256431058e-01 
 1.320203858929019e-06  1.200000000000000e+00  9.657053174943794e-01  7.697077780991801e-01  9.979332515087103e-01  1.200398864642654e+00  1.199994777199003e+00  1.999982796314936e+00  9.933086170568006e-01 
 1.320211576787058e-06  1.200000000000000e+00  9.648866005579585e-01  7.687512507224202e-01  9.979144751174838e-01  1.201092912783832e+00  1.199999352320187e+00  1.999982768772866e+00  9.932900872413017e-01 
 1.320227012503135e-06  1.200000000000000e+00  9.637204208163358e-01  7.677532780811479e-01  9.978895342320118e-01  1.202054567571790e+00  1.200003038220828e+00  1.999982663035610e+00  9.932672498561506e-01 
 1.320257883935290e-06  1.200000000000000e+00  9.626580685873652e-01  7.670696742678560e-01  9.978576943379321e-01  1.202121665450702e+00  1.200003426856907e+00  1.999982136826185e+00  9.932424419315066e-01 
 1.320292061849935e-06  1.200000000000000e+00  9.625744058104716e-01  7.670603154512626e-01  9.979221947120614e-01  1.203117324482499e+00  1.200013259649615e+00  1.999980811920634e+00  9.933292242437753e-01 
 1.320343705419581e-06  1.200000000000000e+00  9.626299701180063e-01  7.672007929905739e-01  9.988920574549917e-01  1.201877469021315e+00  1.200047393302161e+00  1.999976465834381e+00  9.944013323707044e-01 
 1.320418254847662e-06  1.200000000000000e+00  9.628122629697438e-01  7.674552551548786e-01  1.006046867798315e+00  1.199815283717458e+00  1.200127924429046e+00  1.999963311663726e+00  1.001796912430356e+00 
 1.320496672982539e-06  1.200000000000000e+00  9.630735150062495e-01  7.677763023414580e-01  1.020870865508839e+00  1.199976129676305e+00  1.194898189470541e+00  1.999939340548162e+00  1.016760586054438e+00 
 1.320566443114202e-06  1.200000000000000e+00  9.632556136653723e-01  7.680373465042056e-01  1.034030010046010e+00  1.199995011638945e+00  1.202306049725408e+00  1.999909798976796e+00  1.029301603893785e+00 
 1.320632724010605e-06  1.200000000000000e+00  9.634191233636349e-01  7.682790111067793e-01  1.040384396616443e+00  1.199975923213652e+00  1.200687028198536e+00  1.999876734602341e+00  1.035632830634637e+00 
 1.320701388492685e-06  1.200000000000000e+00  9.635761834271072e-01  7.685278643997917e-01  1.041819769517101e+00  1.199985067422585e+00  1.199251092773543e+00  1.999840597343556e+00  1.037140325712056e+00 
 1.320787841012699e-06  1.200000000000000e+00  9.637559221496586e-01  7.688283134092904e-01  1.041501916818429e+00  1.199981407704918e+00  1.200676682872325e+00  1.999797676223632e+00  1.036924745911696e+00 
 1.320883804584400e-06  1.200000000000000e+00  9.639431271513653e-01  7.691583435753487e-01  1.041349405833096e+00  1.199983712705447e+00  1.199392066873830e+00  1.999758872921340e+00  1.036903093618243e+00 
 1.321011114396474e-06  1.200000000000000e+00  9.641678163231624e-01  7.695783760051991e-01  1.040915457965561e+00  1.199983717115684e+00  1.200558253484425e+00  1.999726577952368e+00  1.036681418491107e+00 
 1.321265734020623e-06  1.200000000000000e+00  9.645751439404239e-01  7.703875366968889e-01  1.040049983011280e+00  1.199984504361736e+00  1.199464368226118e+00  1.999718078948469e+00  1.036311880459856e+00 
 1.321629169340915e-06  1.200000000000000e+00  9.650849413789248e-01  7.714629889084337e-01  1.038733779416192e+00  1.199986274244743e+00  1.200518858623736e+00  1.999776442373949e+00  1.035780412484944e+00 
 1.322342619241078e-06  1.200000000000000e+00  9.659883808012986e-01  7.733766466963302e-01  1.036291555349396e+00  1.199987383259592e+00  1.199488300439267e+00  1.999911983095934e+00  1.034889584735460e+00 
 1.323342619241078e-06  1.200000000000000e+00  9.671624328998851e-01  7.756982032701273e-01  1.033104551271489e+00  1.199990213163630e+00  1.200505261900205e+00  2.000005856406128e+00  1.033697432692769e+00 
 1.324342619241078e-06  1.200000000000000e+00  9.682948404911731e-01  7.777031230600222e-01  1.030218718466901e+00  1.199990600751885e+00  1.199499524011342e+00  2.000025417264267e+00  1.032554695243424e+00 
 1.325342619241078e-06  1.200000000000000e+00  9.693861415566368e-01  7.794526075386252e-01  1.027545468103973e+00  1.199992758009519e+00  1.200494165525192e+00  2.000031199516910e+00  1.031418043280823e+00 
 1.326342619241078e-06  1.200000000000000e+00  9.704431236169443e-01  7.809995105402497e-01  1.025093128677484e+00  1.199992382462449e+00  1.199510544483714e+00  2.000033819675660e+00  1.030332352001388e+00 
 1.327342619241078e-06  1.200000000000000e+00  9.714605455905500e-01  7.823672705792928e-01  1.022801658565540e+00  1.199994343330269e+00  1.200483269860954e+00  2.000033781717330e+00  1.029263018776653e+00 
 1.328342619241078e-06  1.200000000000000e+00  9.724460618965626e-01  7.835885046207847e-01  1.020690706682309e+00  1.199993498003314e+00  1.199521363619003e+00  2.000032245156168e+00  1.028243606950872e+00 
 1.329342619241078e-06  1.200000000000000e+00  9.733944135600707e-01  7.846746253846344e-01  1.018720668096448e+00  1.199995438579458e+00  1.200472573162312e+00  2.000030330901960e+00  1.027243665806173e+00 
 1.330342619241078e-06  1.200000000000000e+00  9.743131859894880e-01  7.856506198083992e-01  1.016914569137918e+00  1.199994250836593e+00  1.199531983294449e+00  2.000028800978215e+00  1.026290211104130e+00 
 1.331342619241078e-06  1.200000000000000e+00  9.751971074064053e-01  7.865229511951894e-01  1.015242262245344e+00  1.199996249173950e+00  1.200462073580898e+00  2.000028104356951e+00  1.025357457054804e+00 
 1.332342619241079e-06  1.200000000000000e+00  9.760536607539113e-01  7.873128686361687e-01  1.013722533323640e+00  1.199994784878872e+00  1.199542405472592e+00  2.000028406345156e+00  1.024467384889446e+00 
 1.333342619241079e-06  1.200000000000000e+00  9.768775678393047e-01  7.880238965757367e-01  1.012328310085881e+00  1.199996879348139e+00  1.200451769193380e+00  2.000029662317397e+00  1.023598437224599e+00 
 1.334342619241079e-06  1.200000000000000e+00  9.776761737346361e-01  7.886743805784129e-01  1.011071854537324e+00  1.199995177163282e+00  1.199552632176931e+00  2.000031698250492e+00  1.022768470815393e+00 
 1.335342619241079e-06  1.200000000000000e+00  9.784442005522233e-01  7.892652652844279e-01  1.009927405791216e+00  1.199997387666857e+00  1.200441658019615e+00  2.000034299925686e+00  1.021959590659189e+00 
 1.336342619241079e-06  1.200000000000000e+00  9.791888359909980e-01  7.898121540023619e-01  1.008901624040512e+00  1.199995472627569e+00  1.199562665478219e+00  2.000037268672850e+00  1.021186226046294e+00 
 1.337342619241079e-06  1.200000000000000e+00  9.799048154124277e-01  7.903136354919964e-01  1.007970589018714e+00  1.199997809594751e+00  1.200431738039844e+00  2.000040462401293e+00  1.020433609794913e+00 
 1.338342619241079e-06  1.200000000000000e+00  9.805991636180396e-01  7.907828780344872e-01  1.007137435279461e+00  1.199995699237854e+00  1.199572507479413e+00  2.000043803286478e+00  1.019713320603042e+00 
 1.339342619241079e-06  1.200000000000000e+00  9.812666455995693e-01  7.912165607577284e-01  1.006381157480803e+00  1.199998167880139e+00  1.200422007200055e+00  2.000047274478003e+00  1.019013245451192e+00 
 1.340342619241079e-06  1.200000000000000e+00  9.819141245230785e-01  7.916259387624140e-01  1.005703253917624e+00  1.199995875296711e+00  1.199582160311732e+00  2.000050897394568e+00  1.018342598368086e+00 
 1.341342619241079e-06  1.200000000000000e+00  9.825364093951533e-01  7.920063630196269e-01  1.005086305746755e+00  1.199998477794289e+00  1.200412463420673e+00  2.000054709910687e+00  1.017691505721453e+00 
 1.342342619241079e-06  1.200000000000000e+00  9.831402036716106e-01  7.923677503845517e-01  1.004531336634053e+00  1.199996013274802e+00  1.199591626125129e+00  2.000058739867824e+00  1.017067225514563e+00 
 1.343342619241079e-06  1.200000000000000e+00  9.837203698200694e-01  7.927046688693891e-01  1.004024544846108e+00  1.199998749979660e+00  1.200403104600600e+00  2.000062988543528e+00  1.016461760740125e+00 
 1.344342619241079e-06  1.200000000000000e+00  9.842834517769086e-01  7.930261748491449e-01  1.003566935091392e+00  1.199996121958667e+00  1.199600907088508e+00  2.000067417597151e+00  1.015880756063679e+00 
 1.345342619241080e-06  1.200000000000000e+00  9.848243703158169e-01  7.933264549642667e-01  1.003147876587861e+00  1.199998992085296e+00  1.200393928619673e+00  2.000071948127666e+00  1.015317775107941e+00 
 1.346342619241080e-06  1.200000000000000e+00  9.853495089911017e-01  7.936140227659272e-01  1.002768371495867e+00  1.199996207708742e+00  1.199610005385430e+00  2.000076464024349e+00  1.014777137274410e+00 
 1.347342619241080e-06  1.200000000000000e+00  9.858538493285566e-01  7.938829217988125e-01  1.002420315252032e+00  1.199999209752701e+00  1.200384933340112e+00  2.000080824003563e+00  1.014253694076290e+00 
 1.348342619241080e-06  1.200000000000000e+00  9.863436144276642e-01  7.941412931780698e-01  1.002104561154092e+00  1.199996275242659e+00  1.199618923213926e+00  2.000084874475676e+00  1.013750683537864e+00 
 1.349342619241080e-06  1.200000000000000e+00  9.868138488513613e-01  7.943831489246840e-01  1.001814908087353e+00  1.199999407239107e+00  1.200376116608139e+00  2.000088465694818e+00  1.013264012344040e+00 
 1.350342619241080e-06  1.200000000000000e+00  9.872706173178064e-01  7.946163296189563e-01  1.001551929049657e+00  1.199996328128552e+00  1.199627662784462e+00  2.000091464736832e+00  1.012796045164581e+00 
 1.351342619241080e-06  1.200000000000000e+00  9.877090307026608e-01  7.948348539744019e-01  1.001310834215320e+00  1.199999587818055e+00  1.200367476255938e+00  2.000093767489456e+00  1.012343547181690e+00 
 1.352342619241080e-06  1.200000000000000e+00  9.881349997435310e-01  7.950462858519166e-01  1.001091867355162e+00  1.199996369112899e+00  1.199636226320382e+00  2.000095305301513e+00  1.011908187732897e+00 
 1.353342619241080e-06  1.200000000000000e+00  9.885437058011357e-01  7.952446594530165e-01  1.000891303856394e+00  1.199999754051131e+00  1.200359010099524e+00  2.000096048871496e+00  1.011487425064292e+00 
 1.354342619241080e-06  1.200000000000000e+00  9.889409115536443e-01  7.954372722253151e-01  1.000709086194637e+00  1.199996400342977e+00  1.199644616057070e+00  2.000096006993387e+00  1.011082385089751e+00 
 1.355342619241080e-06  1.200000000000000e+00  9.893218730706546e-01  7.956181785199921e-01  1.000542321427464e+00  1.199999907972274e+00  1.200350715941316e+00  2.000095223009670e+00  1.010691079851112e+00 
 1.356342619241080e-06  1.200000000000000e+00  9.896922112335911e-01  7.957944223253057e-01  1.000390720698108e+00  1.199996423519512e+00  1.199652834241576e+00  2.000093767931602e+00  1.010314220404491e+00 
 1.357342619241080e-06  1.200000000000000e+00  9.900472601571819e-01  7.959600876612170e-01  1.000252057653497e+00  1.200000051218487e+00  1.200342591569114e+00  2.000091732871137e+00  1.009950254828975e+00 
 1.358342619241081e-06  1.200000000000000e+00  9.903925045625904e-01  7.961219838068381e-01  1.000125890702828e+00  1.199996440006160e+00  1.199660883132822e+00  2.000089220376161e+00  1.009599586960394e+00 
 1.359342619241081e-06  1.200000000000000e+00  9.907233584910183e-01  7.962742383203190e-01  1.000010530202028e+00  1.200000185124208e+00  1.200334634758011e+00  2.000086336674175e+00  1.009261000889300e+00 
 1.360342619241081e-06  1.200000000000000e+00  9.910451750622208e-01  7.964234474126251e-01  9.999054496918787e-01  1.199996450908267e+00  1.199668765000372e+00  2.000083184544378e+00  1.008934682419403e+00 
 1.361342619241081e-06  1.200000000000000e+00  9.913534486208663e-01  7.965637967675261e-01  9.998093842410262e-01  1.200000310788137e+00  1.200326843268797e+00  2.000079857993270e+00  1.008619666564073e+00 
