 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(xt.icmp_h)          
 1.320417631159394e-06  1.200000000000000e+00  9.579940549561432e-01  7.674788886629105e-01  1.005955693197733e+00  1.199823215203147e+00  1.200127565933786e+00  1.989970674951640e+00  9.967351690534368e-01 
 1.320496043238077e-06  1.200000000000000e+00  9.582550904369099e-01  7.677997138083101e-01  1.020735688267718e+00  1.199972729080647e+00  1.195176638003964e+00  1.989946919892076e+00  1.011649803027817e+00 
 1.320565855613508e-06  1.200000000000000e+00  9.584362273861039e-01  7.680609326593648e-01  1.033947074144866e+00  1.199994812648745e+00  1.202282897927600e+00  1.989917580306308e+00  1.024152430404092e+00 
 1.320631643725352e-06  1.200000000000000e+00  9.585983001280241e-01  7.683006011151615e-01  1.040316450960895e+00  1.199976923808849e+00  1.200827787018700e+00  1.989884980973049e+00  1.030444362602411e+00 
 1.320699955855845e-06  1.200000000000000e+00  9.587536637887907e-01  7.685481002638967e-01  1.041791925523552e+00  1.199983849738390e+00  1.199159300106335e+00  1.989849236812585e+00  1.031977145618299e+00 
 1.320786169354014e-06  1.200000000000000e+00  9.589326674886237e-01  7.688476217406607e-01  1.041486888686998e+00  1.199982298006437e+00  1.200740116360817e+00  1.989806601046992e+00  1.031765259867621e+00 
 1.320882438902396e-06  1.200000000000000e+00  9.591194921437556e-01  7.691785578709148e-01  1.041336393608411e+00  1.199982772891818e+00  1.199348666849110e+00  1.989767751027522e+00  1.031741522509503e+00 
 1.321007085613439e-06  1.200000000000000e+00  9.593390757002639e-01  7.695897161905333e-01  1.040914672507709e+00  1.199984390064311e+00  1.200588019220497e+00  1.989735905604948e+00  1.031524911347161e+00 
 1.321256379035525e-06  1.200000000000000e+00  9.597370230704397e-01  7.703825483046211e-01  1.040070070076391e+00  1.199983675440199e+00  1.199440659640087e+00  1.989726188605082e+00  1.031163845089374e+00 
 1.321616173668803e-06  1.200000000000000e+00  9.602413266571080e-01  7.714488229856888e-01  1.038768379896117e+00  1.199986874360418e+00  1.200538868772908e+00  1.989782229549536e+00  1.030638806160288e+00 
 1.322274829121800e-06  1.200000000000000e+00  9.610749952301810e-01  7.732263515247110e-01  1.036506703204615e+00  1.199986493185622e+00  1.199470805810577e+00  1.989909234719068e+00  1.029816655142960e+00 
 1.323274829121800e-06  1.200000000000000e+00  9.622485243910777e-01  7.755714986046059e-01  1.033300744317515e+00  1.199990748928310e+00  1.200521588402879e+00  1.990009753237674e+00  1.028626187512998e+00 
 1.324274829121800e-06  1.200000000000000e+00  9.633776831049078e-01  7.775939975717945e-01  1.030397867094609e+00  1.199989828496475e+00  1.199484356203264e+00  1.990032082435996e+00  1.027486918529499e+00 
 1.325274829121800e-06  1.200000000000000e+00  9.644665230991949e-01  7.793575563782705e-01  1.027711122255945e+00  1.199993334153043e+00  1.200508216985370e+00  1.990038181644104e+00  1.026353768506755e+00 
 1.326274829121800e-06  1.200000000000000e+00  9.655206559012486e-01  7.809161555736115e-01  1.025246111484806e+00  1.199991671246653e+00  1.199497600946979e+00  1.990041011937582e+00  1.025270366186072e+00 
 1.327274829121800e-06  1.200000000000000e+00  9.665358100175985e-01  7.822938801971696e-01  1.022944072150868e+00  1.199994928201780e+00  1.200495146673686e+00  1.990041127373815e+00  1.024203880628803e+00 
 1.328274829121800e-06  1.200000000000000e+00  9.675186654173611e-01  7.835237122994274e-01  1.020822465746940e+00  1.199992827419813e+00  1.199510545772761e+00  1.990039654504745e+00  1.023186453610166e+00 
 1.329274829121801e-06  1.200000000000000e+00  9.684649148209299e-01  7.846173047424458e-01  1.018842909054897e+00  1.199996019788476e+00  1.200482371866597e+00  1.990037737584050e+00  1.022188995247632e+00 
 1.330274829121801e-06  1.200000000000000e+00  9.693811973209071e-01  7.855997947368151e-01  1.017026915571566e+00  1.199993611579290e+00  1.199523196351199e+00  1.990036160007050e+00  1.021237366678323e+00 
 1.331274829121801e-06  1.200000000000000e+00  9.702631664087344e-01  7.864777519901531e-01  1.015345554689441e+00  1.199996821050728e+00  1.200469887024478e+00  1.990035393301235e+00  1.020306829241076e+00 
 1.332274829121801e-06  1.200000000000000e+00  9.711173860252628e-01  7.872725236219209e-01  1.013816566749407e+00  1.199994171964466e+00  1.199535558277529e+00  1.990035620059152e+00  1.019418471874364e+00 
 1.333274829121801e-06  1.200000000000000e+00  9.719394786687415e-01  7.879877096638461e-01  1.012413940373592e+00  1.199997439064690e+00  1.200457686685519e+00  1.990036808708150e+00  1.018551523513703e+00 
 1.334274829121801e-06  1.200000000000000e+00  9.727358959480177e-01  7.886417533109293e-01  1.011149168698359e+00  1.199994587576633e+00  1.199547637059867e+00  1.990038791207604e+00  1.017723182449575e+00 
 1.335274829121801e-06  1.200000000000000e+00  9.735022370575674e-01  7.892356658383883e-01  1.009997317374918e+00  1.199997933761840e+00  1.200445765473914e+00  1.990041354536413e+00  1.016916116113546e+00 
 1.336274829121801e-06  1.200000000000000e+00  9.742448201098295e-01  7.897851493803651e-01  1.008964447212689e+00  1.199994904360006e+00  1.199559438111401e+00  1.990044297350500e+00  1.016144299764627e+00 
 1.337274829121801e-06  1.200000000000000e+00  9.749592346941834e-01  7.902888450972995e-01  1.008027216976502e+00  1.199998341328825e+00  1.200434118107260e+00  1.990047473242968e+00  1.015393334984807e+00 
 1.338274829121801e-06  1.200000000000000e+00  9.756516585711906e-01  7.907600117749620e-01  1.007188287785918e+00  1.199995150838752e+00  1.199570966746076e+00  1.990050799740577e+00  1.014674524234784e+00 
 1.339274829121801e-06  1.200000000000000e+00  9.763176889168396e-01  7.911953593731567e-01  1.006427015317986e+00  1.199998684921158e+00  1.200422739396989e+00  1.990054256312920e+00  1.013975955551165e+00 
 1.340274829121801e-06  1.200000000000000e+00  9.769633634518377e-01  7.916062192734128e-01  1.005744542791280e+00  1.199995345646586e+00  1.199582228181595e+00  1.990057862257607e+00  1.013306721171172e+00 
 1.341274829121801e-06  1.200000000000000e+00  9.775843021989502e-01  7.919879500028135e-01  1.005123639523079e+00  1.199998980054619e+00  1.200411624247665e+00  1.990061655105101e+00  1.012657003408598e+00 
 1.342274829121802e-06  1.200000000000000e+00  9.781864040645420e-01  7.923505308580733e-01  1.004565095898188e+00  1.199995501465137e+00  1.199593227536198e+00  1.990065663931821e+00  1.012034072574636e+00 
 1.343274829121802e-06  1.200000000000000e+00  9.787653222085455e-01  7.926885176396140e-01  1.004055167352199e+00  1.199999237521507e+00  1.200400767657123e+00  1.990069892365750e+00  1.011429862159879e+00 
 1.344274829121802e-06  1.200000000000000e+00  9.793268163130761e-01  7.930110196432099e-01  1.003594747346405e+00  1.199995627218422e+00  1.199603969834092e+00  1.990074304977415e+00  1.010850145453203e+00 
 1.345274829121802e-06  1.200000000000000e+00  9.798665782503749e-01  7.933121972025386e-01  1.003173161716599e+00  1.199999465067290e+00  1.200390164711241e+00  1.990078825732466e+00  1.010288308171963e+00 
 1.346274829121802e-06  1.200000000000000e+00  9.803902270200663e-01  7.936006124397263e-01  1.002791416138108e+00  1.199995729364166e+00  1.199614460008372e+00  1.990083340879918e+00  1.009748899050727e+00 
 1.347274829121802e-06  1.200000000000000e+00  9.808934962449269e-01  7.938702737274974e-01  1.002441281096321e+00  1.199999668395382e+00  1.200379810583994e+00  1.990087710616300e+00  1.009226498040001e+00 
 1.348274829121802e-06  1.200000000000000e+00  9.813818635573316e-01  7.941293704153658e-01  1.002123715064655e+00  1.199995812688058e+00  1.199624702902292e+00  1.990091781807897e+00  1.008724659497802e+00 
 1.349274829121802e-06  1.200000000000000e+00  9.818511071012065e-01  7.943718740207473e-01  1.001832321548202e+00  1.199999851803749e+00  1.200369700530326e+00  1.990095404104241e+00  1.008238937662663e+00 
 1.350274829121802e-06  1.200000000000000e+00  9.823065646133248e-01  7.946056752795951e-01  1.001567865106771e+00  1.199995880810952e+00  1.199634703275231e+00  1.990098443071237e+00  1.007772088521539e+00 
 1.351274829121802e-06  1.200000000000000e+00  9.827440624653526e-01  7.948247488661837e-01  1.001325297429924e+00  1.200000018592231e+00  1.200359829886699e+00  1.990100792383028e+00  1.007320455036474e+00 
 1.352274829121802e-06  1.200000000000000e+00  9.831688023425745e-01  7.950367115072596e-01  1.001105125749070e+00  1.199995936519124e+00  1.199644465805343e+00  1.990102380773241e+00  1.006886162348864e+00 
 1.353274829121802e-06  1.200000000000000e+00  9.835766634374761e-01  7.952355504046673e-01  1.000903310108832e+00  1.200000171338632e+00  1.200350194064744e+00  1.990103176191334e+00  1.006466186418568e+00 
 1.354274829121802e-06  1.200000000000000e+00  9.839727168146049e-01  7.954286185394674e-01  1.000720116180771e+00  1.199995981991637e+00  1.199653995093062e+00  1.990103184830126e+00  1.006062164312195e+00 
 1.355274829121803e-06  1.200000000000000e+00  9.843528991416034e-01  7.956099203220884e-01  1.000552285141879e+00  1.200000312087175e+00  1.200340788548383e+00  1.990102447773397e+00  1.005671574229594e+00 
 1.356274829121803e-06  1.200000000000000e+00  9.847221566993486e-01  7.957865576238774e-01  1.000399901473078e+00  1.199996018957124e+00  1.199663295664113e+00  1.990101034276480e+00  1.005295685783406e+00 
 1.357274829121803e-06  1.200000000000000e+00  9.850764874057522e-01  7.959525614660439e-01  1.000260328918175e+00  1.200000442480494e+00  1.200331608892788e+00  1.990099034259596e+00  1.004932369123783e+00 
 1.358274829121803e-06  1.200000000000000e+00  9.854207180165993e-01  7.961148010753739e-01  1.000133541791038e+00  1.199996048801318e+00  1.199672371973606e+00  1.990096549663914e+00  1.004582627131750e+00 
 1.359274829121803e-06  1.200000000000000e+00  9.857509100144921e-01  7.962673479363861e-01  1.000017402850232e+00  1.200000563854075e+00  1.200322650719108e+00  1.990093686639726e+00  1.004244628430051e+00 
 1.360274829121803e-06  1.200000000000000e+00  9.860717748358340e-01  7.964168601368540e-01  9.999118379294101e-01  1.199996072649423e+00  1.199681228407896e+00  1.990090548341073e+00  1.003919192321545e+00 
 1.361274829121803e-06  1.200000000000000e+00  9.863794383177587e-01  7.965574643169530e-01  9.998151026035095e-01  1.200000677306096e+00  1.200313909713080e+00  1.990087229484890e+00  1.003604706541194e+00 
 1.362274829121803e-06  1.200000000000000e+00  9.866784997720383e-01  7.966956282164430e-01  9.997271205772778e-01  1.199996091421333e+00  1.199689869286857e+00  1.990083812358380e+00  1.003301874878003e+00 
 1.363274829121803e-06  1.200000000000000e+00  9.869651489991982e-01  7.968255461026632e-01  9.996464459001275e-01  1.200000783747986e+00  1.200305381623589e+00  1.990080364674486e+00  1.003009237035822e+00 
 1.364274829121803e-06  1.200000000000000e+00  9.872438757339302e-01  7.969535131361816e-01  9.995730334998586e-01  1.199996105879264e+00  1.199698298867826e+00  1.990076938888903e+00  1.002727436740865e+00 
 1.365274829121803e-06  1.200000000000000e+00  9.875109326881494e-01  7.970738002261561e-01  9.995056537089433e-01  1.200000883943087e+00  1.200297062259318e+00  1.990073572831344e+00  1.002455109336164e+00 
 1.366274829121803e-06  1.200000000000000e+00  9.877707023615330e-01  7.971925442127290e-01  9.994443177623132e-01  1.199996116656568e+00  1.199706521345353e+00  1.990070291326939e+00  1.002192883586858e+00 
 1.367274829121803e-06  1.200000000000000e+00  9.880194991426453e-01  7.973040984222901e-01  9.993879433355178e-01  1.200000978535966e+00  1.200288947487294e+00  1.990067108356194e+00  1.001939443779298e+00 
 1.368274829121804e-06  1.200000000000000e+00  9.882616007712879e-01  7.974144527490661e-01  9.993366183936063e-01  1.199996124284782e+00  1.199714540854540e+00  1.990064029626374e+00  1.001695440366069e+00 
 1.369274829121804e-06  1.200000000000000e+00  9.884933822036556e-01  7.975180463778656e-01  9.992893519786439e-01  1.200001068075813e+00  1.200281033231528e+00  1.990061054989800e+00  1.001459568387036e+00 
 1.370200000000000e-06  1.200000000000000e+00  9.887024765961833e-01  7.976132765235724e-01  9.992494320563045e-01  1.199996125912585e+00  1.199722673768045e+00  1.990058392612731e+00  1.001249259996463e+00 
 1.370220000000000e-06  1.080000000000777e+00  9.884818030217559e-01  7.974056072619770e-01  9.992443164212242e-01  1.199975480588174e+00  1.199958328230893e+00  1.990058335919134e+00  1.001240472062784e+00 
 1.370260000000000e-06  8.400000000005051e-01  9.882247825421027e-01  7.971559233067115e-01  9.992367047683343e-01  1.200009804398664e+00  1.200029877694339e+00  1.990058222000033e+00  1.001225613709024e+00 
 1.370330000000000e-06  4.200000000003464e-01  9.927131246828220e-01  8.012998831374990e-01  9.993041725014929e-01  1.200172803870231e+00  1.199976320401180e+00  1.990058027210012e+00  1.001279839414059e+00 
 1.370400000000000e-06  1.878497357665765e-13  1.011719706229786e+00  8.192147693822236e-01  9.996706125516945e-01  1.193627725126355e+00  1.200022004214466e+00  1.990057966357491e+00  1.001631541409360e+00 
 1.370408988155899e-06  0.000000000000000e+00  1.015304484136470e+00  8.220273352291998e-01  9.997438338840761e-01  1.196752247489309e+00  1.200005910378017e+00  1.990057985193045e+00  1.001702826801693e+00 
 1.370426964467698e-06  0.000000000000000e+00  1.021451098318524e+00  8.265596805306852e-01  9.998743838486225e-01  1.202445241174055e+00  1.199994922630966e+00  1.990058048341762e+00  1.001829755637574e+00 
 1.370454425626099e-06  0.000000000000000e+00  1.027257047634888e+00  8.308171973236520e-01  9.998716192097009e-01  1.200627134583501e+00  1.199999832486347e+00  1.990058281931663e+00  1.001823441746551e+00 
 1.370484869242102e-06  0.000000000000000e+00  1.030202044978773e+00  8.329298461991040e-01  9.991811221198628e-01  1.200007605753109e+00  1.199996315156110e+00  1.990058853406697e+00  1.001134130176527e+00 
 1.370522139930163e-06  0.000000000000000e+00  1.031392266697324e+00  8.336307414889934e-01  9.965002716806663e-01  1.200349740441400e+00  1.199999659848137e+00  1.990060292464310e+00  9.984435973945364e-01 
 1.370565686227403e-06  0.000000000000000e+00  1.031746723336642e+00  8.337198590999566e-01  9.889209735555017e-01  1.199673707467933e+00  1.199986811664006e+00  1.990063532484738e+00  9.908837217912145e-01 
 1.370610857263219e-06  0.000000000000000e+00  1.031850220403430e+00  8.336794741057570e-01  9.768275541190128e-01  1.200336511455213e+00  1.199857333175779e+00  1.990069277520278e+00  9.787896527907918e-01 
 1.370655573926336e-06  0.000000000000000e+00  1.031857396012362e+00  8.335931676484346e-01  9.635516391015266e-01  1.199677229405810e+00  1.199770774934799e+00  1.990077775575258e+00  9.655598145165645e-01 
 1.370712829875118e-06  0.000000000000000e+00  1.031812427110068e+00  8.334541988779520e-01  9.565007275108517e-01  1.200305600918606e+00  1.200409140037326e+00  1.990092709146264e+00  9.584824657134822e-01 
 1.370768394569048e-06  0.000000000000000e+00  1.031740223818800e+00  8.332999286329389e-01  9.563168096137139e-01  1.199714364764427e+00  1.200645266997171e+00  1.990110747358942e+00  9.584018600876149e-01 
 1.370840910953358e-06  0.000000000000000e+00  1.031632027019363e+00  8.330871231903173e-01  9.567831278133710e-01  1.200268517693560e+00  1.201214249766807e+00  1.990136960084198e+00  9.589143555588316e-01 
 1.370923318605786e-06  0.000000000000000e+00  1.031501259621381e+00  8.328347027781781e-01  9.564283624519229e-01  1.199746015449922e+00  1.200987904126628e+00  1.990166426120156e+00  9.580476013254373e-01 
 1.371009525746892e-06  0.000000000000000e+00  1.031365138230837e+00  8.325674192870791e-01  9.566389212732284e-01  1.200239346951160e+00  1.200045195371462e+00  1.990192954952510e+00  9.581774455569320e-01 
 1.371131408290246e-06  0.000000000000000e+00  1.031177315313070e+00  8.321870698562708e-01  9.572878560719738e-01  1.199770185605878e+00  1.200002309547721e+00  1.990219206717558e+00  9.586135461863292e-01 
 1.371243702447536e-06  0.000000000000000e+00  1.031011810320291e+00  8.318396598302753e-01  9.575930289567742e-01  1.200218815919825e+00  1.199910726840327e+00  1.990231588255515e+00  9.586982844253159e-01 
 1.371468290762115e-06  0.000000000000000e+00  1.030698545332290e+00  8.311565973710116e-01  9.585922962003115e-01  1.199785989986877e+00  1.200113373252115e+00  1.990231591573093e+00  9.592665974359869e-01 
 1.371880316521379e-06  0.000000000000000e+00  1.030168562193858e+00  8.299603405037425e-01  9.599809636661712e-01  1.200210796119433e+00  1.199870646470592e+00  1.990191767470981e+00  9.597584044370958e-01 
 1.372571490202485e-06  0.000000000000000e+00  1.029339700356814e+00  8.281152739363296e-01  9.624494949853554e-01  1.199790467671521e+00  1.200130522589078e+00  1.990117182059113e+00  9.608127167342521e-01 
 1.373571490202486e-06  0.000000000000000e+00  1.028183182420056e+00  8.257624339138929e-01  9.654097152701798e-01  1.200207982096454e+00  1.199861816224682e+00  1.990063538537019e+00  9.618617803087460e-01 
 1.374571490202486e-06  0.000000000000000e+00  1.027048722679587e+00  8.237170769453503e-01  9.683122513012691e-01  1.199792758677600e+00  1.200136974122238e+00  1.990048253921428e+00  9.631456806593237e-01 
 1.375571490202486e-06  0.000000000000000e+00  1.025941381088549e+00  8.219227473394153e-01  9.707487301152472e-01  1.200205697831613e+00  1.199856345908083e+00  1.990041813857260e+00  9.641043023158592e-01 
 1.376571490202486e-06  0.000000000000000e+00  1.024865496339686e+00  8.203370609723315e-01  9.732182136475801e-01  1.199795035137376e+00  1.200141960021095e+00  1.990038773433053e+00  9.653086515527508e-01 
 1.377571490202486e-06  0.000000000000000e+00  1.023822954795927e+00  8.189312257052999e-01  9.752884343667236e-01  1.200203428293510e+00  1.199852230086020e+00  1.990038000927871e+00  9.661946522590897e-01 
 1.378571490202486e-06  0.000000000000000e+00  1.022813728199306e+00  8.176795138955577e-01  9.774239364913725e-01  1.199797296710610e+00  1.200145648218069e+00  1.990038341294204e+00  9.673245133979970e-01 
 1.379571490202486e-06  0.000000000000000e+00  1.021837942895961e+00  8.165636148666771e-01  9.791894243855592e-01  1.200201173809723e+00  1.199849309803651e+00  1.990038854222440e+00  9.681433613019474e-01 
 1.380571490202486e-06  0.000000000000000e+00  1.020894702380180e+00  8.155647025069162e-01  9.810276812730492e-01  1.199799543081083e+00  1.200148196532119e+00  1.990038886197681e+00  9.692035568457517e-01 
 1.381571490202486e-06  0.000000000000000e+00  1.019983607425815e+00  8.146691828142321e-01  9.825122030820247e-01  1.200198934685539e+00  1.199847436337535e+00  1.990038041805436e+00  9.699601360741578e-01 
 1.382571490202486e-06  0.000000000000000e+00  1.019103502760217e+00  8.138618687421361e-01  9.840724474749565e-01  1.199801773953621e+00  1.200149751014983e+00  1.990036198189353e+00  9.709550875430086e-01 
 1.383571490202486e-06  0.000000000000000e+00  1.018253808320662e+00  8.131322795748639e-01  9.852962588074132e-01  1.200196711205697e+00  1.199846472569175e+00  1.990033435197510e+00  9.716538452402813e-01 
 1.384571490202486e-06  0.000000000000000e+00  1.017433313808941e+00  8.124682013239632e-01  9.866023992931857e-01  1.199803989054709e+00  1.200150445180967e+00  1.990029952782267e+00  9.725876585820767e-01 
 1.385571490202486e-06  0.000000000000000e+00  1.016641388214692e+00  8.118620049632530e-01  9.875939275290355e-01  1.200194503634149e+00  1.199846293559774e+00  1.990025981021501e+00  9.732327023900905e-01 
 1.386571490202487e-06  0.000000000000000e+00  1.015876846768168e+00  8.113042707924432e-01  9.886784687894110e-01  1.199806188130683e+00  1.200150399861131e+00  1.990021722001260e+00  9.741092389693764e-01 
 1.387571490202487e-06  0.000000000000000e+00  1.015139058206538e+00  8.107899669252878e-01  9.894730614848114e-01  1.200192312214575e+00  1.199846786560542e+00  1.990017313893887e+00  9.747043976463444e-01 
 1.388571490202487e-06  0.000000000000000e+00  1.014426892332345e+00  8.103120843245707e-01  9.903728168819554e-01  1.199808370945931e+00  1.200149723493055e+00  1.990012824466242e+00  9.755273045093634e-01 
 1.389571490202487e-06  0.000000000000000e+00  1.013739734199285e+00  8.098676821750619e-01  9.910071281071331e-01  1.200190137173407e+00  1.199847850651202e+00  1.990008261148454e+00  9.760761489143671e-01 
 1.390571490202487e-06  0.000000000000000e+00  1.013076516309426e+00  8.094515731424456e-01  9.917575138472133e-01  1.199810537284279e+00  1.200148512691103e+00  1.990003594157266e+00  9.768488601415044e-01 
 1.391571490202487e-06  0.000000000000000e+00  1.012436644368991e+00  8.090622841072972e-01  9.922645308482078e-01  1.200187978718111e+00  1.199849396128092e+00  1.989998782384452e+00  9.773547081681585e-01 
 1.392571490202487e-06  0.000000000000000e+00  1.011819115755555e+00  8.086958392038789e-01  9.928957483283658e-01  1.199812686946465e+00  1.200146852996586e+00  1.989993797722647e+00  9.780804424031330e-01 
 1.393571490202487e-06  0.000000000000000e+00  1.011223358816990e+00  8.083516722015975e-01  9.933022926676279e-01  1.200185837039340e+00  1.199851343744600e+00  1.989988642909854e+00  9.785463686011674e-01 
 1.394571490202487e-06  0.000000000000000e+00  1.010648437692467e+00  8.080265324280957e-01  9.938380693804040e-01  1.199814819749748e+00  1.200144819726559e+00  1.989983361082424e+00  9.792281368200282e-01 
 1.395571490202487e-06  0.000000000000000e+00  1.010093805684366e+00  8.077203602293110e-01  9.941646027991821e-01  1.200183712312585e+00  1.199853623874872e+00  1.989978037013257e+00  9.796569928095711e-01 
 1.396571490202487e-06  0.000000000000000e+00  1.009558595769236e+00  8.074303176278905e-01  9.946227901406218e-01  1.199816935527746e+00  1.200142478859334e+00  1.989972790575286e+00  9.802976163791214e-01 
 1.397571490202487e-06  0.000000000000000e+00  1.009042288084745e+00  8.071566199416597e-01  9.948845500786145e-01  1.200181604696033e+00  1.199856175650506e+00  1.989967765350087e+00  9.806920570974835e-01 
 1.398571490202487e-06  0.000000000000000e+00  1.008544085340798e+00  8.068966798627707e-01  9.952785359471286e-01  1.199819034128363e+00  1.200139887926790e+00  1.989963113726711e+00  9.812941887206077e-01 
 1.399571490202487e-06  0.000000000000000e+00  1.008063494574289e+00  8.066508809869621e-01  9.954870349066661e-01  1.200179514333396e+00  1.199858946102849e+00  1.989958982179207e+00  9.816566962922538e-01 
 1.400571490202488e-06  0.000000000000000e+00  1.007599786866352e+00  8.064168210890379e-01  9.958271703869931e-01  1.199821115414911e+00  1.200137096876849e+00  1.989955497373607e+00  9.822228363804389e-01 
 1.401571490202488e-06  0.000000000000000e+00  1.007152493854373e+00  8.061950144184382e-01  9.959914635878675e-01  1.200177441355428e+00  1.199861889339866e+00  1.989952756115517e+00  9.825557361201444e-01 
 1.402571490202488e-06  0.000000000000000e+00  1.006720951392132e+00  8.059832231850282e-01  9.962861159299407e-01  1.199823179265001e+00  1.200134148891613e+00  1.989950818392910e+00  9.830882412775470e-01 
 1.403571490202488e-06  0.000000000000000e+00  1.006304711602378e+00  8.057820803339359e-01  9.964136353183549e-01  1.200175385877852e+00  1.199864965767834e+00  1.989949705403787e+00  9.833937091742327e-01 
 1.404571490202488e-06  0.000000000000000e+00  1.005903170209276e+00  8.055895032161338e-01  9.966698133635753e-01  1.199825225568432e+00  1.200131081155696e+00  1.989949400556687e+00  9.838947940552976e-01 
 1.405571490202488e-06  0.000000000000000e+00  1.005515895050720e+00  8.054062335224090e-01  9.967668205123605e-01  1.200173348003846e+00  1.199868141368470e+00  1.989949854500583e+00  9.841748588273952e-01 
 1.406571490202488e-06  0.000000000000000e+00  1.005142336738311e+00  8.052303311110771e-01  9.969904896034768e-01  1.199827254228556e+00  1.200127925556175e+00  1.989950991491134e+00  9.846465952259784e-01 
 1.407571490202488e-06  0.000000000000000e+00  1.004782074534441e+00  8.050626310634015e-01  9.970622944144937e-01  1.200171327824031e+00  1.199871387034094e+00  1.989952717876537e+00  9.849031392986469e-01 
 1.408571490202488e-06  0.000000000000000e+00  1.004434609814230e+00  8.049013177164216e-01  9.972585300598338e-01  1.199829265161247e+00  1.200124709329460e+00  1.989954929957292e+00  9.853474564364398e-01 
 1.409571490202488e-06  0.000000000000000e+00  1.004099530127364e+00  8.047473002099534e-01  9.973096090651775e-01  1.200169325416558e+00  1.199874677966749e+00  1.989957522197175e+00  9.855822192468207e-01 
 1.410571490202488e-06  0.000000000000000e+00  1.003776384735011e+00  8.045988672510300e-01  9.974826971045924e-01  1.199831258292818e+00  1.200121455637251e+00  1.989960393398920e+00  9.860009076437954e-01 
 1.411571490202488e-06  0.000000000000000e+00  1.003464767596189e+00  8.044569826555510e-01  9.975167897192687e-01  1.200167340849701e+00  1.199877993134726e+00  1.989963452222684e+00  9.862154926829758e-01 
 1.412571490202488e-06  0.000000000000000e+00  1.003164274097349e+00  8.043200210119159e-01  9.976703232067758e-01  1.199833233561481e+00  1.200118184089001e+00  1.989966620152850e+00  9.866102119536266e-01 
 1.413571490202489e-06  0.000000000000000e+00  1.002874503673891e+00  8.041889843206576e-01  9.976905325237646e-01  1.200165374179087e+00  1.199881314786506e+00  1.989969833648054e+00  9.868060970590717e-01 
 1.414571490202489e-06  0.000000000000000e+00  1.002595096766687e+00  8.040623181335883e-01  9.978275140301361e-01  1.199835190916587e+00  1.200114911205707e+00  1.989973043992784e+00  9.871783864464974e-01 
 1.415571490202489e-06  0.000000000000000e+00  1.002325657817796e+00  8.039410499981774e-01  9.978364091770516e-01  1.200163425450709e+00  1.199884628018532e+00  1.989976216754779e+00  9.873569357612981e-01 
 1.416571490202489e-06  0.000000000000000e+00  1.002065871466292e+00  8.038236852414155e-01  9.979593493291246e-01  1.199837130317726e+00  1.200111650829217e+00  1.989979329611207e+00  9.877082256023938e-01 
 1.417571490202489e-06  0.000000000000000e+00  1.001815346725294e+00  8.037112677329727e-01  9.979590583829175e-01  1.200161494700404e+00  1.199887920392407e+00  1.989982370405258e+00  9.878707014434718e-01 
 1.418571490202489e-06  0.000000000000000e+00  1.001573811445208e+00  8.036023542974083e-01  9.980700607670201e-01  1.199839051732416e+00  1.200108414487590e+00  1.989985334285749e+00  9.882023239638025e-01 
 1.419285745101245e-06  0.000000000000000e+00  1.001406577450473e+00  8.035275175594119e-01  9.980489380433029e-01  1.200159201483878e+00  1.199891822229626e+00  1.989987404145717e+00  9.882838047897067e-01 
 1.420000000000000e-06  0.000000000000000e+00  1.001243680295585e+00  8.034540188484430e-01  9.981375742056211e-01  1.199841711568026e+00  1.200103928174416e+00  1.989989435856526e+00  9.885339881940269e-01 
 1.420020000000000e-06  1.199999999995008e-01  1.001521363959803e+00  8.037308234968210e-01  9.981187651178185e-01  1.200002491079524e+00  1.200016976037909e+00  1.989989492298990e+00  9.885050306335241e-01 
 1.420060000000000e-06  3.599999999997729e-01  1.001950133737335e+00  8.041575494134210e-01  9.981159700235086e-01  1.199999167774814e+00  1.199985731257132e+00  1.989989605931714e+00  9.885071672509520e-01 
 1.420099484498344e-06  5.969069900642462e-01  1.000317821319239e+00  8.026143912312779e-01  9.981147233768197e-01  1.200002434537491e+00  1.200007008695076e+00  1.989989721099181e+00  9.885152885987241e-01 
 1.420140564146772e-06  8.433848806329375e-01  9.845090800556296e-01  7.910492201321282e-01  9.980780082958508e-01  1.199960551322651e+00  1.199989885334317e+00  1.989989840477730e+00  9.884818051700475e-01 
 1.420170282073386e-06  1.021692440316514e+00  9.691208473577599e-01  7.789229080062242e-01  9.980247146947262e-01  1.199662517696068e+00  1.199998612003135e+00  1.989989908842817e+00  9.884324347024268e-01 
 1.420200000000000e-06  1.200000000000000e+00  9.613596438775985e-01  7.703258740245912e-01  9.979442531915389e-01  1.200149691706429e+00  1.199993937553549e+00  1.989989907547435e+00  9.883520751812724e-01 
 1.420203835625277e-06  1.200000000000000e+00  9.608885154145239e-01  7.697185965195893e-01  9.979333137158330e-01  1.200380341965240e+00  1.199995416906904e+00  1.989989897450850e+00  9.883415894480543e-01 
 1.420211506875831e-06  1.200000000000000e+00  9.600834580165587e-01  7.687771572922377e-01  9.979147663182127e-01  1.201069669784567e+00  1.199999229489090e+00  1.989989870555286e+00  9.883238114604853e-01 
