t_ns,asdrawn_out,asdrawn_core,taper_out,taper_core
1.287800,-0.002373,0.987279,0.010301,0.933804
1.288100,-0.002474,0.990139,0.010271,0.936214
1.288400,-0.002575,0.993000,0.010241,0.938624
1.288700,-0.002677,0.995860,0.010211,0.941034
1.289000,-0.002778,0.998720,0.010181,0.943445
1.289300,-0.002880,1.001361,0.010151,0.945662
1.289600,-0.002982,1.004002,0.010122,0.947879
1.289900,-0.003084,1.006642,0.010093,0.950096
1.290200,-0.003186,1.009283,0.010063,0.952313
1.290500,-0.003289,1.011923,0.010034,0.954530
1.290800,-0.003391,1.014564,0.010005,0.956748
1.291100,-0.003493,1.017132,0.009976,0.958908
1.291400,-0.003596,1.019555,0.009947,0.960954
1.291700,-0.003699,1.021977,0.009918,0.963000
1.292000,-0.003802,1.024400,0.009889,0.965047
1.292300,-0.003905,1.026823,0.009861,0.967093
1.292600,-0.004008,1.029246,0.009832,0.969139
1.292900,-0.004111,1.031668,0.009803,0.971186
1.293200,-0.004214,1.033949,0.009775,0.973133
1.293500,-0.004317,1.036159,0.009747,0.975031
1.293800,-0.004420,1.038368,0.009719,0.976929
1.294100,-0.004524,1.040578,0.009691,0.978828
1.294400,-0.004627,1.042788,0.009663,0.980726
1.294700,-0.004730,1.044997,0.009635,0.982624
1.295000,-0.004834,1.047207,0.009608,0.984522
1.295300,-0.004937,1.049212,0.009581,0.986282
1.295600,-0.005041,1.051216,0.009555,0.988041
1.295900,-0.005145,1.053221,0.009528,0.989801
1.296200,-0.005248,1.055226,0.009502,0.991561
1.296500,-0.005352,1.057230,0.009475,0.993320
1.296800,-0.005456,1.059235,0.009449,0.995080
1.297100,-0.005560,1.061182,0.009423,0.996798
1.297400,-0.005664,1.063014,0.009398,0.998431
1.297700,-0.005768,1.064845,0.009373,1.000064
1.298000,-0.005872,1.066677,0.009348,1.001697
1.298300,-0.005976,1.068508,0.009323,1.003330
1.298600,-0.006080,1.070293,0.009298,1.004930
1.298900,-0.006185,1.071985,0.009275,1.006461
1.299200,-0.006289,1.073676,0.009252,1.007992
1.299500,-0.006393,1.075367,0.009229,1.009524
1.299800,-0.006498,1.077059,0.009205,1.011055
1.300100,-0.006603,1.078721,0.009183,1.012573
1.300400,-0.006708,1.080313,0.009161,1.014052
1.300700,-0.006813,1.081883,0.009140,1.015511
1.301000,-0.006918,1.083419,0.009120,1.016941
1.301300,-0.007023,1.084955,0.009099,1.018372
1.301600,-0.007128,1.086426,0.009080,1.019754
1.301900,-0.007233,1.087865,0.009061,1.021113
1.302200,-0.007338,1.089305,0.009042,1.022471
1.302500,-0.007443,1.090744,0.009024,1.023830
1.302800,-0.007549,1.092184,0.009005,1.025189
1.303100,-0.007654,1.093578,0.008987,1.026513
1.303400,-0.007759,1.094881,0.008972,1.027769
1.303700,-0.007864,1.096184,0.008956,1.029025
1.304000,-0.007969,1.097488,0.008941,1.030281
1.304300,-0.008074,1.098791,0.008925,1.031537
1.304600,-0.008180,1.100094,0.008910,1.032793
1.304900,-0.008285,1.101398,0.008894,1.034049
1.305200,-0.008390,1.102609,0.008881,1.035234
1.305500,-0.008495,1.103774,0.008870,1.036385
1.305800,-0.008600,1.104940,0.008859,1.037536
1.306100,-0.008706,1.106105,0.008847,1.038686
1.306400,-0.008811,1.107270,0.008836,1.039837
1.306700,-0.008916,1.108435,0.008824,1.040988
1.307000,-0.009021,1.109601,0.008813,1.042138
1.307300,-0.009126,1.110642,0.008806,1.043192
1.307600,-0.009231,1.111684,0.008799,1.044245
1.307900,-0.009336,1.112726,0.008793,1.045298
1.308200,-0.009440,1.113767,0.008786,1.046351
1.308500,-0.009545,1.114809,0.008779,1.047405
1.308800,-0.009650,1.115851,0.008772,1.048458
1.309100,-0.009754,1.116856,0.008767,1.049481
1.309400,-0.009857,1.117788,0.008766,1.050443
1.309700,-0.009960,1.118721,0.008764,1.051405
1.310000,-0.010064,1.119653,0.008762,1.052367
1.310300,-0.010167,1.120585,0.008761,1.053329
1.310600,-0.010270,1.121518,0.008759,1.054291
1.310900,-0.010373,1.122450,0.008758,1.055253
1.311200,-0.010474,1.123319,0.008759,1.056166
1.311500,-0.010573,1.124155,0.008763,1.057054
1.311800,-0.010673,1.124992,0.008766,1.057943
1.312100,-0.010772,1.125828,0.008769,1.058832
1.312400,-0.010872,1.126665,0.008773,1.059720
1.312700,-0.010971,1.127501,0.008776,1.060609
1.313000,-0.011070,1.128337,0.008779,1.061498
1.313300,-0.011163,1.129090,0.008786,1.062360
1.313600,-0.011255,1.129842,0.008792,1.063222
1.313900,-0.011348,1.130595,0.008799,1.064084
1.314200,-0.011440,1.131347,0.008806,1.064946
1.314500,-0.011533,1.132099,0.008812,1.065809
1.314800,-0.011625,1.132852,0.008819,1.066671
1.315100,-0.011714,1.133579,0.008826,1.067539
1.315400,-0.011795,1.134257,0.008834,1.068420
1.315700,-0.011876,1.134935,0.008842,1.069301
1.316000,-0.011957,1.135613,0.008850,1.070182
1.316300,-0.012038,1.136291,0.008858,1.071063
1.316600,-0.012119,1.136969,0.008866,1.071943
1.316900,-0.012200,1.137647,0.008873,1.072824
1.317200,-0.012271,1.138286,0.008881,1.073728
1.317500,-0.012338,1.138906,0.008889,1.074644
1.317800,-0.012405,1.139525,0.008897,1.075560
1.318100,-0.012471,1.140144,0.008905,1.076476
1.318400,-0.012538,1.140763,0.008913,1.077392
1.318700,-0.012593,1.141352,0.008920,1.078334
1.319000,-0.012643,1.141926,0.008927,1.079290
1.319300,-0.012693,1.142499,0.008933,1.080245
1.319600,-0.012744,1.143073,0.008940,1.081200
1.319900,-0.012794,1.143647,0.008947,1.082156
1.320200,-0.012836,1.144201,0.008953,1.083129
1.320500,-0.012871,1.144741,0.008959,1.084118
1.320800,-0.012901,1.145269,0.008964,1.085119
1.321100,-0.012927,1.145791,0.008969,1.086126
1.321400,-0.012954,1.146313,0.008974,1.087134
1.321700,-0.012960,1.146805,0.008977,1.088175
1.322000,-0.012966,1.147298,0.008980,1.089216
1.322300,-0.012972,1.147790,0.008983,1.090257
1.322600,-0.012978,1.148282,0.008986,1.091298
1.322900,-0.012984,1.148775,0.008989,1.092339
1.323200,-0.012967,1.149238,0.008991,1.093407
1.323500,-0.012937,1.149688,0.008991,1.094490
1.323800,-0.012907,1.150138,0.008991,1.095572
1.324100,-0.012878,1.150587,0.008992,1.096654
1.324400,-0.012848,1.151037,0.008992,1.097736
1.324700,-0.012818,1.151486,0.008993,1.098818
1.325000,-0.012789,1.151936,0.008993,1.099900
1.325300,-0.012713,1.152340,0.008990,1.101015
1.325600,-0.012637,1.152744,0.008987,1.102130
1.325900,-0.012562,1.153148,0.008984,1.103244
1.326200,-0.012486,1.153551,0.008981,1.104359
1.326500,-0.012410,1.153955,0.008978,1.105474
1.326800,-0.012334,1.154359,0.008975,1.106588
1.327100,-0.012240,1.154749,0.008971,1.107706
1.327400,-0.012110,1.155110,0.008964,1.108832
1.327700,-0.011979,1.155472,0.008958,1.109957
1.328000,-0.011849,1.155833,0.008952,1.111083
1.328300,-0.011718,1.156195,0.008946,1.112208
1.328600,-0.011587,1.156556,0.008940,1.113334
1.328900,-0.011457,1.156918,0.008934,1.114459
1.329200,-0.011284,1.157253,0.008925,1.115574
1.329500,-0.011090,1.157574,0.008916,1.116683
1.329800,-0.010896,1.157896,0.008907,1.117792
1.330100,-0.010702,1.158217,0.008897,1.118901
1.330400,-0.010508,1.158539,0.008888,1.120010
1.330700,-0.010314,1.158860,0.008879,1.121119
1.331000,-0.010120,1.159182,0.008869,1.122228
1.331300,-0.009853,1.159465,0.008858,1.123299
1.331600,-0.009586,1.159748,0.008846,1.124371
1.331900,-0.009319,1.160031,0.008834,1.125442
1.332200,-0.009052,1.160314,0.008823,1.126514
1.332500,-0.008786,1.160597,0.008811,1.127585
1.332800,-0.008519,1.160881,0.008800,1.128657
1.333100,-0.008224,1.161151,0.008787,1.129709
1.333400,-0.007875,1.161396,0.008773,1.130725
1.333700,-0.007525,1.161641,0.008759,1.131740
1.334000,-0.007176,1.161886,0.008745,1.132756
1.334300,-0.006826,1.162131,0.008731,1.133772
1.334600,-0.006477,1.162377,0.008717,1.134787
1.334900,-0.006128,1.162622,0.008703,1.135803
1.335200,-0.005716,1.162841,0.008686,1.136768
1.335500,-0.005274,1.163048,0.008666,1.137709
1.335800,-0.004832,1.163255,0.008646,1.138650
1.336100,-0.004389,1.163461,0.008627,1.139590
1.336400,-0.003947,1.163668,0.008607,1.140531
1.336700,-0.003505,1.163875,0.008588,1.141472
1.337000,-0.003062,1.164081,0.008568,1.142413
1.337300,-0.002517,1.164248,0.008538,1.143263
1.337600,-0.001971,1.164415,0.008508,1.144114
1.337900,-0.001425,1.164582,0.008478,1.144965
1.338200,-0.000879,1.164749,0.008448,1.145815
1.338500,-0.000334,1.164916,0.008418,1.146666
1.338800,0.000212,1.165083,0.008388,1.147517
1.339100,0.000796,1.165236,0.008354,1.148334
1.339400,0.001456,1.165362,0.008310,1.149085
1.339700,0.002117,1.165487,0.008266,1.149836
1.340000,0.002777,1.165612,0.008222,1.150587
1.340300,0.003437,1.165737,0.008178,1.151338
1.340600,0.004097,1.165862,0.008134,1.152089
1.340900,0.004758,1.165988,0.008091,1.152840
1.341200,0.005497,1.166084,0.008036,1.153522
1.341500,0.006275,1.166166,0.007975,1.154169
1.341800,0.007054,1.166249,0.007914,1.154816
1.342100,0.007832,1.166331,0.007854,1.155462
1.342400,0.008611,1.166413,0.007793,1.156109
1.342700,0.009389,1.166495,0.007733,1.156756
1.343000,0.010168,1.166578,0.007672,1.157403
1.343300,0.011079,1.166614,0.007586,1.157945
1.343600,0.011989,1.166651,0.007500,1.158487
1.343900,0.012900,1.166687,0.007414,1.159028
1.344200,0.013811,1.166724,0.007328,1.159570
1.344500,0.014721,1.166761,0.007242,1.160111
1.344800,0.015632,1.166797,0.007156,1.160653
1.345100,0.016592,1.166816,0.007060,1.161159
1.345400,0.017652,1.166801,0.006947,1.161593
1.345700,0.018711,1.166785,0.006834,1.162028
1.346000,0.019770,1.166770,0.006721,1.162463
1.346300,0.020829,1.166754,0.006607,1.162898
1.346600,0.021889,1.166738,0.006494,1.163332
1.346900,0.022948,1.166723,0.006381,1.163767
1.347200,0.024116,1.166665,0.006250,1.164129
1.347500,0.025338,1.166586,0.006110,1.164455
1.347800,0.026560,1.166508,0.005970,1.164782
1.348100,0.027783,1.166429,0.005831,1.165108
1.348400,0.029005,1.166350,0.005691,1.165434
1.348700,0.030227,1.166271,0.005552,1.165760
1.349000,0.031449,1.166193,0.005412,1.166086
1.349300,0.032833,1.166048,0.005242,1.166300
1.349600,0.034217,1.165904,0.005071,1.166515
1.349900,0.035601,1.165759,0.004901,1.166729
1.350200,0.036985,1.165615,0.004731,1.166944
1.350500,0.038369,1.165470,0.004560,1.167158
1.350800,0.039753,1.165326,0.004390,1.167373
1.351100,0.041191,1.165159,0.004209,1.167549
1.351400,0.042738,1.164946,0.004007,1.167648
1.351700,0.044285,1.164733,0.003805,1.167748
1.352000,0.045832,1.164520,0.003603,1.167847
1.352300,0.047378,1.164307,0.003401,1.167947
1.352600,0.048925,1.164094,0.003199,1.168046
1.352900,0.050472,1.163881,0.002997,1.168146
1.353200,0.052134,1.163613,0.002773,1.168167
1.353500,0.053854,1.163317,0.002538,1.168148
1.353800,0.055574,1.163021,0.002302,1.168130
1.354100,0.057294,1.162725,0.002067,1.168111
1.354400,0.059014,1.162429,0.001832,1.168092
1.354700,0.060734,1.162133,0.001596,1.168074
1.355000,0.062454,1.161837,0.001361,1.168055
1.355300,0.064343,1.161446,0.001093,1.167910
1.355600,0.066231,1.161055,0.000826,1.167764
1.355900,0.068120,1.160665,0.000558,1.167619
1.356200,0.070008,1.160274,0.000291,1.167473
1.356500,0.071896,1.159884,0.000023,1.167328
1.356800,0.073785,1.159493,-0.000244,1.167182
1.357100,0.075729,1.159068,-0.000519,1.166989
1.357400,0.077783,1.158572,-0.000807,1.166700
1.357700,0.079837,1.158076,-0.001095,1.166411
1.358000,0.081891,1.157581,-0.001383,1.166122
1.358300,0.083945,1.157085,-0.001671,1.165833
1.358600,0.085999,1.156589,-0.001959,1.165544
1.358900,0.088053,1.156094,-0.002248,1.165255
1.359200,0.090214,1.155519,-0.002548,1.164862
1.359500,0.092427,1.154905,-0.002854,1.164418
1.359800,0.094640,1.154291,-0.003160,1.163974
1.360100,0.096853,1.153678,-0.003466,1.163530
1.360400,0.099067,1.153064,-0.003772,1.163086
1.360700,0.101280,1.152450,-0.004078,1.162642
1.361000,0.103493,1.151836,-0.004384,1.162198
1.361300,0.105859,1.151089,-0.004708,1.161589
1.361600,0.108225,1.150343,-0.005032,1.160980
1.361900,0.110591,1.149596,-0.005355,1.160371
1.362200,0.112956,1.148849,-0.005679,1.159763
1.362500,0.115322,1.148103,-0.006003,1.159154
1.362800,0.117688,1.147356,-0.006327,1.158545
1.363100,0.120102,1.146559,-0.006655,1.157876
1.363400,0.122612,1.145663,-0.006990,1.157086
1.363700,0.125123,1.144766,-0.007326,1.156297
1.364000,0.127633,1.143870,-0.007662,1.155507
1.364300,0.130144,1.142973,-0.007997,1.154717
1.364600,0.132654,1.142077,-0.008333,1.153928
1.364900,0.135165,1.141180,-0.008668,1.153138
1.365200,0.137766,1.140171,-0.009012,1.152218
1.365500,0.140413,1.139106,-0.009360,1.151232
1.365800,0.143060,1.138040,-0.009707,1.150246
1.366100,0.145707,1.136975,-0.010055,1.149261
1.366400,0.148354,1.135909,-0.010402,1.148275
1.366700,0.151001,1.134844,-0.010750,1.147289
1.367000,0.153648,1.133779,-0.011097,1.146304
1.367300,0.156422,1.132523,-0.011458,1.145105
1.367600,0.159197,1.131268,-0.011818,1.143906
1.367900,0.161971,1.130013,-0.012178,1.142708
1.368200,0.164745,1.128757,-0.012538,1.141509
1.368500,0.167520,1.127502,-0.012898,1.140310
1.368800,0.170294,1.126247,-0.013258,1.139112
1.369100,0.173107,1.124921,-0.013624,1.137835
1.369400,0.175999,1.123453,-0.014000,1.136404
1.369700,0.178891,1.121986,-0.014375,1.134973
1.370000,0.181783,1.120519,-0.014751,1.133541
1.370300,0.184675,1.119052,-0.015127,1.132110
1.370600,0.187567,1.117584,-0.015503,1.130679
1.370900,0.190459,1.116117,-0.015879,1.129247
1.371200,0.193423,1.114493,-0.016267,1.127647
1.371500,0.196423,1.112791,-0.016662,1.125962
1.371800,0.199422,1.111089,-0.017056,1.124277
1.372100,0.202421,1.109387,-0.017451,1.122592
1.372400,0.205421,1.107685,-0.017845,1.120908
1.372700,0.208420,1.105984,-0.018240,1.119223
1.373000,0.211420,1.104282,-0.018634,1.117538
1.373300,0.214516,1.102324,-0.019046,1.115579
1.373600,0.217612,1.100365,-0.019458,1.113620
1.373900,0.220708,1.098407,-0.019869,1.111660
1.374200,0.223804,1.096449,-0.020281,1.109701
1.374500,0.226900,1.094491,-0.020693,1.107742
1.374800,0.229996,1.092533,-0.021104,1.105783
1.375100,0.233121,1.090483,-0.021514,1.103722
1.375400,0.236302,1.088250,-0.021920,1.101459
1.375700,0.239483,1.086017,-0.022325,1.099196
1.376000,0.242665,1.083784,-0.022730,1.096932
1.376300,0.245846,1.081551,-0.023136,1.094669
1.376600,0.249028,1.079318,-0.023541,1.092405
1.376900,0.252209,1.077085,-0.023947,1.090142
1.377200,0.255440,1.074659,-0.024316,1.087664
1.377500,0.258695,1.072136,-0.024669,1.085080
1.377800,0.261950,1.069613,-0.025021,1.082496
1.378100,0.265205,1.067091,-0.025373,1.079911
1.378400,0.268460,1.064568,-0.025725,1.077327
1.378700,0.271715,1.062045,-0.026077,1.074743
1.379000,0.274970,1.059522,-0.026429,1.072158
1.379300,0.278287,1.056700,-0.026675,1.069251
1.379600,0.281604,1.053878,-0.026922,1.066344
1.379900,0.284921,1.051056,-0.027168,1.063436
1.380200,0.288238,1.048234,-0.027414,1.060529
1.380500,0.291554,1.045412,-0.027660,1.057621
1.380800,0.294871,1.042590,-0.027907,1.054714
1.381100,0.298205,1.039666,-0.028096,1.051697
1.381400,0.301571,1.036539,-0.028173,1.048461
1.381700,0.304937,1.033412,-0.028250,1.045225
1.382000,0.308303,1.030286,-0.028326,1.041990
1.382300,0.311669,1.027159,-0.028403,1.038754
1.382600,0.315036,1.024032,-0.028480,1.035518
1.382900,0.318402,1.020905,-0.028556,1.032282
1.383200,0.321793,1.017574,-0.028471,1.028827
1.383500,0.325196,1.014141,-0.028306,1.025262
1.383800,0.328599,1.010707,-0.028140,1.021697
1.384100,0.332002,1.007274,-0.027974,1.018132
1.384400,0.335405,1.003841,-0.027808,1.014567
1.384700,0.338808,1.000407,-0.027643,1.011003
1.385000,0.342211,0.996974,-0.027477,1.007438
1.385300,0.345638,0.993234,-0.026987,1.003545
1.385600,0.349066,0.989495,-0.026497,0.999652
1.385900,0.352493,0.985755,-0.026007,0.995759
1.386200,0.355920,0.982015,-0.025517,0.991866
1.386500,0.359348,0.978276,-0.025027,0.987973
1.386800,0.362775,0.974536,-0.024537,0.984081
1.387100,0.366206,0.970695,-0.023909,0.980080
1.387400,0.369645,0.966651,-0.023005,0.975863
1.387700,0.373084,0.962607,-0.022100,0.971647
1.388000,0.376522,0.958564,-0.021196,0.967430
1.388300,0.379961,0.954520,-0.020291,0.963214
1.388600,0.383400,0.950476,-0.019387,0.958997
1.388900,0.386839,0.946432,-0.018482,0.954780
1.389200,0.390277,0.942189,-0.017239,0.950353
1.389500,0.393715,0.937845,-0.015826,0.945820
1.389800,0.397152,0.933502,-0.014414,0.941287
1.390100,0.400590,0.929158,-0.013001,0.936753
1.390400,0.404028,0.924814,-0.011589,0.932220
1.390700,0.407466,0.920471,-0.010176,0.927687
1.391000,0.410903,0.916127,-0.008763,0.923154
1.391300,0.414327,0.911492,-0.006759,0.918319
1.391600,0.417751,0.906856,-0.004755,0.913484
1.391900,0.421175,0.902221,-0.002751,0.908649
1.392200,0.424599,0.897585,-0.000747,0.903815
1.392500,0.428023,0.892950,0.001257,0.898980
1.392800,0.431447,0.888314,0.003261,0.894145
1.393100,0.434863,0.883586,0.005475,0.889218
1.393400,0.438261,0.878671,0.008110,0.884108
1.393700,0.441659,0.873757,0.010745,0.878998
1.394000,0.445057,0.868843,0.013379,0.873888
1.394300,0.448455,0.863929,0.016014,0.868778
1.394600,0.451853,0.859015,0.018649,0.863668
1.394900,0.455251,0.854101,0.021284,0.858558
1.395200,0.458624,0.849015,0.024337,0.853288
1.395500,0.461984,0.843843,0.027598,0.847937
1.395800,0.465345,0.838671,0.030859,0.842587
1.396100,0.468705,0.833500,0.034120,0.837237
1.396400,0.472065,0.828328,0.037381,0.831886
1.396700,0.475425,0.823156,0.040642,0.826536
1.397000,0.478786,0.817985,0.043903,0.821186
1.397300,0.482104,0.812614,0.047689,0.815620
1.397600,0.485421,0.807244,0.051474,0.810054
1.397900,0.488739,0.801873,0.055260,0.804488
1.398200,0.492057,0.796502,0.059045,0.798922
1.398500,0.495375,0.791132,0.062831,0.793356
1.398800,,,0.067047,0.787618
1.399100,,,0.071262,0.781879
1.399400,,,0.075478,0.776141
1.399700,,,0.079694,0.770402
1.400000,,,0.083910,0.764664
1.400300,,,0.088424,0.758879
1.400600,,,0.092970,0.753073
1.400900,,,0.097663,0.747189
1.401200,,,0.102356,0.741305
1.401500,,,0.107144,0.735385
1.401800,,,0.112120,0.729390
1.402100,,,0.117095,0.723396
1.402400,,,0.122071,0.717402
1.402700,,,0.127047,0.711407
1.403000,,,0.132023,0.705413
1.403300,,,0.137378,0.699250
1.403600,,,0.142734,0.693086
1.403900,,,0.148090,0.686923
1.404200,,,0.153445,0.680759
1.404500,,,0.158801,0.674596
1.404800,,,0.164157,0.668432
1.405100,,,0.169629,0.662206
1.405400,,,0.175336,0.655853
1.405700,,,0.181042,0.649501
1.406000,,,0.186749,0.643148
1.406300,,,0.192455,0.636796
1.406600,,,0.198162,0.630443
1.406900,,,0.203868,0.624091
1.407200,,,0.209757,0.617621
1.407500,,,0.215737,0.611094
1.407800,,,0.221717,0.604566
1.408100,,,0.227697,0.598039
1.408400,,,0.233677,0.591511
1.408700,,,0.239657,0.584983
1.409000,,,0.245637,0.578456
1.409300,,,0.251816,0.571768
1.409600,,,0.257995,0.565081
1.409900,,,0.264173,0.558394
1.410200,,,0.270352,0.551706
1.410500,,,0.276531,0.545019
1.410800,,,0.282709,0.538331
1.411100,,,0.288931,0.531595
1.411400,,,0.295241,0.524761
1.411700,,,0.301550,0.517926
1.412000,,,0.307859,0.511092
1.412300,,,0.314169,0.504258
1.412600,,,0.320478,0.497423
1.412900,,,0.326787,0.490589
1.413200,,,0.333144,0.483659
1.413500,,,0.339523,0.476681
1.413800,,,0.345903,0.469704
1.414100,,,0.352283,0.462726
1.414400,,,0.358663,0.455748
1.414700,,,0.365042,0.448771
1.415000,,,0.371422,0.441793
1.415300,,,0.377820,0.434695
1.415600,,,0.384218,0.427598
1.415900,,,0.390616,0.420500
1.416200,,,0.397015,0.413403
1.416500,,,0.403413,0.406305
1.416800,,,0.409811,0.399208
1.417100,,,0.416203,0.392105
1.417400,,,0.422582,0.384993
1.417700,,,0.428961,0.377881
1.418000,,,0.435340,0.370769
1.418300,,,0.441719,0.363657
1.418600,,,0.448085,0.356583
1.418900,,,0.454422,0.349584
1.419200,,,0.460759,0.342585
1.419500,,,0.467096,0.335587
1.419800,,,0.473433,0.328588
1.420100,,,0.479759,0.321625
1.420400,,,0.486056,0.314758
1.420700,,,0.492340,0.307936
1.421000,,,0.498605,0.301182
1.421300,,,0.504870,0.294428
1.421600,,,0.511092,0.287836
1.421900,,,0.517291,0.281325
1.422200,,,0.523491,0.274814
1.422500,,,0.529690,0.268304
1.422800,,,0.535890,0.261793
1.423100,,,0.542051,0.255434
1.423400,,,0.548135,0.249377
1.423700,,,0.554219,0.243321
1.424000,,,0.560303,0.237264
1.424300,,,0.566388,0.231208
1.424600,,,0.572472,0.225151
1.424900,,,0.578556,0.219094
1.425200,,,0.584540,0.213453
1.425500,,,0.590473,0.208019
1.425800,,,0.596407,0.202585
1.426100,,,0.602341,0.197150
1.426400,,,0.608274,0.191716
1.426700,,,0.614208,0.186282
1.427000,,,0.620141,0.180848
1.427300,,,0.625902,0.176140
1.427600,,,0.631662,0.171432
1.427900,,,0.637422,0.166725
1.428200,,,0.643182,0.162017
1.428500,,,0.648942,0.157309
1.428800,,,0.654703,0.152601
1.429100,,,0.660398,0.148152
1.429400,,,0.665964,0.144221
1.429700,,,0.671530,0.140290
1.430000,,,0.677096,0.136358
1.430300,,,0.682662,0.132427
1.430600,,,0.688228,0.128496
1.430900,,,0.693794,0.124564
1.431200,,,0.699227,0.121109
1.431500,,,0.704594,0.117892
1.431800,,,0.709961,0.114674
1.432100,,,0.715328,0.111457
1.432400,,,0.720695,0.108239
1.432700,,,0.726062,0.105022
1.433000,,,0.731428,0.101805
1.433300,,,0.736574,0.099257
1.433600,,,0.741720,0.096709
1.433900,,,0.746866,0.094161
1.434200,,,0.752012,0.091613
1.434500,,,0.757157,0.089065
1.434800,,,0.762303,0.086517
1.435100,,,0.767361,0.084183
1.435400,,,0.772244,0.082276
1.435700,,,0.777127,0.080370
1.436000,,,0.782009,0.078463
1.436300,,,0.786892,0.076556
1.436600,,,0.791775,0.074650
1.436900,,,0.796657,0.072743
1.437200,,,0.801362,0.071157
1.437500,,,0.805978,0.069732
1.437800,,,0.810594,0.068306
1.438100,,,0.815210,0.066881
1.438400,,,0.819826,0.065455
1.438700,,,0.824442,0.064030
1.439000,,,0.829058,0.062604
1.439300,,,0.833423,0.061496
1.439600,,,0.837788,0.060388
1.439900,,,0.842153,0.059280
1.440200,,,0.846518,0.058172
1.440500,,,0.850883,0.057064
1.440800,,,0.855248,0.055956
1.441100,,,0.859524,0.054926
1.441400,,,0.863621,0.054051
1.441700,,,0.867718,0.053176
1.442000,,,0.871815,0.052301
1.442300,,,0.875911,0.051425
1.442600,,,0.880008,0.050550
1.442900,,,0.884105,0.049675
1.443200,,,0.888013,0.048913
1.443500,,,0.891827,0.048206
1.443800,,,0.895641,0.047500
1.444100,,,0.899455,0.046794
1.444400,,,0.903269,0.046087
1.444700,,,0.907083,0.045381
1.445000,,,0.910897,0.044675
1.445300,,,0.914432,0.044086
1.445600,,,0.917968,0.043497
1.445900,,,0.921503,0.042908
1.446200,,,0.925039,0.042319
1.446500,,,0.928574,0.041730
1.446800,,,0.932110,0.041141
1.447100,,,0.935553,0.040581
1.447400,,,0.938813,0.040077
1.447700,,,0.942073,0.039573
1.448000,,,0.945333,0.039069
1.448300,,,0.948593,0.038565
1.448600,,,0.951852,0.038061
1.448900,,,0.955112,0.037557
1.449200,,,0.958194,0.037093
1.449500,,,0.961187,0.036649
1.449800,,,0.964179,0.036204
1.450100,,,0.967172,0.035760
1.450400,,,0.970164,0.035316
1.450700,,,0.973157,0.034872
1.451000,,,0.976150,0.034427
1.451300,,,0.978885,0.034026
1.451600,,,0.981621,0.033625
1.451900,,,0.984357,0.033223
1.452200,,,0.987093,0.032822
1.452500,,,0.989829,0.032420
1.452800,,,0.992565,0.032019
1.453100,,,0.995219,0.031628
1.453400,,,0.997711,0.031259
1.453700,,,1.000204,0.030890
1.454000,,,1.002696,0.030521
1.454300,,,1.005188,0.030152
1.454600,,,1.007680,0.029783
1.454900,,,1.010173,0.029414
1.455200,,,1.012512,0.029066
1.455500,,,1.014776,0.028727
1.455800,,,1.017039,0.028388
1.456100,,,1.019302,0.028049
1.456400,,,1.021565,0.027711
1.456700,,,1.023829,0.027372
1.457000,,,1.026092,0.027033
1.457300,,,1.028142,0.026725
1.457600,,,1.030192,0.026417
1.457900,,,1.032242,0.026109
1.458200,,,1.034292,0.025801
1.458500,,,1.036342,0.025493
1.458800,,,1.038392,0.025185
1.459100,,,1.040376,0.024885
1.459400,,,1.042229,0.024601
1.459700,,,1.044082,0.024317
1.460000,,,1.045935,0.024034
1.460300,,,1.047788,0.023750
1.460600,,,1.049641,0.023466
1.460900,,,1.051494,0.023182
1.461200,,,1.053227,0.022903
1.461500,,,1.054900,0.022627
1.461800,,,1.056572,0.022350
1.462100,,,1.058245,0.022074
1.462400,,,1.059918,0.021797
1.462700,,,1.061590,0.021520
1.463000,,,1.063263,0.021244
1.463300,,,1.064771,0.020962
1.463600,,,1.066280,0.020680
1.463900,,,1.067788,0.020398
1.464200,,,1.069297,0.020117
1.464500,,,1.070805,0.019835
1.464800,,,1.072313,0.019553
1.465100,,,1.073772,0.019270
1.465400,,,1.075131,0.018984
1.465700,,,1.076490,0.018699
1.466000,,,1.077849,0.018414
1.466300,,,1.079207,0.018128
1.466600,,,1.080566,0.017843
1.466900,,,1.081925,0.017557
1.467200,,,1.083193,0.017276
1.467500,,,1.084416,0.016996
1.467800,,,1.085639,0.016717
1.468100,,,1.086862,0.016437
1.468400,,,1.088085,0.016158
1.468700,,,1.089308,0.015878
1.469000,,,1.090531,0.015599
1.469300,,,1.091631,0.015334
1.469600,,,1.092730,0.015068
1.469900,,,1.093830,0.014803
1.470200,,,1.094929,0.014538
1.470500,,,1.096029,0.014273
1.470800,,,1.097128,0.014008
1.471100,,,1.098190,0.013749
1.471400,,,1.099178,0.013504
1.471700,,,1.100165,0.013259
1.472000,,,1.101153,0.013014
1.472300,,,1.102140,0.012769
1.472600,,,1.103128,0.012524
1.472900,,,1.104115,0.012279
1.473200,,,1.105035,0.012050
1.473500,,,1.105921,0.011829
1.473800,,,1.106807,0.011608
1.474100,,,1.107693,0.011387
1.474400,,,1.108579,0.011166
1.474700,,,1.109465,0.010945
1.475000,,,1.110351,0.010724
1.475300,,,1.111147,0.010530
1.475600,,,1.111942,0.010336
1.475900,,,1.112737,0.010143
1.476200,,,1.113533,0.009949
1.476500,,,1.114328,0.009755
