 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 5.167311177911056e-06  1.300519985727671e+00  5.565424264224992e+00  1.007768740015223e+00  2.265501465852735e+00  3.795889511046369e-03 
 5.167370002222112e-06  1.300359819243044e+00  5.565543693679325e+00  1.005484876609088e+00  2.263483738842846e+00  3.820369722959072e-03 
 5.167487650844225e-06  1.300039486273791e+00  5.565777164907622e+00  1.000978295216413e+00  2.259451789008277e+00  3.872591361400168e-03 
 5.167722948088450e-06  1.299398820335286e+00  5.566226056814758e+00  9.921671038543280e-01  2.251404695273780e+00  3.979820871897743e-03 
 5.168017062999753e-06  1.298598006002340e+00  5.566775250643893e+00  9.812739582082628e-01  2.241378437193799e+00  4.086841815457376e-03 
 5.168311177911056e-06  1.297797191669392e+00  5.567336664209241e+00  9.702174937642098e-01  2.231388315610737e+00  4.134205123939694e-03 
 5.168370000893317e-06  1.297637177490835e+00  5.567451858641310e+00  9.679695195692517e-01  2.229395348867504e+00  4.134135584294540e-03 
 5.168487646857839e-06  1.297317149133723e+00  5.567686420568634e+00  9.634229333991442e-01  2.225412876049749e+00  4.125665236422549e-03 
 5.168722938786881e-06  1.296677092419498e+00  5.568174539611142e+00  9.541006997453110e-01  2.217464496891102e+00  4.074698271686827e-03 
 5.169017058348967e-06  1.295877008875348e+00  5.568810545165233e+00  9.421357277837643e-01  2.207560737206586e+00  3.970653584524086e-03 
 5.169311177911053e-06  1.295076925331198e+00  5.569454429148489e+00  9.300713918108130e-01  2.197692534170525e+00  3.859047603441468e-03 
 5.169370001823471e-06  1.294877469633643e+00  5.569582988302196e+00  9.276603537252726e-01  2.195723870799998e+00  3.839326088531436e-03 
 5.169487649648305e-06  1.294478558238533e+00  5.569836978446154e+00  9.228744314779505e-01  2.191789954137356e+00  3.808511026790029e-03 
 5.169722945297974e-06  1.293680735448314e+00  5.570325422175860e+00  9.135292368235497e-01  2.183938476706881e+00  3.789931007638359e-03 
 5.170017061604514e-06  1.292683467999199e+00  5.570893720094133e+00  9.023369749154000e-01  2.174155787495895e+00  3.841646081049532e-03 
 5.170311177911054e-06  1.291686200550086e+00  5.571420443612568e+00  8.916228042285468e-01  2.164408376123219e+00  3.951804310894147e-03 
 5.170370001172361e-06  1.291557611636863e+00  5.571520737398424e+00  8.895378709136850e-01  2.162463835364202e+00  3.977404331472201e-03 
 5.170487647694977e-06  1.291300433810416e+00  5.571719828364242e+00  8.853842111885513e-01  2.158578144466536e+00  4.022354401008954e-03 
 5.170722940740209e-06  1.290786078157521e+00  5.572116920369491e+00  8.770837274671237e-01  2.150823010177975e+00  4.077122597983873e-03 
 5.171017059325632e-06  1.290143128609717e+00  5.572623556494756e+00  8.665773402713910e-01  2.141160295976392e+00  4.072858466734885e-03 
 5.171311177911054e-06  1.289500179061912e+00  5.573148372433629e+00  8.558484690972676e-01  2.131532471471939e+00  3.995406403063839e-03 
 5.171370001628139e-06  1.289264818546476e+00  5.573255704557489e+00  8.536738441586351e-01  2.129611789446550e+00  3.974923810517339e-03 
 5.171487649062308e-06  1.288794097515599e+00  5.573471322429040e+00  8.493128036824942e-01  2.125773767438943e+00  3.939827214708203e-03 
 5.171722943930646e-06  1.287852655453847e+00  5.573903419011926e+00  8.405785037862614e-01  2.118113736361193e+00  3.899531983385884e-03 
 5.172017060920850e-06  1.286675859259314e+00  5.574435841314187e+00  8.297475402340808e-01  2.108569594867275e+00  3.908019747186131e-03 
 5.172311177911053e-06  1.285499063064781e+00  5.574952311932415e+00  8.190999948996875e-01  2.099059903617545e+00  3.976275819745467e-03 
 5.172370001309094e-06  1.285386823453093e+00  5.575053476676447e+00  8.169950125965642e-01  2.097162789155242e+00  3.992611850662797e-03 
 5.172487648105175e-06  1.285162344229719e+00  5.575254589919281e+00  8.127988387733751e-01  2.093371866862571e+00  4.017564398495210e-03 
 5.172722941697338e-06  1.284713385782970e+00  5.575652140470297e+00  8.044593693987991e-01  2.085805870132293e+00  4.033173262470768e-03 
 5.173017059804196e-06  1.284152185593870e+00  5.576142414784381e+00  7.941096274082469e-01  2.076378866411972e+00  3.995997568672749e-03 
 5.173311177911054e-06  1.283590985404769e+00  5.576625266100400e+00  7.838433437180896e-01  2.066985949087531e+00  3.910791699588856e-03 
 5.173370001532425e-06  1.283339672944167e+00  5.576720335335539e+00  7.818072826644027e-01  2.065112138062407e+00  3.893744843111335e-03 
 5.173487648775168e-06  1.282837048022960e+00  5.576908533280896e+00  7.777575536859587e-01  2.061367787062911e+00  3.870785923218989e-03 
 5.173722943260654e-06  1.281831798180546e+00  5.577275118362804e+00  7.697715009004185e-01  2.053894766681050e+00  3.872608737857774e-03 
 5.174017060585853e-06  1.280575239217012e+00  5.577715936784585e+00  7.599895586917569e-01  2.044583736826964e+00  3.947169915598181e-03 
 5.174311177911052e-06  1.279318680253477e+00  5.578144145007984e+00  7.503511047604690e-01  2.035306460084891e+00  4.073156321510396e-03 
 5.174370001376093e-06  1.279043369347773e+00  5.578228436106997e+00  7.484386836926973e-01  2.033455730667030e+00  4.104957043772117e-03 
 5.174487648306172e-06  1.278492747536368e+00  5.578397254762884e+00  7.446105724244347e-01  2.029757510374072e+00  4.171017538418198e-03 
 5.174722942166331e-06  1.277391503913559e+00  5.578740661038155e+00  7.368848295303820e-01  2.022376582708429e+00  4.305570659411728e-03 
 5.175017060038692e-06  1.276014946824171e+00  5.579192774271474e+00  7.269575856871739e-01  2.013180253614127e+00  4.457438160223148e-03 
 5.175311177911053e-06  1.274638389734762e+00  5.579681553532758e+00  7.166009202885277e-01  2.004017190081653e+00  4.573883069738827e-03 
 5.175370001485526e-06  1.273167953975900e+00  5.579781592671000e+00  7.145031691336783e-01  2.002189232361364e+00  4.641780608174884e-03 
 5.175487648634470e-06  1.270227082458197e+00  5.579979334577382e+00  7.103355561604872e-01  1.998536503301490e+00  4.885055049577147e-03 
 5.175722942932359e-06  1.264345339422790e+00  5.580379773696524e+00  7.019444922120073e-01  1.991246308636916e+00  5.793455867326713e-03 
 5.176017060421706e-06  1.256993170202869e+00  5.580959657573875e+00  6.905318889101011e-01  1.982162881020016e+00  7.465454906025570e-03 
 5.176311177911053e-06  1.249641000982949e+00  5.581743602473455e+00  6.767424197828404e-01  1.973111899629020e+00  9.391440412770180e-03 
 5.176370001408923e-06  1.248260332897804e+00  5.581935699415976e+00  6.735733765385987e-01  1.971306227919318e+00  9.790997308712690e-03 
 5.176487648404662e-06  1.245498996727515e+00  5.582359134168984e+00  6.667787329239445e-01  1.967697937256701e+00  1.055765355639693e-02 
 5.176722942396140e-06  1.239976324386936e+00  5.583419580746456e+00  6.507098387529595e-01  1.960495804667574e+00  1.189796547871680e-02 
 5.177017060153595e-06  1.233072977668351e+00  5.585188947683779e+00  6.254913463321685e-01  1.951520407419687e+00  1.316872878750530e-02 
 5.177311177911051e-06  1.226169630949766e+00  5.587433966052007e+00  5.948076441023460e-01  1.942574742060774e+00  1.403984917588730e-02 
 5.177370001462542e-06  1.225513930793842e+00  5.587949035954996e+00  5.879135553490045e-01  1.940789733639338e+00  1.413254533355257e-02 
 5.177487648565523e-06  1.224202530481993e+00  5.589018841313956e+00  5.736756831369547e-01  1.937222460993480e+00  1.422927787029238e-02 
 5.177722942771488e-06  1.221579729858286e+00  5.591295117519218e+00  5.436777497193930e-01  1.930100947125276e+00  1.411404337592614e-02 
 5.178017060341269e-06  1.218301231170635e+00  5.594239620614607e+00  5.051808545219671e-01  1.921224002009099e+00  1.368703471627697e-02 
 5.178311177911051e-06  1.215022732482983e+00  5.597089975614567e+00  4.679680023796919e-01  1.912374948241475e+00  1.327937440962046e-02 
 5.178370001425007e-06  1.214532360467740e+00  5.597637104107803e+00  4.608192438787881e-01  1.910609050416825e+00  1.320908263752330e-02 
 5.178487648452920e-06  1.213551616437253e+00  5.598695395881773e+00  4.469587524231997e-01  1.907079964072713e+00  1.309464152352291e-02 
 5.178722942508745e-06  1.211590128376280e+00  5.600619981059628e+00  4.215550112726874e-01  1.900034929422098e+00  1.300565125361430e-02 
 5.179017060209899e-06  1.209138267204908e+00  5.602649653008187e+00  3.943118669413650e-01  1.891254387984766e+00  1.313259119746135e-02 
 5.179311177911052e-06  1.206686406033536e+00  5.604310939071745e+00  3.714702304604600e-01  1.882503145006203e+00  1.340950474200753e-02 
 5.179370001451282e-06  1.206104158985256e+00  5.604595410045445e+00  3.674722706483919e-01  1.880757025143323e+00  1.348215835055555e-02 
 5.179487648531743e-06  1.204939664888696e+00  5.605142196254615e+00  3.597392785055433e-01  1.877267669345101e+00  1.362654511826378e-02 
 5.179722942692666e-06  1.202610676695569e+00  5.606167729875009e+00  3.450829366992707e-01  1.870302832165500e+00  1.385806203116147e-02 
 5.180017060301857e-06  1.199699442364415e+00  5.607407786684329e+00  3.272698119448023e-01  1.861623568263587e+00  1.393516628019853e-02 
 5.180311177911049e-06  1.196788208033261e+00  5.608678790577585e+00  3.091098250834392e-01  1.852974176419791e+00  1.371979041714155e-02 
 5.180370001432887e-06  1.196242938455946e+00  5.608940528298296e+00  3.053919226408794e-01  1.851248476735202e+00  1.363320182964145e-02 
 5.180487648476563e-06  1.195152399301308e+00  5.609473959476983e+00  2.978408470932834e-01  1.847799930217149e+00  1.342916567924135e-02 
 5.180722942563917e-06  1.192971320992033e+00  5.610574589088455e+00  2.823526085469155e-01  1.840916478199903e+00  1.291382756321013e-02 
 5.181017060237483e-06  1.190244972508719e+00  5.611957024436357e+00  2.629361776904204e-01  1.832338413835257e+00  1.218871432813984e-02 
 5.181311177911049e-06  1.187518624025404e+00  5.613260784916587e+00  2.444655740272594e-01  1.823789736474291e+00  1.152526289759237e-02 
 5.181370001445762e-06  1.187012885535774e+00  5.613506082167344e+00  2.409559930315908e-01  1.822084121794593e+00  1.140697834847515e-02 
 5.181487648515189e-06  1.186001408556507e+00  5.613976444515362e+00  2.341753064491314e-01  1.818675735337631e+00  1.119241444531838e-02 
 5.181722942654042e-06  1.183978454597974e+00  5.614808084413122e+00  2.218965405106132e-01  1.811872674783303e+00  1.087829492372805e-02 
 5.182017060282546e-06  1.181449762537236e+00  5.615628833770499e+00  2.091095565428560e-01  1.803395525937214e+00  1.069349889733218e-02 
 5.182311177911050e-06  1.178921070476498e+00  5.616227972725303e+00  1.989021439697467e-01  1.794948486175533e+00  1.067716728978496e-02 
 5.182370001436750e-06  1.178412653946228e+00  5.616318761229237e+00  1.971980332618415e-01  1.793263309911385e+00  1.069330308257577e-02 
 5.182487648488152e-06  1.177395820885680e+00  5.616486071978866e+00  1.939529731364473e-01  1.789895890705513e+00  1.072813749049573e-02 
 5.182722942590955e-06  1.175362154764585e+00  5.616774553504272e+00  1.879831852609044e-01  1.783175146796992e+00  1.077953812679056e-02 
 5.183017060251003e-06  1.172820071840586e+00  5.617102003247233e+00  1.808677362945161e-01  1.774801409257221e+00  1.074493324862402e-02 
 5.183311177911050e-06  1.170277988916587e+00  5.617446871088092e+00  1.735020037686041e-01  1.766458022050181e+00  1.055713290443094e-02 
 5.183370001443059e-06  1.169739734646844e+00  5.617520576929932e+00  1.719672584419243e-01  1.764793591729244e+00  1.049814492241552e-02 
 5.183487648507078e-06  1.168663226107350e+00  5.617675170770929e+00  1.688094068738764e-01  1.761467634647956e+00  1.036671200152739e-02 
 5.183722942635117e-06  1.166510209028361e+00  5.618014679032427e+00  1.621208456337513e-01  1.754829608685657e+00  1.005598271427743e-02 
 5.184017060273082e-06  1.163818937881689e+00  5.618472705579467e+00  1.533368063278573e-01  1.746558779894429e+00  9.633048371064490e-03 
 5.184311177911047e-06  1.161127666735016e+00  5.618925670929723e+00  1.445836865417220e-01  1.738317752250691e+00  9.248002124614629e-03 
 5.184370001438640e-06  1.160582337903374e+00  5.619013156757264e+00  1.428658277464763e-01  1.736673719589629e+00  9.180496392986015e-03 
 5.184487648493826e-06  1.159491680240082e+00  5.619180588565183e+00  1.395159408103694e-01  1.733388517549854e+00  9.060497923620403e-03 
 5.184722942604199e-06  1.157310364913499e+00  5.619470408308511e+00  1.333317612886589e-01  1.726831871062392e+00  8.898595640133067e-03 
 5.185017060257623e-06  1.154583720611958e+00  5.619733641657404e+00  1.267355027137143e-01  1.718662678907921e+00  8.841710109088297e-03 
 5.185311177911048e-06  1.151857076310417e+00  5.619888852318240e+00  1.213705208339348e-01  1.710523357841462e+00  8.913974011846904e-03 
 5.185370001441733e-06  1.151302830664771e+00  5.619905331643293e+00  1.204632109089516e-01  1.708899683601304e+00  8.944552971783537e-03 
 5.185487648503103e-06  1.150194339373487e+00  5.619930310506105e+00  1.187379026089133e-01  1.705655222873643e+00  9.011268674441908e-03 
 5.185722942625842e-06  1.147977356790919e+00  5.619953215189364e+00  1.155837640635866e-01  1.699180161714738e+00  9.151745216513518e-03 
 5.186017060268445e-06  1.145206128664668e+00  5.619960203175090e+00  1.118543117215438e-01  1.691113060464861e+00  9.295153722746363e-03 
 5.186311177911048e-06  1.142434900538410e+00  5.619975967246425e+00  1.079777622367288e-01  1.683075791642035e+00  9.362750140425646e-03 
 5.186370001439569e-06  1.141865927686195e+00  5.619981839070878e+00  1.071645854263892e-01  1.681472513289163e+00  9.364703732039459e-03 
 5.186487648496611e-06  1.140727981981772e+00  5.619998224840277e+00  1.054798407368480e-01  1.678268813434044e+00  9.359269047905627e-03 
 5.186722942610693e-06  1.138452090572927e+00  5.620052891511988e+00  1.018362169405691e-01  1.671875085115514e+00  9.309401405388940e-03 
 5.187017060260870e-06  1.135607226238613e+00  5.620153869320880e+00  9.686891088485083e-02  1.663909213169259e+00  9.197857360405237e-03 
 5.187311177911047e-06  1.132762361904300e+00  5.620270501765332e+00  9.168831954970358e-02  1.655972656946609e+00  9.071482005296616e-03 
 5.187370001441083e-06  1.132172747188848e+00  5.620294720531279e+00  9.063782010981924e-02  1.654389448779701e+00  9.047178637921149e-03 
 5.187487648501154e-06  1.130993517757945e+00  5.620340731951993e+00  8.856280613461820e-02  1.651225842649489e+00  9.005339240097499e-03 
 5.187722942621295e-06  1.128635058896148e+00  5.620414791390747e+00  8.461183167094077e-02  1.644912111101390e+00  8.959300020791261e-03 
 5.188017060266171e-06  1.125686985372030e+00  5.620460944165337e+00  8.019446900827631e-02  1.637045964887216e+00  8.977243092346043e-03 
 5.188311177911048e-06  1.122738911847913e+00  5.620449586633420e+00  7.642420573333197e-02  1.629208944395058e+00  9.068010555040473e-03 
 5.188370001440023e-06  1.122133819827525e+00  5.620439167437656e+00  7.576182791940766e-02  1.627645622136609e+00  9.096059946358537e-03 
 5.188487648497973e-06  1.120923635786751e+00  5.620413008130487e+00  7.449651436958504e-02  1.624521783673826e+00  9.157250100919612e-03 
 5.188722942613874e-06  1.118503267705192e+00  5.620340364644101e+00  7.218974662785627e-02  1.618287569682548e+00  9.292437880915827e-03 
 5.189017060262461e-06  1.115477807565075e+00  5.620226268569104e+00  6.955093297295889e-02  1.610520761164433e+00  9.456260022357554e-03 
 5.189311177911048e-06  1.112452347424957e+00  5.620105519359814e+00  6.695856058875904e-02  1.602782947018399e+00  9.583986562724078e-03 
 5.189370001440765e-06  1.111833182585071e+00  5.620081358679833e+00  6.643586042305571e-02  1.601239443529081e+00  9.603720483003286e-03 
 5.189487648500200e-06  1.110594852905289e+00  5.620034894093133e+00  6.536578162267404e-02  1.598155217162438e+00  9.637690300262847e-03 
 5.189722942619070e-06  1.108118193545726e+00  5.619952187005080e+00  6.309258496614234e-02  1.592000080011149e+00  9.679563405285307e-03 
 5.190017060265059e-06  1.105022369373622e+00  5.619867121046311e+00  6.001295152398711e-02  1.584331780233337e+00  9.689799523648901e-03 
 5.190311177911049e-06  1.101926545201517e+00  5.619794836340585e+00  5.675986776005004e-02  1.576692059725164e+00  9.670605631058038e-03 
 5.190370001440246e-06  1.101290666524216e+00  5.619781599383995e+00  5.609178609999788e-02  1.575168115638679e+00  9.664401770425712e-03 
 5.190487648498642e-06  1.100018909169615e+00  5.619754546979332e+00  5.476046777226884e-02  1.572122966349340e+00  9.653931584857389e-03 
 5.190722942615434e-06  1.097475394460412e+00  5.619693821714668e+00  5.216643862712544e-02  1.566045797199017e+00  9.646232861960868e-03 
 5.191017060263241e-06  1.094296001054249e+00  5.619596584731910e+00  4.915681491941370e-02  1.558474646355722e+00  9.667980345497540e-03 
 5.191311177911049e-06  1.091116607648087e+00  5.619468749487381e+00  4.648646419148861e-02  1.550931791131161e+00  9.724542554231164e-03 
 5.191370001440610e-06  1.090465841869992e+00  5.619438618527884e+00  4.600315965670632e-02  1.549427183651634e+00  9.741155074213026e-03 
 5.191487648499734e-06  1.089164310313794e+00  5.619374876421812e+00  4.507538426649660e-02  1.546420689397574e+00  9.778189115564828e-03 
 5.191722942617980e-06  1.086561247201397e+00  5.619232700937327e+00  4.338238859929788e-02  1.540420749954140e+00  9.864515196778001e-03 
 5.192017060264513e-06  1.083307418325009e+00  5.619033995527618e+00  4.149302834504454e-02  1.532945983190336e+00  9.979011988349384e-03 
 5.192311177911046e-06  1.080053589448621e+00  5.618822174073790e+00  3.973587087520514e-02  1.525499321569072e+00  1.008133924236887e-02 
 5.192370001440352e-06  1.079387924011892e+00  5.618778478125376e+00  3.939703832877228e-02  1.524013924642158e+00  1.009979062428101e-02 
 5.192487648498966e-06  1.078056593138424e+00  5.618691282600535e+00  3.871503120905118e-02  1.521045828096410e+00  1.013444409425901e-02 
 5.192722942616193e-06  1.075393931391488e+00  5.618519472845099e+00  3.731128579271115e-02  1.515122557598139e+00  1.019101093609009e-02 
 5.193017060263620e-06  1.072065604197700e+00  5.618311608844034e+00  3.545853305327284e-02  1.507743348257642e+00  1.023636513683357e-02 
 5.193311177911047e-06  1.068737277003922e+00  5.618110374085334e+00  3.351031077538380e-02  1.500391899824807e+00  1.025791686931399e-02 
 5.193370001440532e-06  1.068061729505020e+00  5.618070891969363e+00  3.310929153924747e-02  1.498925495948201e+00  1.025966454769645e-02 
 5.193487648499503e-06  1.066710634507207e+00  5.617991973849945e+00  3.230522846854456e-02  1.495995349190597e+00  1.026301075399516e-02 
 5.193722942617444e-06  1.064008444511579e+00  5.617832377622674e+00  3.071088126309007e-02  1.490147807754491e+00  1.027142827267369e-02 
 5.194017060264246e-06  1.060630707024229e+00  5.617624338060001e+00  2.880538397727150e-02  1.482862949262162e+00  1.029041035732803e-02 
 5.194311177911047e-06  1.057252969536878e+00  5.617401542261683e+00  2.705894266028963e-02  1.475605534624757e+00  1.032225333403147e-02 
 5.194370001440408e-06  1.056564526305282e+00  5.617354652895937e+00  2.673502740485389e-02  1.474157894774656e+00  1.033105783718113e-02 
 5.194487648499129e-06  1.055187639842089e+00  5.617258824236039e+00  2.610989808091801e-02  1.471265250495772e+00  1.035120608135642e-02 
 5.194722942616570e-06  1.052433866915713e+00  5.617057820042096e+00  2.496273277752437e-02  1.465492597763370e+00  1.040092328683784e-02 
 5.195017060263807e-06  1.048991650752636e+00  5.616791278310122e+00  2.369524634033837e-02  1.458301135500836e+00  1.047246276130664e-02 
 5.195311177911044e-06  1.045549434589568e+00  5.616512421898170e+00  2.255775002642224e-02  1.451136877410614e+00  1.054323529074352e-02 
 5.195370001440492e-06  1.044853563778892e+00  5.616455177869007e+00  2.234549925032070e-02  1.449707835019090e+00  1.055702163563410e-02 
 5.195487648499387e-06  1.043461822157549e+00  5.616340271991465e+00  2.192451462549627e-02  1.446852361282521e+00  1.058363048940691e-02 
 5.195722942617177e-06  1.040678338914854e+00  5.616109721943157e+00  2.108473240889452e-02  1.441153925686932e+00  1.063033734806140e-02 
 5.196017060264111e-06  1.037198984865069e+00  5.615822433696095e+00  2.001253155604843e-02  1.434054976117404e+00  1.067349519277982e-02 
 5.196311177911045e-06  1.033719630815294e+00  5.615537289408174e+00  1.890269216585239e-02  1.426982919335834e+00  1.069968275550437e-02 
 5.196370001440432e-06  1.033014108969470e+00  5.615480549700174e+00  1.867563096116953e-02  1.425572272549685e+00  1.070303080816970e-02 
 5.196487648499205e-06  1.031603065277822e+00  5.615367179879796e+00  1.821915060271806e-02  1.422753557382509e+00  1.070937559562424e-02 
 5.196722942616752e-06  1.028780977894526e+00  5.615140151403192e+00  1.730467240061273e-02  1.417128482072511e+00  1.072142844927271e-02 
 5.197017060263898e-06  1.025253368662857e+00  5.614853305944001e+00  1.618847586239269e-02  1.410120934868843e+00  1.073796732421783e-02 
 5.197311177911045e-06  1.021725759431177e+00  5.614560021379440e+00  1.513818628285435e-02  1.403139958728361e+00  1.075872135591283e-02 
 5.197370001440474e-06  1.021017427975919e+00  5.614500308817230e+00  1.493918614660572e-02  1.401747483707376e+00  1.076368629404811e-02 
 5.197487648499333e-06  1.019600765065392e+00  5.614379857635410e+00  1.455232956757868e-02  1.398965083306582e+00  1.077452200848583e-02 
 5.197722942617051e-06  1.016767439244348e+00  5.614133933385357e+00  1.383330197366206e-02  1.393412503603599e+00  1.079984375101262e-02 
 5.198017060264048e-06  1.013225781969842e+00  5.613817362382737e+00  1.303389940423472e-02  1.386495325827616e+00  1.083571043025344e-02 
 5.198311177911044e-06  1.009684124695345e+00  5.613492145235027e+00  1.232685167377667e-02  1.379604444724933e+00  1.087197944746521e-02 
 5.198370001440444e-06  1.008969163144182e+00  5.613425977291293e+00  1.219737449902425e-02  1.378229950417329e+00  1.087933266299501e-02 
 5.198487648499242e-06  1.007539240041857e+00  5.613293101161140e+00  1.194387903463223e-02  1.375483485211516e+00  1.089401733491613e-02 
 5.198722942616840e-06  1.004679393837205e+00  5.613025536109582e+00  1.145408998321784e-02  1.370002647534133e+00  1.092190549813310e-02 
 5.199017060263942e-06  1.001104586080114e+00  5.612689354747548e+00  1.085456069534985e-02  1.363174891026760e+00  1.095116551658393e-02 
 5.199311177911045e-06  9.975297783230231e-01  5.612352767193411e+00  1.025185093641312e-02  1.356373132978147e+00  1.097239019674845e-02 
 5.199370001440465e-06  9.968148695281936e-01  5.612285454401170e+00  1.013018101923535e-02  1.355016420897442e+00  1.097545736164918e-02 
 5.199487648499306e-06  9.953850519385348e-01  5.612150921636577e+00  9.885044359151607e-03  1.352305489754721e+00  1.098075038643032e-02 
 5.199722942616988e-06  9.925254167592272e-01  5.611882057159909e+00  9.389278098822729e-03  1.346895572866452e+00  1.098802047830105e-02 
 5.200017060264015e-06  9.889508727860064e-01  5.611545306155436e+00  8.771810499212052e-03  1.340156181836254e+00  1.099302499077481e-02 
 5.200311177911042e-06  9.853763288127856e-01  5.611206221497972e+00  8.175862892443320e-03  1.333442472146512e+00  1.099637971091028e-02 
 5.200370001440447e-06  9.846578497362258e-01  5.611137985016053e+00  8.060814782879788e-03  1.332103325516994e+00  1.099711471945497e-02 
 5.200487648499258e-06  9.832208915831062e-01  5.611001024108677e+00  7.835902810882089e-03  1.329427495519361e+00  1.099915583495203e-02 
 5.200722942616879e-06  9.803469752768670e-01  5.610724557254713e+00  7.413523532889599e-03  1.324087640583286e+00  1.100593518798476e-02 
 5.201017060263961e-06  9.767545798933955e-01  5.610373903746945e+00  6.940504164475669e-03  1.317435562177852e+00  1.101880317783355e-02 
 5.201311177911042e-06  9.731621845099344e-01  5.610017957398490e+00  6.524634540127749e-03  1.310808874448909e+00  1.103482300758785e-02 
 5.201370001440459e-06  9.724471612325916e-01  5.609946072126861e+00  6.448964031420701e-03  1.309487091713214e+00  1.103821623978263e-02 
 5.201487648499291e-06  9.710171146779057e-01  5.609801931137485e+00  6.301472072635761e-03  1.306845962040857e+00  1.104465104575070e-02 
 5.201722942616957e-06  9.681570215685342e-01  5.609512248305853e+00  6.020757821602274e-03  1.301575375205547e+00  1.105548025896752e-02 
 5.202017060264000e-06  9.645819051822935e-01  5.609148372255065e+00  5.686721612690349e-03  1.295009622696007e+00  1.106449949023869e-02 
 5.202311177911043e-06  9.610067887960527e-01  5.608783462300371e+00  5.360720457900925e-03  1.288468965400382e+00  1.106834947502477e-02 
 5.202370001440451e-06  9.602906696162289e-01  5.608710377917056e+00  5.296196461230807e-03  1.287164347060089e+00  1.106845029880787e-02 
 5.202487648499269e-06  9.588584312565813e-01  5.608564207425990e+00  5.166779707522551e-03  1.284557516900286e+00  1.106831354795546e-02 
 5.202722942616903e-06  9.559939545372963e-01  5.608271856834810e+00  4.906490474581915e-03  1.279355387617051e+00  1.106674710633015e-02 
 5.203017060263972e-06  9.524133586378679e-01  5.607906134520108e+00  4.581765902287316e-03  1.272874932535847e+00  1.106339576321247e-02 
 5.203311177911042e-06  9.488327627384394e-01  5.607539542824962e+00  4.264567598141866e-03  1.266419265382316e+00  1.105996468118775e-02 
 5.203370001440455e-06  9.481220437446574e-01  5.607466088752727e+00  4.202400389999639e-03  1.265131602043847e+00  1.105911638545010e-02 
 5.203487648499283e-06  9.467006057570931e-01  5.607319028155578e+00  4.079589956276664e-03  1.262558652458162e+00  1.105711680346033e-02 
 5.203722942616938e-06  9.438577297819648e-01  5.607023997683537e+00  3.843657230603981e-03  1.257424144028487e+00  1.105227419365562e-02 
 5.204017060263990e-06  9.403041348132692e-01  5.606653064786747e+00  3.572227062079492e-03  1.251027947043027e+00  1.104593607776039e-02 
 5.204311177911042e-06  9.367505398445635e-01  5.606279500895998e+00  3.329966278968755e-03  1.244656241476277e+00  1.104040074504198e-02 
 5.204370001440452e-06  9.360408196388654e-01  5.606204421262648e+00  3.285633027729773e-03  1.243385329076446e+00  1.103940711883666e-02 
 5.204487648499273e-06  9.346213792274692e-01  5.606054010223817e+00  3.199718312387745e-03  1.240845853285814e+00  1.103749848125801e-02 
 5.204722942616915e-06  9.317824984046771e-01  5.605752143107382e+00  3.039476055676005e-03  1.235778157986671e+00  1.103401192425935e-02 
 5.205017060263978e-06  9.282338973760539e-01  5.605373261192837e+00  2.856231617570870e-03  1.229465217802762e+00  1.103008348463064e-02 
 5.205311177911043e-06  9.246852963474207e-01  5.604993259675638e+00  2.685092357793906e-03  1.223176477281557e+00  1.102637579188226e-02 
 5.205370001440456e-06  9.239829542439731e-01  5.604917159029377e+00  2.651958886985994e-03  1.221922116914634e+00  1.102534249275422e-02 
 5.205487648499281e-06  9.225782700370880e-01  5.604764976851089e+00  2.585331577222405e-03  1.219415716779120e+00  1.102257213712576e-02 
 5.205722942616932e-06  9.197689016233078e-01  5.604460745177402e+00  2.450231036689843e-03  1.214414035661943e+00  1.101426418415841e-02 
 5.206017060263987e-06  9.162571911061913e-01  5.604080611411873e+00  2.279258646822768e-03  1.208183346902436e+00  1.100037267605103e-02 
 5.206311177911041e-06  9.127454805890748e-01  5.603700362557973e+00  2.109612264760585e-03  1.201976558693727e+00  1.098486100593021e-02 
 5.206370001440453e-06  9.120457147087612e-01  5.603624290704547e+00  2.076009634933484e-03  1.200738546849859e+00  1.098153956315784e-02 
 5.206487648499274e-06  9.106461829481441e-01  5.603472089186429e+00  2.009440913738558e-03  1.198264814947748e+00  1.097482244485093e-02 
 5.206722942616918e-06  9.078471194269100e-01  5.603167310410467e+00  1.880881731196382e-03  1.193328332639647e+00  1.096157382570695e-02 
 5.207017060263979e-06  9.043482900252817e-01  5.602785351250570e+00  1.732291648636419e-03  1.187178878622270e+00  1.094654919999272e-02 
 5.207311177911040e-06  9.008494606236634e-01  5.602402102920655e+00  1.599601876748125e-03  1.181053032421331e+00  1.093424223707373e-02 
 5.207370001440452e-06  9.001580130939207e-01  5.602325295671479e+00  1.575092590954341e-03  1.179831168077786e+00  1.093185114091000e-02 
 5.207487648499277e-06  8.987751180344353e-01  5.602171592250855e+00  1.527128692600854e-03  1.177389703305842e+00  1.092663727731846e-02 
 5.207722942616925e-06  8.960093279154645e-01  5.601863796784301e+00  1.436202431534639e-03  1.172517621712719e+00  1.091467984161554e-02 
 5.208017060263983e-06  8.925520902667807e-01  5.601478379191281e+00  1.331505669895705e-03  1.166448411030723e+00  1.089815327639343e-02 
