2026-09-24T16:18:18+02:00 launched c_mid_tt_m40C_c1414m on cpu 0
2026-09-24T16:18:18+02:00 launched c_mid_tt_27C_c1414m on cpu 1
2026-09-24T16:18:19+02:00 launched c_mid_tt_85C_c1414m on cpu 2
2026-09-24T16:18:19+02:00 launched c_mid_tt_125C_c1414m on cpu 3
2026-09-24T16:18:19+02:00 launched c_mid_ss_m40C_c1414m on cpu 4
2026-09-24T16:18:20+02:00 launched c_mid_ss_27C_c1414m on cpu 5
2026-09-24T16:18:20+02:00 launched c_mid_ss_85C_c1414m on cpu 6
2026-09-24T16:18:20+02:00 launched c_mid_ss_125C_c1414m on cpu 7
2026-09-24T16:18:21+02:00 launched c_mid_ff_m40C_c1414m on cpu 8
2026-09-24T16:18:21+02:00 launched c_mid_ff_27C_c1414m on cpu 9
2026-09-24T16:18:21+02:00 launched c_mid_ff_85C_c1414m on cpu 10
2026-09-24T16:18:21+02:00 launched c_mid_ff_125C_c1414m on cpu 11
2026-09-24T16:18:22+02:00 launched c_tt_m40C_c1414m on cpu 12
2026-09-24T16:18:22+02:00 launched c_tt_27C_c1414m on cpu 13
2026-09-24T16:18:22+02:00 launched c_tt_85C_c1414m on cpu 14
2026-09-24T16:18:23+02:00 launched c_tt_125C_c1414m on cpu 15
2026-09-24T16:18:23+02:00 launched c_ss_m40C_c1414m on cpu 16
2026-09-24T16:18:23+02:00 launched c_ss_27C_c1414m on cpu 17
2026-09-24T23:59:25+02:00 N=58 (night target 80, cap 58, foreign 59.4) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-25T00:00:26+02:00 N=50 (night target 80, cap 50, foreign 67.5) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-25T00:01:26+02:00 N=45 (night target 80, cap 45, foreign 72.4) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-25T00:02:26+02:00 N=55 (night target 80, cap 55, foreign 62.1) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-25T00:03:27+02:00 N=51 (night target 80, cap 51, foreign 66.1) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-25T00:04:27+02:00 N=50 (night target 80, cap 50, foreign 67.1) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-25T00:05:28+02:00 N=53 (night target 80, cap 53, foreign 64.2) running=24 queued=0 done=78 failed=49 skipped=0 blocked=0
2026-09-25T00:06:28+02:00 N=50 (night target 80, cap 50, foreign 67.8) running=23 queued=0 done=79 failed=49 skipped=0 blocked=0
2026-09-25T00:07:29+02:00 N=48 (night target 80, cap 48, foreign 69.8) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:08:29+02:00 N=54 (night target 80, cap 54, foreign 63.9) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:09:30+02:00 N=54 (night target 80, cap 54, foreign 63.4) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:10:30+02:00 N=48 (night target 80, cap 48, foreign 69.6) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:11:30+02:00 N=55 (night target 80, cap 55, foreign 62.8) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:12:31+02:00 N=49 (night target 80, cap 49, foreign 68.2) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:13:31+02:00 N=51 (night target 80, cap 51, foreign 66.8) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:14:32+02:00 N=47 (night target 80, cap 47, foreign 70.1) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:15:32+02:00 N=52 (night target 80, cap 52, foreign 65.5) running=22 queued=0 done=80 failed=49 skipped=0 blocked=0
2026-09-25T00:16:33+02:00 N=50 (night target 80, cap 50, foreign 67.0) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:17:33+02:00 N=51 (night target 80, cap 51, foreign 66.0) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:18:33+02:00 N=53 (night target 80, cap 53, foreign 64.2) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:19:34+02:00 N=53 (night target 80, cap 53, foreign 65.0) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:20:34+02:00 N=54 (night target 80, cap 54, foreign 63.8) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:21:35+02:00 N=52 (night target 80, cap 52, foreign 65.2) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:22:35+02:00 N=55 (night target 80, cap 55, foreign 62.4) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:23:36+02:00 N=47 (night target 80, cap 47, foreign 70.2) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:24:36+02:00 N=54 (night target 80, cap 54, foreign 63.4) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:25:36+02:00 N=51 (night target 80, cap 51, foreign 67.0) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:26:37+02:00 N=50 (night target 80, cap 50, foreign 67.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:27:37+02:00 N=56 (night target 80, cap 56, foreign 61.8) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:28:38+02:00 N=50 (night target 80, cap 50, foreign 67.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:29:38+02:00 N=46 (night target 80, cap 46, foreign 71.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:30:38+02:00 N=54 (night target 80, cap 54, foreign 63.0) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:31:39+02:00 N=49 (night target 80, cap 49, foreign 68.9) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:32:39+02:00 N=51 (night target 80, cap 51, foreign 66.3) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:33:40+02:00 N=66 (night target 80, cap 66, foreign 51.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:34:40+02:00 N=80 (night target 80, cap 83, foreign 34.4) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:35:40+02:00 N=80 (night target 80, cap 83, foreign 34.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:36:41+02:00 N=80 (night target 80, cap 83, foreign 34.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:37:41+02:00 N=80 (night target 80, cap 83, foreign 34.4) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:38:42+02:00 N=80 (night target 80, cap 83, foreign 34.1) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:39:42+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:40:42+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:41:43+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:42:43+02:00 N=80 (night target 80, cap 84, foreign 33.9) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:43:44+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:44:44+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:45:44+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:46:45+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:47:45+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:48:46+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:49:46+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:50:46+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:51:47+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:52:47+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:53:47+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:54:48+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:55:48+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:56:49+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:57:49+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:58:50+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T00:59:50+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:00:50+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:01:51+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:02:51+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:03:51+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:04:52+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:05:52+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:06:53+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=21 queued=0 done=81 failed=49 skipped=0 blocked=0
2026-09-25T01:07:53+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:08:54+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:09:54+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:10:54+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:11:55+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:12:55+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:13:56+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:14:56+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:15:56+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:16:57+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:17:57+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=20 queued=0 done=82 failed=49 skipped=0 blocked=0
2026-09-25T01:18:58+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=19 queued=0 done=83 failed=49 skipped=0 blocked=0
2026-09-25T01:19:58+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=19 queued=0 done=83 failed=49 skipped=0 blocked=0
2026-09-25T01:20:58+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=19 queued=0 done=83 failed=49 skipped=0 blocked=0
2026-09-25T01:21:59+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=19 queued=0 done=83 failed=49 skipped=0 blocked=0
2026-09-25T01:22:59+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:24:00+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:25:00+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:26:01+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:27:01+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:28:01+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:29:02+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:30:02+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:31:03+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=18 queued=0 done=84 failed=49 skipped=0 blocked=0
2026-09-25T01:32:03+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:33:03+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:34:04+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:35:04+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:36:05+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:37:05+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:38:05+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:39:06+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:40:06+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:41:07+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:42:07+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:43:07+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:44:08+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=17 queued=0 done=85 failed=49 skipped=0 blocked=0
2026-09-25T01:45:08+02:00 N=80 (night target 80, cap 84, foreign 33.3) running=16 queued=0 done=86 failed=49 skipped=0 blocked=0
2026-09-25T01:46:09+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=16 queued=0 done=86 failed=49 skipped=0 blocked=0
2026-09-25T01:47:09+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=16 queued=0 done=86 failed=49 skipped=0 blocked=0
2026-09-25T01:48:09+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:49:10+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:50:10+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:51:11+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:52:11+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:53:11+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:54:12+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:55:12+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:56:13+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:57:13+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:58:13+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T01:59:14+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:00:14+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:01:15+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:02:15+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:03:15+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:04:16+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:05:16+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:06:17+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:07:17+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:08:17+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:09:18+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:10:18+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:11:19+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:12:19+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:13:19+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:14:20+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:15:20+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:16:20+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:17:21+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:18:21+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:19:22+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:20:22+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:21:22+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:22:23+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:23:23+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:24:24+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:25:24+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:26:24+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:27:25+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:28:25+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:29:26+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:30:26+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:31:26+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:32:27+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:33:27+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:34:28+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:35:28+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:36:28+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:37:29+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:38:29+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:39:29+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:40:30+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:41:30+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:42:31+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:43:31+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:44:31+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:45:32+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:46:32+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:47:33+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:48:33+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:49:33+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:50:34+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:51:34+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:52:35+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:53:35+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:54:35+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:55:36+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:56:36+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:57:36+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:58:37+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T02:59:37+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:00:38+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:01:38+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:02:38+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:03:39+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:04:39+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:05:40+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:06:40+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:07:40+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:08:41+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
