 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(en_in)               v(en)                  v(mode_in)             v(mode)                v(r4_in)               v(r4)                  v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)            v(xt2f.vth)           
 9.640000000000003e-08  6.761165838635281e-08  1.037450488335655e+00 -5.547884118876643e-05 -3.343489026149615e-10  0.000000000000000e+00  6.999035857579239e-10  0.000000000000000e+00  6.998933468437633e-10  0.000000000000000e+00  6.998930942425619e-10  1.156456128617555e+00  3.171294045701813e-01  1.331199076238260e+00  1.156456128617571e+00  3.171294045701737e-01  1.331199076237934e+00  1.037438078558417e+00 
 1.014000000000000e-07  6.761165848594550e-08  1.037450488336015e+00 -5.547884118864942e-05 -3.343489066807038e-10  0.000000000000000e+00  6.999033562187185e-10  0.000000000000000e+00  6.998938595711689e-10  0.000000000000000e+00  6.998930069088063e-10  1.156456128617454e+00  3.171294045704998e-01  1.331199076238632e+00  1.156456128617505e+00  3.171294045705110e-01  1.331199076237810e+00  1.037438078558787e+00 
 1.064000000000000e-07  6.761165838830883e-08  1.037450488334907e+00 -5.547884118860952e-05 -3.343488819338264e-10  0.000000000000000e+00  6.999041516426365e-10  0.000000000000000e+00  6.998919069146691e-10  0.000000000000000e+00  6.998928052829894e-10  1.156456128616327e+00  3.171294045694082e-01  1.331199076237468e+00  1.156456128616387e+00  3.171294045694021e-01  1.331199076237331e+00  1.037438078557655e+00 
 1.114000000000000e-07  6.761165847927982e-08  1.037450488334628e+00 -5.547884118874786e-05 -3.343489171433069e-10  0.000000000000000e+00  6.999036410406938e-10  0.000000000000000e+00  6.998934401953197e-10  0.000000000000000e+00  6.998930554109717e-10  1.156456128615098e+00  3.171294045691164e-01  1.331199076236518e+00  1.156456128615199e+00  3.171294045690961e-01  1.331199076235969e+00  1.037438078557384e+00 
 1.164000000000000e-07  6.761165857260310e-08  1.037450488336118e+00 -5.547884118863047e-05 -3.343489221578201e-10  0.000000000000000e+00  6.999040491459324e-10  0.000000000000000e+00  6.998938155630942e-10  0.000000000000000e+00  6.998931462359853e-10  1.156456128617046e+00  3.171294045705662e-01  1.331199076238280e+00  1.156456128617015e+00  3.171294045705493e-01  1.331199076237455e+00  1.037438078558897e+00 
 1.214000000000000e-07  6.761165847365680e-08  1.037450488335737e+00 -5.547884118857948e-05 -3.343489055695890e-10  0.000000000000000e+00  6.999031711069735e-10  0.000000000000000e+00  6.998914822343277e-10  0.000000000000000e+00  6.998927678928375e-10  1.156456128615819e+00  3.171294045701716e-01  1.331199076237212e+00  1.156456128615842e+00  3.171294045701615e-01  1.331199076236554e+00  1.037438078558494e+00 
 1.264000000000000e-07  6.761165835768544e-08  1.037450488336724e+00 -5.547884118850147e-05 -3.343488786271068e-10  0.000000000000000e+00  6.999039051003564e-10  0.000000000000000e+00  6.998938867923228e-10  0.000000000000000e+00  6.998935039570571e-10  1.156456128617075e+00  3.171294045711183e-01  1.331199076238397e+00  1.156456128617033e+00  3.171294045710960e-01  1.331199076237850e+00  1.037438078559504e+00 
 1.314000000000001e-07  6.761165840715901e-08  1.037450488336155e+00 -5.547884118865131e-05 -3.343489122374427e-10  0.000000000000000e+00  6.999040720065575e-10  0.000000000000000e+00  6.998923606572333e-10  0.000000000000000e+00  6.998927325359882e-10  1.156456128617274e+00  3.171294045705216e-01  1.331199076238569e+00  1.156456128617279e+00  3.171294045705195e-01  1.331199076238412e+00  1.037438078558915e+00 
 1.364000000000001e-07  6.761165856288368e-08  1.037450488336078e+00 -5.547884118885991e-05 -3.343488864874374e-10  0.000000000000000e+00  6.999037001202361e-10  0.000000000000000e+00  6.998930700529787e-10  0.000000000000000e+00  6.998932848844791e-10  1.156456128617034e+00  3.171294045704173e-01  1.331199076238236e+00  1.156456128617055e+00  3.171294045704033e-01  1.331199076238286e+00  1.037438078558848e+00 
 1.414000000000001e-07  6.761165840991822e-08  1.037450488335331e+00 -5.547884118871606e-05 -3.343489187153862e-10  0.000000000000000e+00  6.999037762394342e-10  0.000000000000000e+00  6.998933233212648e-10  0.000000000000000e+00  6.998933964139425e-10  1.156456128617066e+00  3.171294045697436e-01  1.331199076237997e+00  1.156456128617090e+00  3.171294045697370e-01  1.331199076238107e+00  1.037438078558087e+00 
