 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 3.198588242769620e-08  6.192245123617614e-06  4.999999258273290e+00  5.790581298903419e-07  5.771600619878386e-07  9.029076460521750e-08 
 3.228000000000000e-08  6.192244389541778e-06  4.999999258273483e+00  5.790583403886274e-07  5.771600900747464e-07  9.029114728876706e-08 
 3.233882351446076e-08  6.192244765244030e-06  4.999999258272042e+00  5.790602015665058e-07  5.771600964494215e-07  9.029108921393848e-08 
 3.245647054338227e-08  6.192245516648535e-06  4.999999258269467e+00  5.790600896560250e-07  5.771601110397470e-07  9.029095092059035e-08 
 3.269176460122531e-08  6.192247019457545e-06  4.999999258270738e+00  5.790565942298542e-07  5.771601399159540e-07  9.029072913559763e-08 
 3.298588230061265e-08  6.192248897969619e-06  4.999999258275084e+00  5.790567283447956e-07  5.771601674087190e-07  9.029070317481029e-08 
 3.327999999999999e-08  6.192250776481693e-06  4.999999258272113e+00  5.790601749211532e-07  5.771601974419865e-07  9.029015528297314e-08 
 3.333882353987746e-08  6.192250298514486e-06  4.999999258270915e+00  5.790600665633860e-07  5.771602044051666e-07  9.029001769649773e-08 
 3.345647061963240e-08  6.192249342580072e-06  4.999999258274159e+00  5.790539443495391e-07  5.771602159640628e-07  9.029020225635753e-08 
 3.369176477914227e-08  6.192247430711243e-06  4.999999258273248e+00  5.790601669275475e-07  5.771602384126856e-07  9.029015682039893e-08 
 3.398588238957113e-08  6.192245040875931e-06  4.999999258267573e+00  5.790608477163062e-07  5.771602769495676e-07  9.029008601622369e-08 
 3.428000000000000e-08  6.192242651040618e-06  4.999999258266846e+00  5.790582040532399e-07  5.771603209317466e-07  9.029036020211686e-08 
 3.433882352208577e-08  6.192243130447883e-06  4.999999258268745e+00  5.790561576901609e-07  5.771603291447949e-07  9.029055970388180e-08 
 3.445647056625732e-08  6.192244089262414e-06  4.999999258276324e+00  5.790517496606640e-07  5.771603401199567e-07  9.029130078119308e-08 
 3.469176465460041e-08  6.192246006891475e-06  4.999999258276893e+00  5.790612913614268e-07  5.771603566549072e-07  9.029203043906366e-08 
 3.498588232730020e-08  6.192248403928309e-06  4.999999258267165e+00  5.790629544755177e-07  5.771603928412389e-07  9.029149077171314e-08 
 3.528000000000000e-08  6.192250800965143e-06  4.999999258267373e+00  5.790574579833674e-07  5.771604344919495e-07  9.029041543376077e-08 
 3.533882353453996e-08  6.192250346268952e-06  4.999999258268883e+00  5.790567110253164e-07  5.771604424859890e-07  9.029021426573973e-08 
 3.545647060361987e-08  6.192249436876568e-06  4.999999258271944e+00  5.790565476004872e-07  5.771604563021941e-07  9.029001418457716e-08 
 3.569176474177970e-08  6.192247618091802e-06  4.999999258274896e+00  5.790582990883308e-07  5.771604778478934e-07  9.029027464899737e-08 
 3.598588237088985e-08  6.192245344611180e-06  4.999999258273018e+00  5.790600394739442e-07  5.771605047933531e-07  9.029088227053509e-08 
 3.627999999999999e-08  6.192243071130558e-06  4.999999258273069e+00  5.790585255738279e-07  5.771605314074807e-07  9.029167519138560e-08 
 3.633882352582202e-08  6.192243369436155e-06  4.999999258270678e+00  5.790618793355407e-07  5.771605381321362e-07  9.029156212132339e-08 
 3.645647057746608e-08  6.192243966047348e-06  4.999999258267702e+00  5.790602832789205e-07  5.771605537255656e-07  9.029143362070612e-08 
 3.669176468075419e-08  6.192245159269734e-06  4.999999258266600e+00  5.790582484621609e-07  5.771605884625358e-07  9.029077230492317e-08 
 3.698588234037710e-08  6.192246650797871e-06  4.999999258274380e+00  5.790553401219256e-07  5.771606190283635e-07  9.029080663846179e-08 
 3.728000000000001e-08  6.192248142326009e-06  4.999999258277735e+00  5.790583927911541e-07  5.771606378830729e-07  9.029118420557998e-08 
 3.733882353192460e-08  6.192248211599720e-06  4.999999258276065e+00  5.790609440836647e-07  5.771606414527002e-07  9.029116083064193e-08 
 3.745647059577376e-08  6.192248350147143e-06  4.999999258272156e+00  5.790618384793333e-07  5.771606513302156e-07  9.029105241787857e-08 
 3.769176472347208e-08  6.192248627241989e-06  4.999999258269606e+00  5.790587414011839e-07  5.771606768822587e-07  9.029058314671801e-08 
 3.798588236173605e-08  6.192248973610520e-06  4.999999258270623e+00  5.790580579478899e-07  5.771607100978765e-07  9.028992929133021e-08 
 3.828000000000001e-08  6.192249319979053e-06  4.999999258272957e+00  5.790581325548771e-07  5.771607391180655e-07  9.028973809357813e-08 
 3.833882352765280e-08  6.192248927393830e-06  4.999999258274253e+00  5.790572474850819e-07  5.771607437142154e-07  9.028986200137947e-08 
 3.845647058295838e-08  6.192248142223385e-06  4.999999258276056e+00  5.790579882258839e-07  5.771607515729464e-07  9.029014505734746e-08 
 3.869176469356955e-08  6.192246571882493e-06  4.999999258269294e+00  5.790635899671770e-07  5.771607757996608e-07  9.029009996153019e-08 
 3.898588234678478e-08  6.192244608956279e-06  4.999999258270812e+00  5.790573052166792e-07  5.771608076240303e-07  9.029070716025617e-08 
 3.928000000000000e-08  6.192242646030065e-06  4.999999258272090e+00  5.790586832254974e-07  5.771608374421922e-07  9.029137867759551e-08 
 3.933882353064305e-08  6.192243082627431e-06  4.999999258271211e+00  5.790602024546843e-07  5.771608437309984e-07  9.029143217757882e-08 
 3.945647059192914e-08  6.192243955822164e-06  4.999999258270448e+00  5.790592778609494e-07  5.771608568446406e-07  9.029158197355306e-08 
 3.969176471450132e-08  6.192245702211628e-06  4.999999258273053e+00  5.790573198716231e-07  5.771608797451588e-07  9.029181792540898e-08 
 3.998588235725066e-08  6.192247885198382e-06  4.999999258272982e+00  5.790596073751431e-07  5.771609066715366e-07  9.029154850312068e-08 
 4.028000000000000e-08  6.192250068185136e-06  4.999999258271083e+00  5.790599724164736e-07  5.771609367325597e-07  9.029075440886527e-08 
 4.033882352854987e-08  6.192249841446207e-06  4.999999258271929e+00  5.790581552034268e-07  5.771609425490876e-07  9.029066773934280e-08 
 4.045647058564960e-08  6.192249387968350e-06  4.999999258275537e+00  5.790558708085314e-07  5.771609515830937e-07  9.029067418712023e-08 
 4.069176469984908e-08  6.192248481012634e-06  4.999999258274179e+00  5.790613988310156e-07  5.771609694260257e-07  9.029045965319032e-08 
 4.098588234992455e-08  6.192247347317961e-06  4.999999258275967e+00  5.790582746634243e-07  5.771609878808814e-07  9.029089233705411e-08 
 4.128000000000001e-08  6.192246213623290e-06  4.999999258273921e+00  5.790602854993665e-07  5.771610088970563e-07  9.029089106203235e-08 
 4.133882353001510e-08  6.192246138917299e-06  4.999999258270881e+00  5.790632613411617e-07  5.771610151867300e-07  9.029063393887929e-08 
 4.145647059004529e-08  6.192245989505316e-06  4.999999258267014e+00  5.790612416234353e-07  5.771610305758956e-07  9.029023793867075e-08 
 4.169176471010566e-08  6.192245690681350e-06  4.999999258270584e+00  5.790556829587956e-07  5.771610587590806e-07  9.028989506466682e-08 
 4.198588235505284e-08  6.192245317151399e-06  4.999999258277963e+00  5.790567421115611e-07  5.771610784906928e-07  9.029054492842880e-08 
 4.228000000000001e-08  6.192244943621448e-06  4.999999258274967e+00  5.790614476808287e-07  5.771610981936820e-07  9.029113638017532e-08 
 4.233882352898944e-08  6.192245359330698e-06  4.999999258276579e+00  5.790573043285008e-07  5.771611011310025e-07  9.029149402803305e-08 
 4.245647058696831e-08  6.192246190749199e-06  4.999999258278628e+00  5.790581916187421e-07  5.771611054842911e-07  9.029187900000814e-08 
 4.269176470292604e-08  6.192247853586200e-06  4.999999258272831e+00  5.790634616253953e-07  5.771611211388694e-07  9.029163853198937e-08 
 4.298588235146303e-08  6.192249932132476e-06  4.999999258272810e+00  5.790584483023054e-07  5.771611444448793e-07  9.029100647760333e-08 
 4.328000000000001e-08  6.192252010678752e-06  4.999999258276278e+00  5.790579669096019e-07  5.771611623055922e-07  9.029021221955208e-08 
 4.333882352970741e-08  6.192251325060526e-06  4.999999258273226e+00  5.790632844338006e-07  5.771611671736600e-07  9.028976270824716e-08 
 4.345647058912221e-08  6.192249953824072e-06  4.999999258271432e+00  5.790591321996885e-07  5.771611781969603e-07  9.028944920533430e-08 
 4.369176470795179e-08  6.192247211351165e-06  4.999999258276908e+00  5.790555022144872e-07  5.771611934803078e-07  9.028960853355982e-08 
 4.398588235397591e-08  6.192243783260062e-06  4.999999258276119e+00  5.790606540934107e-07  5.771612104060048e-07  9.029026568158831e-08 
 4.428000000000001e-08  6.192240355168957e-06  4.999999258276068e+00  5.790593955445900e-07  5.771612264122983e-07  9.029165026338214e-08 
 4.433882352920483e-08  6.192241149759034e-06  4.999999258274952e+00  5.790609014511006e-07  5.771612301840208e-07  9.029180016555398e-08 
 4.445647058761447e-08  6.192242738939187e-06  4.999999258273312e+00  5.790604129529697e-07  5.771612388932000e-07  9.029201658304121e-08 
 4.469176470443376e-08  6.192245917299494e-06  4.999999258274930e+00  5.790579136188967e-07  5.771612549684488e-07  9.029207710678435e-08 
 4.498588235221689e-08  6.192249890249901e-06  4.999999258282012e+00  5.790567283447956e-07  5.771612606297188e-07  9.029212332990083e-08 
 4.528000000000003e-08  6.192253863200308e-06  4.999999258282165e+00  5.790602783939391e-07  5.771612604250215e-07  9.029131092753648e-08 
 4.533882352955666e-08  6.192253088473286e-06  4.999999258277271e+00  5.790658512694336e-07  5.771612627256985e-07  9.029072134625555e-08 
 4.545647058866992e-08  6.192251539019241e-06  4.999999258271971e+00  5.790616031120521e-07  5.771612711295664e-07  9.028996430786198e-08 
 4.569176470689643e-08  6.192248440111152e-06  4.999999258275934e+00  5.790550052786614e-07  5.771612855689709e-07  9.028916064302873e-08 
 4.598588235344823e-08  6.192244566476057e-06  4.999999258282410e+00  5.790573580632952e-07  5.771612900749151e-07  9.028968714900514e-08 
 4.628000000000003e-08  6.192240692840962e-06  4.999999258283985e+00  5.790596269150683e-07  5.771612861561748e-07  9.029136209515697e-08 
 4.633882352931039e-08  6.192241311881052e-06  4.999999258281835e+00  5.790622292778380e-07  5.771612857957860e-07  9.029157449762671e-08 
 4.645647058793111e-08  6.192242549961231e-06  4.999999258277735e+00  5.790623323065347e-07  5.771612879798028e-07  9.029184634595290e-08 
 4.669176470517255e-08  6.192245026121592e-06  4.999999258275134e+00  5.790593204935135e-07  5.771612985351615e-07  9.029161932938654e-08 
 4.698588235258628e-08  6.192248121322051e-06  4.999999258285955e+00  5.790544372885620e-07  5.771612943579474e-07  9.029188200769338e-08 
 4.728000000000002e-08  6.192251216522510e-06  4.999999258286123e+00  5.790607136013648e-07  5.771612833008199e-07  9.029138389651109e-08 
 4.733882352948277e-08  6.192250935538243e-06  4.999999258286008e+00  5.790596757648814e-07  5.771612804476335e-07  9.029133822490115e-08 
 4.745647058844827e-08  6.192250373569710e-06  4.999999258283476e+00  5.790621209200708e-07  5.771612765401689e-07  9.029095905592846e-08 
 4.769176470637926e-08  6.192249249632644e-06  4.999999258282623e+00  5.790589678866809e-07  5.771612714092905e-07  9.029042415538121e-08 
 4.798588235318964e-08  6.192247844711313e-06  4.999999258281035e+00  5.790600132726809e-07  5.771612697977324e-07  9.028961328773214e-08 
 4.828000000000002e-08  6.192246439789983e-06  4.999999258286260e+00  5.790571520059018e-07  5.771612597120501e-07  9.028995855768734e-08 
 4.833882352936209e-08  6.192246286742385e-06  4.999999258287990e+00  5.790570751784685e-07  5.771612558115244e-07  9.029018385863928e-08 
 4.845647058808625e-08  6.192245980647189e-06  4.999999258285506e+00  5.790635242419739e-07  5.771612497916002e-07  9.029025137846799e-08 
 4.869176470553455e-08  6.192245368456797e-06  4.999999258285531e+00  5.790585584364294e-07  5.771612390497588e-07  9.029092075128254e-08 
 4.898588235276728e-08  6.192244603218807e-06  4.999999258281816e+00  5.790610022593512e-07  5.771612336252785e-07  9.029088879626665e-08 
 4.928000000000002e-08  6.192243837980816e-06  4.999999258285307e+00  5.790575694497591e-07  5.771612243184870e-07  9.029144303152677e-08 
 4.933882352944656e-08  6.192244346805838e-06  4.999999258286024e+00  5.790583887943512e-07  5.771612216470129e-07  9.029153616194551e-08 
 4.945647058833966e-08  6.192245364455881e-06  4.999999258285188e+00  5.790609360900589e-07  5.771612169068810e-07  9.029158102249091e-08 
 4.969176470612584e-08  6.192247399755969e-06  4.999999258286971e+00  5.790580925868483e-07  5.771612052851011e-07  9.029181144206973e-08 
 4.998588235306294e-08  6.192249943881075e-06  4.999999258284732e+00  5.790606345534854e-07  5.771611939261317e-07  9.029115591720031e-08 
 5.028000000000004e-08  6.192252488006181e-06  4.999999258284585e+00  5.790591894871966e-07  5.771611841075969e-07  9.029020523490484e-08 
 5.033882352938746e-08  6.192251824540625e-06  4.999999258286119e+00  5.790573833763801e-07  5.771611813814789e-07  9.029013909222974e-08 
 5.045647058816230e-08  6.192250497609513e-06  4.999999258284600e+00  5.790622141788049e-07  5.771611770425018e-07  9.028971261130342e-08 
 5.069176470571198e-08  6.192247843747287e-06  4.999999258285350e+00  5.790584127751686e-07  5.771611681325284e-07  9.028982254837372e-08 
 5.098588235285601e-08  6.192244526419504e-06  4.999999258282405e+00  5.790607038314022e-07  5.771611625935563e-07  9.029002503033938e-08 
 5.128000000000003e-08  6.192241209091720e-06  4.999999258282409e+00  5.790589940879443e-07  5.771611591778858e-07  9.029091785166515e-08 
 5.133882352942884e-08  6.192241790596814e-06  4.999999258283726e+00  5.790576382835866e-07  5.771611579206450e-07  9.029120915697510e-08 
 5.145647058828645e-08  6.192242953607002e-06  4.999999258284777e+00  5.790592183529952e-07  5.771611546545943e-07  9.029159323711258e-08 
 5.169176470600167e-08  6.192245279627380e-06  4.999999258287744e+00  5.790581343312340e-07  5.771611431412346e-07  9.029239754815743e-08 
 5.198588235300085e-08  6.192248187152849e-06  4.999999258284231e+00  5.790613104572628e-07  5.771611327250875e-07  9.029210122082302e-08 
 5.228000000000003e-08  6.192251094678319e-06  4.999999258282679e+00  5.790595749566307e-07  5.771611269866223e-07  9.029101891725117e-08 
 5.233882352939986e-08  6.192250842606686e-06  4.999999258281171e+00  5.790613624157004e-07  5.771611272329530e-07  9.029059082479385e-08 
 5.245647058819953e-08  6.192250338463420e-06  4.999999258286102e+00  5.790528243565518e-07  5.771611242036921e-07  9.029051968416357e-08 
 5.269176470579888e-08  6.192249330176889e-06  4.999999258289234e+00  5.790593879950734e-07  5.771611108857863e-07  9.029022896874092e-08 
 5.298588235289946e-08  6.192248069818725e-06  4.999999258285840e+00  5.790613228917607e-07  5.771610967347796e-07  9.029017848462858e-08 
 5.328000000000004e-08  6.192246809460560e-06  4.999999258283053e+00  5.790600439148363e-07  5.771610891332213e-07  9.029004988225895e-08 
 5.333882352942015e-08  6.192246603487711e-06  4.999999258284748e+00  5.790571613317752e-07  5.771610872605873e-07  9.029018515038486e-08 
 5.345647058826039e-08  6.192246191542011e-06  4.999999258287529e+00  5.790575210440352e-07  5.771610815494439e-07  9.029037802762031e-08 
 5.369176470594086e-08  6.192245367650612e-06  4.999999258290706e+00  5.790586330434166e-07  5.771610639294239e-07  9.029114013484876e-08 
 5.398588235297045e-08  6.192244337786364e-06  4.999999258287298e+00  5.790612696010555e-07  5.771610450452241e-07  9.029160176848264e-08 
 5.428000000000005e-08  6.192243307922116e-06  4.999999258286226e+00  5.790592849663767e-07  5.771610295923074e-07  9.029181156458457e-08 
 5.433882352940597e-08  6.192243889979588e-06  4.999999258284103e+00  5.790620436485483e-07  5.771610281442470e-07  9.029156807389147e-08 
 5.445647058821781e-08  6.192245054094531e-06  4.999999258285107e+00  5.790565795749103e-07  5.771610245754871e-07  9.029149141033532e-08 
 5.469176470584148e-08  6.192247382324419e-06  4.999999258288844e+00  5.790574242325874e-07  5.771610117775647e-07  9.029109581331447e-08 
 5.498588235292076e-08  6.192250292611779e-06  4.999999258294046e+00  5.790576174113937e-07  5.771609827166096e-07  9.029109562580170e-08 
 5.528000000000004e-08  6.192253202899139e-06  4.999999258295715e+00  5.790590451582034e-07  5.771609452101534e-07  9.029091235378435e-08 
 5.533882352941590e-08  6.192252377116962e-06  4.999999258290869e+00  5.790653530013401e-07  5.771609397587849e-07  9.029045610952973e-08 
 5.545647058824761e-08  6.192250725552608e-06  4.999999258288278e+00  5.790582600084804e-07  5.771609306775075e-07  9.029024475898004e-08 
 5.569176470591103e-08  6.192247422423901e-06  4.999999258289032e+00  5.790574570951890e-07  5.771609130969524e-07  9.028972009175631e-08 
