point	time_s	cml_p_V	cml_diff_V	EF_P_obs	EF_P_ref	EF_P_res	EF_N_obs	EF_N_ref	EF_N_res	GP_obs	GP_ref	GP_res	GN_obs	GN_ref	GN_res	E_CM_obs	E_CM_ref	E_CM_res	CM_N_obs	CM_N_ref	CM_N_res	CM_P_obs	CM_P_ref	CM_P_res
811	1.5247604651733484e-09	1.700551015547259	0.56110203109451762	0.90790519897068744	0.91254296953096425	-0.0046377705602768104	0.38649702607089814	0.37648032123553288	0.010016704835365264	0.32282514876234042	0.36389587374537891	-0.041070724983038487	0.19174572401122847	0.15012960215017784	0.041616121861050626	0.00034050202001443403	0.00094789804965082932	-0.00060739602963639529	0.85850534526844491	0.79887686133681757	0.059628483931627341	1.1231511338015439	1.1997895940570271	-0.076638460255483265
812	1.5265209303466971e-09	1.708581914607723	0.57716382921544573	0.91570063471571927	0.92032120492231362	-0.0046205702065943433	0.37918704002714021	0.36899790001250565	0.010189140014634557	0.32587829343964048	0.36699760741846832	-0.041119313978827843	0.18879851785321367	0.14714582753145702	0.041652690321756641	0.00036403802212444172	0.0010179043904539216	-0.00065386636832947989	0.85884797785716771	0.79583345771227265	0.063014520144895059	1.1227743005396511	1.1998178406140465	-0.0770435400743954
813	1.5267209303466971e-09	1.7085819146077232	0.57716382921544618	0.91629170118092296	0.92032120492231384	-0.004029503741390883	0.37863126989058338	0.36899790001250543	0.0096333698780779464	0.32622322949684135	0.36699760741846837	-0.040774377921627025	0.18846379235308441	0.14714582753145694	0.041317964821627473	0.00036668698362294846	0.0010179043904539236	-0.0006512174068309751	0.85888580617195942	0.79583345771227254	0.06305234845968688	1.1227312537432859	1.1998178406140465	-0.077086586870760643
814	1.527120930346697e-09	1.7085819146077232	0.57716382921544618	0.91715304802412445	0.92032120492231384	-0.0031681568981893893	0.37778544153247989	0.36899790001250543	0.0087875415199744622	0.32690798031253648	0.36699760741846837	-0.040089627105931891	0.18779517529291234	0.14714582753145694	0.040649347761455401	0.00037163134934274644	0.0010179043904539236	-0.00064627304111117712	0.85896046588103669	0.79583345771227254	0.063127008168764154	1.1226450185254007	1.1998178406140465	-0.077172822088645843
815	1.5279209303466971e-09	1.7085819146077232	0.57716382921544618	0.917852429035109	0.92032120492231384	-0.0024687758872048438	0.37684357076585301	0.36899790001250543	0.0078456707533475778	0.32824194750171137	0.36699760741846837	-0.038755659916757002	0.18647050727192882	0.14714582753145694	0.03932467974047188	0.00037958707452901558	0.0010179043904539236	-0.00063831731592490799	0.859102738681223	0.79583345771227254	0.063269280968950459	1.122472913406898	1.1998178406140465	-0.077344927207148473
816	1.5295209303466972e-09	1.7085819146077232	0.57716382921544618	0.9182685722740197	0.92032120492231384	-0.0020526326482941393	0.37558447624706848	0.36899790001250543	0.0065865762345630463	0.33076973692615752	0.36699760741846837	-0.036227870492310854	0.18391290535771132	0.14714582753145694	0.03676707782625438	0.00039257278031797418	0.0010179043904539236	-0.00062533161013594938	0.85935930802616023	0.79583345771227254	0.063525850313887688	1.1221385798544377	1.1998178406140465	-0.077679260759608848
817	1.5315209303466971e-09	1.7085819146077232	0.57716382921544618	0.91848117298612686	0.92032120492231384	-0.001840031936186981	0.37446218814517873	0.36899790001250543	0.0054642881326733006	0.33369449482053304	0.36699760741846837	-0.033303112597935336	0.18092374666358868	0.14714582753145694	0.03377791913213174	0.00041010029903006465	0.0010179043904539236	-0.00060780409142385892	0.8596333784364234	0.79583345771227254	0.06379992072415086	1.1217474882213365	1.1998178406140465	-0.078070352392709985
818	1.5335209303466971e-09	1.7085819146077232	0.57716382921544618	0.9186336404746821	0.92032120492231384	-0.0016875644476317397	0.37369251970772471	0.36899790001250543	0.004694619695219282	0.33638160591717514	0.36699760741846837	-0.030616001501293233	0.17816973331663011	0.14714582753145694	0.031023905785173167	0.0004311551385091407	0.0010179043904539236	-0.00058674925194478287	0.85985998924225515	0.79583345771227254	0.064026531529982611	1.1213876907597407	1.1998178406140465	-0.078430149854305853
819	1.5355209303466971e-09	1.7085819146077232	0.57716382921544618	0.91876597592301623	0.92032120492231384	-0.0015552289992976087	0.37312673367773047	0.36899790001250543	0.0041288336652250401	0.33884741708475513	0.36699760741846837	-0.028150190333713243	0.17563719252308541	0.14714582753145694	0.028491364991628465	0.00045494132822708824	0.0010179043904539236	-0.00056296306222683532	0.86004161386973776	0.79583345771227254	0.064208156157465224	1.1210570160395668	1.1998178406140465	-0.078760824574479749
820	1.5375209303466971e-09	1.7085819146077232	0.57716382921544618	0.9188877132749077	0.92032120492231384	-0.0014334916474061377	0.3726871626294127	0.36899790001250543	0.003689262616907274	0.3411077487350993	0.36699760741846837	-0.025889858683369071	0.17330988587142804	0.14714582753145694	0.026164058339971097	0.00048051031707129627	0.0010179043904539236	-0.0005373940733826273	0.86018075677534889	0.79583345771227254	0.064347299063076346	1.1207529951531143	1.1998178406140465	-0.079064845460932176
821	1.5395209303466971e-09	1.7085819146077232	0.57716382921544618	0.91899721207573615	0.92032120492231384	-0.0013239928465776929	0.37232722073655838	0.36899790001250543	0.0033293207240529532	0.34317826632495585	0.36699760741846837	-0.023819341093512525	0.17117184560484477	0.14714582753145694	0.024026018073387834	0.000507124435249591	0.0010179043904539236	-0.00051077995520433257	0.86027996894571024	0.79583345771227254	0.064446511233437698	1.1204733274933885	1.1998178406140465	-0.079344513120658045
822	1.5415209303466971e-09	1.7085819146077232	0.57716382921544618	0.91909842210043591	0.92032120492231384	-0.0012227828218779324	0.37202005445364555	0.36899790001250543	0.0030221544411401235	0.34507403784681906	0.36699760741846837	-0.021923569571649315	0.16920802354696485	0.14714582753145694	0.022062196015507907	0.00053422354706476882	0.0010179043904539236	-0.00048368084338915474	0.86034185820735143	0.79583345771227254	0.064508400495078888	1.1202159266429346	1.1998178406140465	-0.079601913971111937
823	1.5435209303466971e-09	1.7085819146077232	0.57716382921544618	0.91919011134697226	0.92032120492231384	-0.0011310935753415796	0.37175219887519434	0.36899790001250543	0.0027542988626889087	0.34680935234752625	0.36699760741846837	-0.020188255070942129	0.16740439377405347	0.14714582753145694	0.020258566242596532	0.00056138720804799203	0.0010179043904539236	-0.00045651718240593154	0.86036896256546314	0.79583345771227254	0.064535504853190595	1.1199789040437524	1.1998178406140465	-0.079838936570294061
824	1.5455209303466971e-09	1.7085819146077232	0.57716382921544618	0.91927496533958275	0.92032120492231384	-0.00104623958273109	0.37151332204573784	0.36899790001250543	0.0025154220332324062	0.34839788711556863	0.36699760741846837	-0.018599720302899747	0.16574800600127904	0.14714582753145694	0.018602178469822095	0.00058817826722274216	0.0010179043904539236	-0.0004297261232311814	0.86036384555634238	0.79583345771227254	0.064530387844069836	1.1197605565347204	1.1998178406140465	-0.080057284079326108
825	1.5475209303466971e-09	1.7085819146077232	0.57716382921544618	0.91935201752756046	0.92032120492231384	-0.00096918739475337912	0.37129938530772993	0.36899790001250543	0.0023014852952245035	0.3498515484712631	0.36699760741846837	-0.017146058947205278	0.16422686093738481	0.14714582753145694	0.01708103340592787	0.0006144953825670818	0.0010179043904539236	-0.00040340900788684176	0.8603287532110433	0.79583345771227254	0.064495295498770755	1.1195593272671323	1.1998178406140465	-0.080258513346914251
826	1.5495209303466971e-09	1.7085819146077232	0.57716382921544618	0.91942324637360895	0.92032120492231384	-0.00089795854870489134	0.37110528690603667	0.36899790001250543	0.0021073868935312379	0.35118120756077825	0.36699760741846837	-0.015816399857690122	0.1628298862515638	0.14714582753145694	0.015684058720106864	0.0006402293115723573	0.0010179043904539236	-0.00037767507888156627	0.86026584265459083	0.79583345771227254	0.064432384942318288	1.119373803129424	1.1998178406140465	-0.080444037484622477
827	1.5515209303466971e-09	1.7085819146077232	0.57716382921544618	0.91948801646590084	0.92032120492231384	-0.00083318845641300321	0.37092971713115258	0.36899790001250543	0.00193181711864715	0.3523977827752145	0.36699760741846837	-0.014599824643253878	0.16154700400944488	0.14714582753145694	0.014401176477987943	0.00066510412962414445	0.0010179043904539236	-0.00035280026082977912	0.86017733074989766	0.79583345771227254	0.064343873037625121	1.1192027278514476	1.1998178406140465	-0.080615112762598917
828	1.5535209303466971e-09	1.7085819146077232	0.57716382921544618	0.91954787064461774	0.92032120492231384	-0.00077333427769610275	0.3707694559530208	0.36899790001250543	0.001771555940515368	0.35351084190910403	0.36699760741846837	-0.01348676550936434	0.16036890898735556	0.14714582753145694	0.013223081455898622	0.00068902761334719079	0.0010179043904539236	-0.00032887677710673278	0.86006521844436168	0.79583345771227254	0.064231760732089138	1.1190449507549201	1.1998178406140465	-0.080772889859126451
829	1.5555209303466971e-09	1.7085819146077232	0.57716382921544618	0.91960231105676171	0.92032120492231384	-0.0007188938655521282	0.37062389010812047	0.36899790001250543	0.0016259900956150375	0.35452918295568425	0.36699760741846837	-0.012468424462784122	0.15928706568745432	0.14714582753145694	0.01214123815599738	0.00071192180337358024	0.0010179043904539236	-0.00030598258708034332	0.85993137868270597	0.79583345771227254	0.064097920970433431	1.1188994268098251	1.1998178406140465	-0.080918413804221379
830	1.5575209303466971e-09	1.7085819146077232	0.57716382921544618	0.91965260317206177	0.92032120492231384	-0.00066860175025207358	0.37049069733414708	0.36899790001250543	0.0014927973216416479	0.3554610185690007	0.36699760741846837	-0.011536588849467677	0.15829364205824936	0.14714582753145694	0.011147814526792421	0.00073370714894527289	0.0010179043904539236	-0.00028419724150865067	0.85977760091701316	0.79583345771227254	0.063944143204740622	1.1187652108130843	1.1998178406140465	-0.081052629800962173
831	1.5595209303466971e-09	1.7085819146077232	0.57716382921544618	0.91969835015033996	0.92032120492231384	-0.00062285477197387973	0.37036946406832527	0.36899790001250543	0.0013715640558198405	0.35631356220353072	0.36699760741846837	-0.010684045214937654	0.15738142622448426	0.14714582753145694	0.010235598693027315	0.00075440837038269482	0.0010179043904539236	-0.00026349602007122875	0.85960549207945192	0.79583345771227254	0.063772034367179375	1.1186414345227469	1.1998178406140465	-0.081176406091299613
832	1.561520930346697e-09	1.7085819146077232	0.57716382921544618	0.91974057483839688	0.92032120492231384	-0.00058063008391695536	0.37025838627097063	0.36899790001250543	0.0012604862584651988	0.35709351077737805	0.36699760741846837	-0.0099040966410903208	0.1565437955903346	0.14714582753145694	0.0093979680588776593	0.00077402461714098925	0.0010179043904539236	-0.00024387977331293432	0.8594165758731076	0.79583345771227254	0.063583118160835062	1.1185273115235523	1.1998178406140465	-0.081290529090494168
833	1.563520930346697e-09	1.7085819146077232	0.57716382921544618	0.91977900755459507	0.92032120492231384	-0.00054219736771876637	0.37015717549141391	0.36899790001250543	0.0011592754789084836	0.35780721588004022	0.36699760741846837	-0.0091903915384281554	0.15577469217757656	0.14714582753145694	0.0086288646461196161	0.00079252075460897048	0.0010179043904539236	-0.00022538363584495309	0.85921229983906244	0.79583345771227254	0.063378842126789903	1.1184221273358876	1.1998178406140465	-0.081395713278158865
834	1.565520930346697e-09	1.7085819146077232	0.57716382921544618	0.91981445525030048	0.92032120492231384	-0.00050674967201336241	0.37006437208775683	0.36899790001250543	0.0010664720752514012	0.3584601972280555	0.36699760741846837	-0.0085374101904128752	0.15506852582192876	0.14714582753145694	0.0079226982904718191	0.00080995650452213297	0.0010179043904539236	-0.0002079478859317906	0.85899397135447797	0.79583345771227254	0.063160513642205429	1.1183252271012893	1.1998178406140465	-0.081492613512757162
835	1.567520930346697e-09	1.7085819146077232	0.57716382921544618	0.91984672566165482	0.92032120492231384	-0.00047447926065902202	0.36997972954372632	0.36899790001250543	0.00098182953122089023	0.35905764608094454	0.36699760741846837	-0.0079399613375238376	0.15442017471976444	0.14714582753145694	0.007274347188307495	0.00082634438550167888	0.0010179043904539236	-0.00019156000495224468	0.85876282267656945	0.79583345771227254	0.062929364964296908	1.1182360132325804	1.1998178406140465	-0.081581827381466132
836	1.569520930346697e-09	1.7085819146077232	0.57716382921544618	0.91987647631567715	0.92032120492231384	-0.00044472860663669067	0.36990209040759492	0.36899790001250543	0.00090419039508948806	0.35960431874607401	0.36699760741846837	-0.0073932886723943603	0.15382493467896274	0.14714582753145694	0.0066791071475058028	0.0008417192185772096	0.0010179043904539236	-0.00017618517187671396	0.85851999899324138	0.79583345771227254	0.062686541280968844	1.1181539430664555	1.1998178406140465	-0.081663897547590958
837	1.571520930346697e-09	1.7085819146077232	0.57716382921544618	0.91990357244137266	0.92032120492231384	-0.00041763248094117689	0.36983122807344831	0.36899790001250543	0.00083332806094288392	0.36010456097336552	0.36699760741846837	-0.0068930464451028572	0.15327848536997191	0.14714582753145694	0.0061326578385149655	0.00085610962098051774	0.0010179043904539236	-0.00016179476947340583	0.85826655754271053	0.79583345771227254	0.062433099830437988	1.1180785176050934	1.1998178406140465	-0.081739323008953146
838	1.573520930346697e-09	1.7085819146077232	0.57716382921544618	0.91992853973809097	0.92032120492231384	-0.00039266518422287344	0.36976621523461706	0.36899790001250543	0.00076831522211162628	0.36056235516849289	0.36699760741846837	-0.0064352522499754872	0.15277685929544749	0.14714582753145694	0.0056310317639905461	0.00086955895588228943	0.0010179043904539236	-0.00014834543457163413	0.8580034784418622	0.79583345771227254	0.062170020729589659	1.1180092836009377	1.1998178406140465	-0.081808557013108851
839	1.575520930346697e-09	1.7085819146077232	0.57716382921544618	0.91995129347393056	0.92032120492231384	-0.0003699114483832755	0.36970684087223321	0.36899790001250543	0.0007089408597277802	0.36098133721361209	0.36699760741846837	-0.0060162702048562888	0.15231641117820438	0.14714582753145694	0.0051705836467474398	0.00088210452270492956	0.0010179043904539236	-0.000135799867748994	0.85773166466919604	0.79583345771227254	0.061898206956923496	1.1179458234861257	1.1998178406140465	-0.081872017127920804
840	1.577520930346697e-09	1.7085819146077232	0.57716382921544618	0.91997224755025753	0.92032120492231384	-0.00034895737205631328	0.36965236410177577	0.36899790001250543	0.00065446408927033461	0.36136483998518709	0.36699760741846837	-0.0056327674332812827	0.15189379412969961	0.14714582753145694	0.00474796659824267	0.00089379314479539479	0.0010179043904539236	-0.00012411124565852878	0.85745195157514686	0.79583345771227254	0.061618493862874324	1.1178877578038962	1.1998178406140465	-0.081930082810150351
841	1.579520930346697e-09	1.7085819146077232	0.57716382921544618	0.91999135925097486	0.92032120492231384	-0.00032984567133897968	0.36960258536528856	0.36899790001250543	0.00060468535278312974	0.36171590409023191	0.36699760741846837	-0.0052817033282364645	0.15150593174024896	0.14714582753145694	0.004360104208792015	0.00090466588605483955	0.0010179043904539236	-0.00011323850439908401	0.85716510752933472	0.79583345771227254	0.061331649817062184	1.1178347365119257	1.1998178406140465	-0.081983104102120841
842	1.581520930346697e-09	1.7085819146077232	0.57716382921544618	0.92000894823797852	0.92032120492231384	-0.00031225668433532139	0.36955691616493902	0.36899790001250543	0.00055901615243358904	0.36203731780984033	0.36699760741846837	-0.0049602896086280435	0.15115000020332892	0.14714582753145694	0.004004172671871975	0.00091476973987720395	0.0010179043904539236	-0.00010313465057671962	0.85687184208358913	0.79583345771227254	0.06103838437131659	1.1177864413406891	1.1998178406140465	-0.082031399273357453
843	1.583520930346697e-09	1.7085819146077232	0.57716382921544618	0.92002500686200028	0.92032120492231384	-0.00029619806031355722	0.36951516531099254	0.36899790001250543	0.00051726529848711289	0.36233162302761007	0.36699760741846837	-0.0046659843908583021	0.15082340273167261	0.14714582753145694	0.0036775752002156659	0.00092414635524432076	0.0010179043904539236	-9.3758035209602804e-05	0.85657280709143779	0.79583345771227254	0.060739349379165253	1.1177425784498254	1.1998178406140465	-0.082075262164221119
844	1.585520930346697e-09	1.7085819146077232	0.57716382921544618	0.9200397754340921	0.92032120492231384	-0.00028142948822174052	0.36947686746336839	0.36899790001250543	0.00047896745086295489	0.36260114085080325	0.36699760741846837	-0.0043964665676651249	0.15052375535389106	0.14714582753145694	0.0033779278224341236	0.00093284497446272097	0.0010179043904539236	-8.5059415991202598e-05	0.85626862842042317	0.79583345771227254	0.060435170708150632	1.117702879533933	1.1998178406140465	-0.082114961080113513
845	1.587520930346697e-09	1.7085819146077232	0.57716382921544618	0.92005327546451976	0.92032120492231384	-0.00026792945779408051	0.3694418409995015	0.36899790001250543	0.00044394098699607198	0.36284800673420448	0.36699760741846837	-0.0041496006842638988	0.15024886667804604	0.14714582753145694	0.0031030391465891038	0.00094090026850947306	0.0010179043904539236	-7.7004121944450506e-05	0.85595983322839297	0.79583345771227254	0.060126375516120434	1.1176670986186472	1.1998178406140465	-0.08215074199539929
846	1.5895209303466969e-09	1.7085819146077232	0.57716382921544618	0.9200656810726805	0.92032120492231384	-0.0002555238496333434	0.36940972692500285	0.36899790001250543	0.00041182691249741499	0.36307418247077311	0.36699760741846837	-0.0039234249476952643	0.1499967275482611	0.14714582753145694	0.0028509000168041587	0.00094835126776701695	0.0010179043904539236	-6.9553122686906617e-05	0.8556469043972742	0.79583345771227254	0.059813446685001659	1.1176350119349658	1.1998178406140465	-0.082182828679080666
847	1.5915209303466969e-09	1.7085819146077232	0.57716382921544618	0.92007703832506493	0.92032120492231384	-0.0002441665972489071	0.36938034192967795	0.36899790001250543	0.00038244191717251574	0.36328143132226698	0.36699760741846837	-0.0037161760962013957	0.14976548614776053	0.14714582753145694	0.0026196586163035884	0.00095524076095983984	0.0010179043904539236	-6.2663629494083724e-05	0.8553303326482592	0.79583345771227254	0.059496874935986654	1.1176064109081401	1.1998178406140465	-0.082211429705906447
848	1.5935209303466969e-09	1.7085819146077232	0.57716382921544618	0.92008746576860145	0.92032120492231384	-0.00023373915371238674	0.36935341195707555	0.36899790001250543	0.00035551194457011936	0.36347138333167289	0.36699760741846837	-0.0035262240867954819	0.14955344544402349	0.14714582753145694	0.0024076179125665509	0.00096160668221514922	0.0010179043904539236	-5.6297708238774342e-05	0.85501054661982079	0.79583345771227254	0.059177088907548248	1.1175811064353376	1.1998178406140465	-0.082236734178708915
849	1.5955209303466969e-09	1.7085819146077232	0.57716382921544618	0.92009702852602515	0.92032120492231384	-0.00022417639628868891	0.36932876095470107	0.36899790001250543	0.00033086094219564322	0.3636455215299414	0.36699760741846837	-0.0033520858885269789	0.14935904261238109	0.14714582753145694	0.0022132150809241469	0.00096748371970709068	0.0010179043904539236	-5.0420670746832881e-05	0.85468793926881181	0.79583345771227254	0.058854481556539273	1.1175589238372121	1.1998178406140465	-0.08225891677683439
850	1.5975209303466969e-09	1.7085819146077232	0.57716382921544618	0.92010579928932956	0.92032120492231384	-0.00021540563298427795	0.36930618468658694	0.36899790001250543	0.00030828467408150484	0.36380520865213084	0.36699760741846837	-0.0031923987663375342	0.14918084557393607	0.14714582753145694	0.0020350180424791309	0.00097290607563721432	0.0010179043904539236	-4.4998314816709246e-05	0.85436287176143111	0.79583345771227254	0.058529414049158568	1.1175397039426462	1.1998178406140465	-0.08227813667140027
851	1.5987604651733484e-09	1.7085819146077232	0.57716382921544618	0.92011087726136953	0.92032120492231384	-0.00021032766094430944	0.36929316052238315	0.36899790001250543	0.00029526050987771502	0.36389743567736949	0.36699760741846837	-0.0031001717410988894	0.14907799394747601	0.14714582753145694	0.0019321664160190655	0.0009760517745039457	0.0010179043904539236	-4.1852615949977863e-05	0.85416031507072709	0.79583345771227254	0.058326857358454554	1.1175292183653887	1.1998178406140465	-0.08228862224865785
852	1.6000000000000001e-09	1.7085819146077232	0.57716382921544618	0.92011567382329695	0.92032120492231384	-0.00020553109901688682	0.36928084142788481	0.36899790001250543	0.00028294141537937856	0.36398487151897191	0.36699760741846837	-0.0030127358994964659	0.14898056301191909	0.14714582753145694	0.0018347354804621463	0.00097904279905438457	0.0010179043904539236	-3.8861591399538993e-05	0.85395702349280656	0.79583345771227254	0.058123565780534014	1.1175197813777935	1.1998178406140465	-0.082298059236252996
853	1.6002000000000001e-09	1.7076695535815529	0.57533910716310555	0.91982460291453605	0.91943748046179297	0.00038712245274308277	0.36955642170632985	0.36984756731226098	-0.00029114560593113126	0.3639968859933469	0.36664520385062138	-0.0026483178572744848	0.14896558382060432	0.1474846504418206	0.0014809333787837164	0.00097939210804155394	0.0010097827758462402	-3.0390667804686263e-05	0.85392398472037234	0.79617918276126787	0.057744801959104475	1.1175183437730796	1.1998147985000565	-0.082296454726976886
854	1.6006e-09	1.7058448315292134	0.5716896630584265	0.91892852228662947	0.91767003154075233	0.0012584907458771388	0.37038334248993687	0.37154690191177092	-0.0011635594218340484	0.36401633908240139	0.36594039671492778	-0.0019240576325263992	0.14893738436806803	0.14816229626254754	0.00077508810552048835	0.0009797964778510658	0.00099353954663088323	-1.3743068779817433e-05	0.85385733881686476	0.79687063285925808	0.056986705957606687	1.1175155891678916	1.1998087142720761	-0.082293125104184517
855	1.6014000000000001e-09	1.7021953874245335	0.56439077484906663	0.91614358483596181	0.91413550896367746	0.0020080758722843539	0.37284432982260562	0.37494769728579042	-0.002103367463184791	0.36402264499430526	0.36453093207868692	-0.00050828708438166448	0.1488989221340471	0.14951843575261922	-0.00061951361857212617	0.00097899718419833942	0.00096198780947893308	1.7009374719406342e-05	0.85371970534265784	0.7982536711638174	0.05546603417884044	1.117512093341998	1.199795619844189	-0.082283526502191062
856	1.6030000000000002e-09	1.6948964992151736	0.5497929984303469	0.90961077147397928	0.90706739438520523	0.002543377088774057	0.3785317415385811	0.38175442584367547	-0.0032226843050943699	0.36390122785226209	0.36171237386803945	0.0021888539842226384	0.14893079818493737	0.15223276352140738	-0.0033019653364700086	0.00097429026405369823	0.00090114099746564386	7.3149266588054367e-05	0.85342710516372278	0.80101996641148543	0.052407138752237348	1.1175207354346974	1.1997669723493971	-0.082246236914699677
857	1.6050000000000001e-09	1.6857728889534742	0.53154577790694812	0.90109017341876441	0.89823443670222458	0.0028557367165398251	0.38619318318978124	0.3902743816780605	-0.0040811984882792585	0.36351596615175535	0.35819004757778056	0.0053259185739747972	0.14920301476633702	0.15563027704958751	-0.0064272622832504955	0.00096691697089490436	0.00083013827554003785	0.00013677869535486651	0.85303459474021315	0.80447789160700722	0.048556703133205925	1.1175676522572724	1.1997246701617488	-0.082157017904476382
858	1.6070000000000001e-09	1.6766492786917746	0.5132985573835489	0.8924812526208602	0.8894037967916375	0.0030774558292226972	0.39422201711183902	0.39880586632160037	-0.0045838492097613481	0.36288968381400666	0.3546686454873183	0.0082210383266883569	0.14973343403915429	0.15903238788089127	-0.0092989538417369844	0.00095871486414816215	0.00076414874007885787	0.00019456612406930428	0.85261818665498901	0.80793530189000717	0.044682884764981834	1.1176557527822344	1.1996742840288341	-0.082018531246599746
859	1.6090000000000001e-09	1.6675256684300752	0.49505133686015013	0.88384976457293751	0.88057550639426685	0.0032742581786706637	0.40243570912713411	0.40734836725349199	-0.0049126581263578828	0.36203783984701876	0.35114818025601169	0.010889659591007073	0.15050562343284657	0.16243889163752398	-0.011933268204677411	0.00094859935939091422	0.00070289994554825026	0.00024569941384266396	0.85218251642315379	0.81139171760224404	0.040790798820909746	1.1177829009986218	1.1996142772845648	-0.081831376285943058
860	1.6110000000000001e-09	1.6584020581683758	0.47680411633675135	0.87520610187100323	0.87174961269874696	0.0034564891722562718	0.41074943272319819	0.41590147043900733	-0.0051520377158091324	0.36097616051299219	0.34762867070171338	0.013347489811278812	0.15150052029522709	0.16584962321423319	-0.014349102919006096	0.00093569333663573451	0.00064615242571663424	0.00028954091091910026	0.85173192996963321	0.81484673728373935	0.036885192685893853	1.117946551809627	1.1995427537476475	-0.081596201938020529
861	1.6130000000000001e-09	1.6492784479066762	0.45855689581335213	0.86655407193392764	0.86292616419443113	0.0036279077394965054	0.4191252021001084	0.42446478372723412	-0.0053395816271257224	0.35972098610452979	0.34411013616027925	0.015610849944250549	0.15270037691392213	0.1692644262320547	-0.016564049318132573	0.00091968518085701334	0.000593668501440138	0.00032601667941687534	0.85127054784698308	0.81830003415728891	0.03297051368969417	1.1181444439918535	1.1994574335439301	-0.081312989552076553
862	1.6150000000000001e-09	1.6401548376449768	0.44030967528995335	0.85789743811788688	0.85410523468538402	0.0037922034325028608	0.4275439535727969	0.43303802418530829	-0.0054940706125113925	0.35828793695287131	0.34059260606112063	0.017695330891750682	0.1540887291190165	0.17268318786420067	-0.018594458745184173	0.00090056483719345298	0.00054524933046155844	0.00035531550673189455	0.85080213416198758	0.82175133102411491	0.029050803137872672	1.1183744966931748	1.1993553841985081	-0.080980887505333277
863	1.6170000000000001e-09	1.6310312273832774	0.42206245476655457	0.84923540077269954	0.84528696667096237	0.0039484341017371749	0.43599852216434859	0.44162114083721177	-0.0056226186728631777	0.35669169923421612	0.33707613722946467	0.019615562004751452	0.15565043718097205	0.17610588778201108	-0.020455450601039038	0.00087851203158213764	0.00050077971186889524	0.00037773231971324241	0.85032997088107609	0.82520035206251452	0.025129618818561572	1.1186347706834903	1.1992323196978487	-0.080597549014358449
864	1.6190000000000001e-09	1.6219076171215778	0.40381523424315535	0.84057047088146597	0.8364713041392543	0.0040991667422116684	0.44448209724974402	0.45021337135455192	-0.005731274104807893	0.35494575488667873	0.33356070732910487	0.021385047557573866	0.15737155885893617	0.1795322219914173	-0.022160663132481134	0.00085381842831309951	0.00045986092625856603	0.00039395750205453348	0.84985690791424184	0.82864706006615174	0.021209847848090102	1.1189234486758524	1.1990847996365088	-0.080161350960656463
865	1.6210000000000001e-09	1.6127840068598784	0.38556801371975657	0.83190173327064332	0.82765830154464637	0.004243431725996949	0.45299275802999345	0.45881440059795719	-0.0058216425679637474	0.35306254783783753	0.33004633807710659	0.023016209760730932	0.15923928256690423	0.18296206482474842	-0.023722782257844188	0.00082683518035334136	0.00042227833900006744	0.00040455684135327392	0.84938534111007169	0.83209138046540787	0.017293960644663819	1.1192388091302823	1.1989077752921486	-0.079668966161866361
866	1.6230000000000001e-09	1.603660396598179	0.3673207931963578	0.82323116720619793	0.81884801498405102	0.0043831522221469132	0.46152638766632859	0.46742392883038819	-0.0058975411640596054	0.35105341479536029	0.32653305184243947	0.024520362952920816	0.16124180232126673	0.18639529675466521	-0.025153494433398482	0.00079794908371758067	0.00038782565303648373	0.00041012343068109694	0.84891728335761707	0.83553328056049925	0.013384002797117822	1.1195792240722098	1.1986950982706441	-0.079115874198434355
867	1.6250000000000001e-09	1.5945367863364794	0.34907357267295858	0.81455807332388075	0.81004050218456569	0.0045175711393150575	0.4700820584498443	0.4760416707013973	-0.0059596122515530037	0.34892877924591481	0.32302087164451876	0.025907907601396052	0.16336826393050052	0.18983180399092558	-0.026463540060425061	0.00076754940156209192	0.00035630563919981364	0.00041124376236227828	0.84845436962429754	0.83897276256190956	0.0094816070623879867	1.1199431413491665	1.1984392564393167	-0.078496115090150198
868	1.6270000000000001e-09	1.5854131760747801	0.3308263521495598	0.80588405293762355	0.80123589521880367	0.0046481577188198786	0.4786566985398899	0.48466754605005946	-0.0060108475101695591	0.34669813120861165	0.31950985014991934	0.02718828105869231	0.16560865932154689	0.19327155456654396	-0.027662895244997071	0.00073602563067778556	0.00032759453132284727	0.00040843109935493829	0.8479979230321476	0.84240979870351473	0.0055881243286328708	1.1203290886705395	1.1981294041457833	-0.077800315475243798
869	1.6290000000000001e-09	1.5762895658130807	0.31257913162616102	0.79720860755657885	0.79243426963760633	0.0047743379189725266	0.48724967276946485	0.49330129756500729	-0.0060516247955424429	0.34437019053171458	0.31600001748567252	0.028370173046042058	0.16795378602358835	0.19671444587232564	-0.028760659848737297	0.00070374266687161374	0.00030150815725734004	0.0004022345096142737	0.84754896767397081	0.84584444084293309	0.0017045268310377226	1.1207356597169946	1.1977526969967123	-0.077017037279717648
870	1.6310000000000001e-09	1.5671659555513813	0.29433191110276224	0.78853305029249698	0.78363560930012444	0.0048974409923725482	0.49585856700821912	0.50194245726872577	-0.0060838902605066525	0.34195290325375888	0.31249136721712961	0.029461536036629266	0.17039515660307003	0.20016029129346966	-0.029765134690399625	0.00067104826229107128	0.00027780445945932436	0.00039324380283174693	0.84710828520912196	0.84927682738153565	-0.00216854217241369	1.1211615199573912	1.1972958085908085	-0.076134288633417313
